@relation range-weka.filters.unsupervised.attribute.NominalToString-C2

@attribute id numeric
@attribute phrase string
@attribute classes {gamma,assumersi,diversi,serie,varietà,diversificata,facoltativi,diverse,spettro,insieme,numero,rilascio,fascia,dispositivo,molteplici,panoplia,prenderla,aprirebbero,molteplicità,ventaglio,oscillare,griglia,iniezione,vario,proteggersi,varo,raggiunga,operazione,offerta,svariati,colpiscano,cresceranno,precombinati,indeterminato,vanno,molte,categoria,alimento,montuose,respiro,fiscalità,collocazione,pascolo,pacchetto,margine,spaziano,costatare,ravvicinata,settore,migliorando,numerosissimi,mediorientali,numerose,ampiezza,installato,gittata,panorama,insospettate,tanti,infliggono,oscillano,rosa,socia,fachkraft,notate,diversità,articolate,sparse,rimasti,variabile,spietato,basti,assunzione,quantità,sottorappresentazione,scelta,appoggiandosi,mettere,indotto,moltitudine,ogni,indifesi,riparto,intermodale,yugoslavia,scalzando,pluralità,eversive,immunodeficienza,jubilee,basse,montuosa,elencate,rispettoso,radar,commissionati,parte,forcella,polline,perseguiremo,poligono,varie,formata,portata,identificare,contratte,precipitose,scegliere,numerosi,voltato,sfruttare,spingersi,trucco,betulla,precoce,scarto,estenderanno,epidemiologici,posizione,comprendono,ddobbiamo,sottocommissione,infimo,bruciapelo,realizzabilità,complesso,campo,conseguono,conduttura,grandiose,spazio,sopravvivono,abbraccia,elenco,scompaiano,commerciano,accumularsi,albero,plastica,disparati,totalità,preda,prenegoziata,peninsula,uniformità,ipotizzabili,incontrata,avvicinarci,schiera,sofferti,introducano,operando,diversificate,amplificare,comincerà,investe,ampie,partecipante,climatologo,cagionerebbe,molti,cardiache,novero,verificarsi,strumentazione,determini,disinquinamento,musulmani,radiofonia,ributtate,intreccio,marmellata,analizzano,seminario,assumono,occupazione,consista,relegare,gestito,moltissime,vasto,regolamento,euroturche,adattabile,testi,saga,banda,ideologia,e-learning,legato,trama,diffusi,taluni,offre,paneuropea,kony,rientrano,livello,completezza,quadro,pullulano,gravose,arco,arranchiamo,successione,modulazione,vicino,congratularsi,recipiente,dinamica,analizzati,ripercuotono,foro,graenitz,mettersi,ridotte,abbigliamento,contrastanti,articolano,catalogo,bardong,esauriamo,amplia,tipo,tante,aere,alavanos,raggio,ricordarmi,eterogeneità,onorarne,determinate,ras,interrogato,blanda,antiquata,farlo,aggiudicatrici,massimizzare,esaustivo,infinità,affezione,comminati,horowitz,rassicuranti,leone,forchetta,solleciterà,tollerabilità,piemontese,duratura,eis,conditional,incongruenza,infinito,ricoprendo,invitassimo,meclemburgo,riflettono,ingerire,collocherà,spaziavano,manifestano,inconscio,vaste,sydney,on-line,pnus,cautelarsi,varia,ampia,questione,eccetto,richiederà,inondare,abitui,tralasciati,safeguards,andare,esclusività,pagate,lavarcene,cerchia,oscillante,vastità,connesse,evoluzione,introducesse,eguali,taglieggiatore,filo,tantissimi,problematizzare,variano,ruspanti,ventinove,serbare,strumentario,conveniente,interattività,fiorino,cretinata,concretare,sorta,gabbia,saarc,sanzione,abilitato,uso,traiettoria,attinenti,stratificati,paisley,fermentazione,composito,tiro,intraprendenza,grandezza,attestandosi,poggia,spazia,rango,garantiti,dettagliatamente,metabolismo,usanza,differenza,politico-militare,compensare,disporre,nonna,attribuita,variegata,fotosensibili,emotiva,oscillata,dispone,assortimento,estensione,operatività,confidenziali,investigativo,possederne,copertura,differente,evacuazione,rilevanti,fornisce,stringente,offrono,irrigazione,aggregata,omogenei,montagnosi,iia,colta,affligge,raccoglie,tipologia,articolazione,arrivati,coacervo,rivoluzionarie,telespettatore,arás,incontrate,adirati,possibili,repertorio,decifrare,regressiva,hcfc,differenziati,pvc,informatizzati,storica,grossa,raggruppamento,terence}

@data
37,european:public:peac:mind:choos:vitamin:miner:supplement:huge:product:current:avail:market:have:worri:constant:damag:health,gamma
38,reaction:indian:farmer:call:increas:tariff:protect:cheap:food:import:steel:worker:includ:fulli:restructur:steel:worker:unabl:compet:romanian:steel:export,proteggersi
39,commiss:propos:appli:size:fit:framework:design:equiti:issu:divers:european:financi:market,varo
40,conclud:action:commiss:ask:undertak:rapid:forward:propos:compens:affect:second:seek:resolv:disput:unit:state:quick:possibl:start:season:problem:unsolv:extrem:consequ:third:solut:unit:state:call:account:wto,raggiunga
41,nato:militari:secur:organis:resort:collect:defenc:militari:crisi:respons:oper,operazione
42,commiss:advantag:packag:present:parliament:good:review:legal:conceptu:criteria:hygien:safeti,serie
43,extend:tri:test:programm:manag:avoid:usual:problem:inher:get:new:programm:ground:draw:experi:know-how:tempus:incorpor:improv:doubt:encourag:rapid:diversif:univers:studi:avail:cooper:euro-mediterranean:partner,offerta
44,involv:widest:possibl:fora:intend:creat:local:dimens:addit:supran:nation:order:possibl:consid:citizen:need:earlier:stage,svariati
45,report:refer:contain:specif:chapter:dedic:case:discretionari:budgetari:polici:use:read:report:opinion:use:specif:case:affect:just:countri:limit:circumst,colpiscano
46,opinion:volum:convent:work:grow:communic:process:use:expand:region:increas:start:lead:role:europ:develop,cresceranno
47,precombin:synthet:blood:clot:factor:bring:boundless:low-pric:compound:pharmaceut:industri:origin:assert:quit:simpli:date:demonstr:true,precombinati
48,reform:modul:upper:moot:differ,fascia
49,order:undertak:task:commiss:make:inform:divers:sourc:pay:attent:data:statist:state:member:collect:action:undertaken:specialis:work:group:council,gamma
50,end:line:object:lisbon:strategi:propos:support:transform:employ:contract:perman:contract:greater:flexibl:defin:differ:group:worker:benefit:adapt:characterist:region:inclus:exempt:aid:aid:aim:promot:employ:women:final:extend:age:young:worker:final:stage:work:life:benefit,indeterminato
51,look:basi:just:paragraph:refer:citizenship:read:relat:right:attach:particip:local:elect:parliament:diplomat:represent:right:petit,vanno
52,second:term:commiss:reform:includ:joint:declar:decemb:want:knowledg:achiev:reform,serie
53,wider:issu:stake,molte
54,terror:need:address:polici:instrument:militari:forc,insieme
55,ceil:eur:affect:half:million:farm:accord:calcul:annual:reduct:affect:entir:farm:largest,serie
56,let:concern:good:servic:avail,gamma
57,earl:stockton:point:direct:varieti:term:identifi:work:cover:left:determin:nation:law:group:fail:benefit:protect:afford,categoria
58,far:interven:polit:issu:media:concentr:area:commission:point:clear:cut:weapon:commiss:dispos:regul:monopoli:power:word:freeli:bandi:chamber:even,serie
59,issu:rais:connect:unit:nation:propos:touch:peac:plan:compat:european:communiti:law,serie
60,degre:given:treatment,alimento
61,presid:white:paper:european:transport:polici:present:measur:taken:order:improv:road:safeti:plan:road:safeti:aim:determin:measur:allow:achiev:global:object:reduc:half:number:fatal:result:road:accid:european:union,insieme
62,particular:thank:presid:prodi:way:commiss:present:propos:point:way:forward:possibl:better:democrat:way:govern:princip:indic:council:parliament:particip:lawmak:equal:right,insieme
63,think:legisl:bring:livestock:rear:shepherd:hut:standard:difficult:implement:mountain,montuose
64,case:think:medicin:exampl,serie
65,foremost:obtain:ban:carcinogen:substanc:substanc:impair:reproduct:abil,insieme
66,regard:amend:remind:commiss:context:so-cal:port:measur:carri:studi:request:unfortun:cooper:port,serie
67,lack:european:level:counterpart:sort:democrat:control:welcom:attent:given:convent:wider:option:parliament:exert:influenc:fundament:issu:financ:foreign:polici:concern,gamma
68,propos:base:highest:communiti:tradit:social:matter:employ:polici:term:proactiv:measur:incorpor:broad:innov:point:field:knowledge-bas:societi:strateg:implic,respiro
69,think:main:differ:lie:word:labour:market:reform:parcel:employ:strategi:wider:member:said:taxat:educ,fiscalità
70,commiss:task:prevent:unfair:competit:state:busi:social:actor:program:period:structur:fund:provid:prevent:measur:rehears:briefli,serie
71,longer:term:european:union:implement:exampl:framework:nation:region:develop:plan:measur:design:combat:volatil:coffe:price:price:basic:product,insieme
72,opportun:think:appropri,gamma
73,voluntari:agreement:flexibl:agreement:legisl:instrument,collocazione
74,presid:ask:floor:hand:congratul:commission:vast:intellig:measur:adopt:oil:spill:ask:supplementari:question:vessel:clean:hull:real:scourg:portugues:coast,gamma
75,obtain:greatest:possibl:clear:detail:inform:meaning:deploy:technic:measur,numero
76,cooper:ukrain:base:partnership:cooper:agreement:introduc:legal:framework:cooper:broad:sector:especi:mention:thing:energi:trade:invest:justic:intern:affair:legisl:rapproch:environ:transport:region:cross-bord:cooper,gamma
77,relat:recit:paragraph:recognis:elector:system:use:differ:european:countri:fact:one-quart:current:mps:turkey:kurdish:origin,serie
78,instanc:anim:kept:extens:farm:condit:free:age:tag:extend:month:month:age:leav:hold:birth,pascolo
79,invent:rule:basi:ban:transit:lorri:seven:half:tonn:vast:good:practic:construct:sector:effect:august:section:municip:kundl:ampass:joke:debat:have,gamma
80,amend:nos:insist:propos:element:broader:measur:need:guarante:high:level:protect:pedestrian:includ:activ:safeti:measur:chang:infrastructur,pacchetto
81,chang:inflat,margine
82,short:measur:taken:reduc:differ:exist:nation:economi,serie
83,want:mention:issu:cutback:budget:line:medium-s:enterpris:concern,serie
84,number:initi:look:approach:river-basin:manag:river:africa:concret:project:drill:well,vanno
85,report:adopt:decemb:cover:wide:issu:includ:origin:distribut:foie:gras:product:practic:rear:force-feed:behaviour:duck:gees:consequ:force-feed:welfar:indic:socio-econom:aspect:improv:welfar:anim:use:foie:gras:industri:research,serie
86,congratul:european:commiss:launch:proceed:member:state:transpos:new:regulatori:packag:nation:law:call:proceed:complet:quick:possibl:commiss:urg:broader:instrument:dispos:emphasis:punit:natur:regul,gamma
87,mrs:schreyer:said:statement:applic:tool:econom:social:health:educ:develop:extrem:import,gamma
88,eldr:import:emphasis:liberalis:implement:sector:general:great:success,serie
89,awar:gone:offens:debat:export:subsidi:propos:form:export:subsidi:product:import:develop:countri:allow:expir,serie
90,drink:water:direct:set:standard:chemic:paramet:includ:fluorid,serie
91,illeg:manoeuvr:european:elect:meant:elect:repres:european:parliament:deal:wide:subject:possibl:constitut:differ:method:decision-mak:appli,serie
92,bear:mind:commiss:point:difficulti:encount:user:current:intermod:load:unit:ilus:word:contain:box:usual:use:transport:divers:handl:secur:devic:question:secur:method:monitor,spaziano
93,doubt:enrich:food:widest:possibl:countri:shelv:supermarket:consum:want:confid:product:safe:high:creat:condit,svariati
94,present:initi:wide:event:fora:receiv:posit:feedback:far,diversi
95,constitut:effect:instrument:union:dispos:result:increas:freedom:avail:citizen:secur,numero
96,import:euroscept:human:right:freedom:general:extens:constitut,costatare
97,issu:transatlant:relationship:european:union:engag:africa:need:strengthen:relat:russia:asia:report:real:last:progress,serie
98,want:differ:cultur:background:differ:religi:belief:non-religi:belief:convict,ventaglio
99,furthermor:high:cost:therapi:eur:annum:taken:account:major:burden:countri:health:budget,vanno
100,provid:good:reason:euro-specialist:vote:yes:reason:persuad:singl:mother:gdansk:shipyard:worker:spain,serie
101,solidar:channel:benefit:wide:sector:group:communiti:worst:affect:violenc:foster:inter-commun:project,gamma
102,access:countri:entail:legal:adapt:order:place:equal:foot:area:custom:economi:competit,serie
103,father:mother:-year-old:daughter:abduct:home:shot:close:just:outsid:nicosia:unoccupi:cyprus,ravvicinata
104,amend:support:major:clear:wide:necessari:measur:aid:fish:communiti:indian:ocean,gamma
105,new:social:agenda:review:sustain:develop:climat:chang:commiss:commit:move:ahead:wide:area,settore
106,number:mention:need:wider:look:issu:caus:kind:drought:climat:chang:forestri:polici,vanno
107,approach:commiss:establish:groundwat:standard:level:nitrat:pesticid:colleagu:comment:allow:member:state:establish:threshold:valu:substanc:arsenic:cadmium:minimum:list:set:direct,serie
108,propos:need:examin:council:parliament:make:provis:thing:signific:reduct:damag:threshold:mobilis:fund:extend:scope:defin:broader:elig:action,gamma
109,scope:money:launder:direct:expand:cover:broader:offenc,gamma
110,continu:emphasis:import:reduc:unemploy:strengthen:growth:increas:invest:competit:level:servic:choic:avail:citizen,migliorando
111,lose:sight:fact:terror:exploit:resourc:new:technolog:global:globalis:phenomenon:network:make:internet:just:globalis:enterpris,serie
112,context:commiss:look:project:includ:improv:manag:prison:treatment:detaine,serie
113,accept:commiss:futur,margine
114,account:serious:problem:consid:entir:measur:need:taken:deal:situat,gamma
115,occup:hazard:extrem:broad:risk:harm:health:effect:develop:chronic:diseas:consider,numerosissimi
116,europ:present:outsid:rocket:middl:east:target:matter,mediorientali
117,doe:remov:oblig:council:commiss:continu:progress:area:concern:europ:futur:meantim,serie
118,conclud:agreement:belgrad:need:meet:condit:set:european:union,serie
119,radic:chang:wide:consequ:approach:possibl:great:angl:debat,numerose
120,hampton:court:summit:identifi:key:area:back:specif:polici:joint:effort:member:state:commiss:bolster:europ:econom:prosper:collect:secur,serie
121,second:analysi:poverti:multidimension:phenomenon:requir:respons:balanc:socio-econom:environment:pillar:sustain:develop,gamma
122,real:plus:point:reason:support:increas:fund:avail:programm:impact:direct:live:europ:citizen:life:socrat,serie
123,report:consid:stapl:food:coffe:butter:salt:rice:pasta:drink:milk:continu:subject:mandatori:derog:liberalis,gamma
124,work:paper:stock-tak:exercis:captur:wide:differ:circumst:member:state:reiter:view:ownership:media:plural:chang,gamma
125,assur:reflect:observ:member:state:come:commiss:final:recommend:have:heard:varieti:divers:differ:point:argument,ampiezza
126,suffici:fund:avail:certain:fund:wide:project:touch:group,ventaglio
127,broad:support:possibl:aid:rescu:restructur:aid:farmer:run:difficulti,gamma
128,second:agre:corrupt:complex:phenomenon:need:address:differ:measur,ventaglio
129,presid:principl:equal:opportun:equal:treatment:men:women:term:access:work:work-rel:activ:implement:wide:area,gamma
130,franc:tackl:problem:instal:latest:modern:nuclear:reactor:extent:suppli:electr:need,installato
131,presid:presid:commiss:madam:vice-presid:commiss:ladi:gentlemen:day:hour:austrian:council:presid:experi:high:point:shape:european:council:opportun:address:discuss:issu:presid:attend:lay:result,serie
132,achiev:aim:lisbon:strategi:compris:action:wide:polici:area:central:sustain:develop:strategi:energi:effici:environment:technolog:resourc,gamma
133,mean:agricultur:reform:view:sustain:creation:new:sourc:incom:rural:area:europ:took:step:million:hectar:sustain:raw:materi:altern:form:energi:area:clear:today:far:make:million:hectar,gamma
134,right:point:matter:finalis:council:minist,serie
135,import:point:specifi:term:child:young:cover:age:newborn:year:measur:cours:target:young:age,fascia
136,mark:begin:new:phase:relat:albania:creat:new:framework:partnership:wide:field,gamma
137,israel:recognis:exist:depend:peac:new:weapon:longer:avail,gittata
138,truth:increas:import:consum:attach:sustain:develop:led:disconcert:privat:label:kind:control:undermin:initi:guarante:catch:process:respect:environ,gamma
139,measur:includ:fish:quota:restrict:fish:wide:subsidi:form:assist,gamma
140,multidisciplinari:field:open:new:opportun:solut:citizen:compani:real:need:expect:great:contribut:european:union:achiev:sustain:develop:competit:object,panorama
141,thank:commiss:taken:measur:includ:buy:beef:export:ban:protect:consum,diverse
142,necess:broad:labour:market:reform:stress:council,gamma
143,new:servic:offer:citizen:undreamt-of:scope:inform:train:entertain:wide:facil:challeng:member:state:region:term:educ:school,insospettate
144,general:public:acquaint:wide:potenti:benefit:singl:currenc:prospect:lower:mortgag:rate:risk:currenc:fluctuat:particular:medium-s:busi:export:product:member:reduc:cost:trade:reduc:cost:travel,tanti
145,talk:freedom:movement:worker:case:paedophil:abil:border:inflict:damag:children,infliggono
146,consum:want:continu:choos:widest:offer,diverse
147,countri:govern:launch:septemb:nation:alcohol:polici:base:multi-sector:approach:marshal:wide:statutori:non-statutori:organ:work:reduc:preval:alcoholrel:problem:irish:societi:emphas:moder:alcohol:consumpt,gamma
148,figur:given:true:number:amaz,oscillano
149,meet:concern:european:parliament:consum:buy:product:manufactur:label:given:adequ:degre:secur:have:broad:inform:permit:mass:confus:onesid:recogn:label,gamma
150,mrs:lalumièr:report:enumer:instrument:use:relat:success:far,serie
151,refer:democraci:programm:phare:taci:central:eastern:european:countri:soviet:union:develop:wide:programm:action:support:democrat:reform:develop:constitut:strengthen:civil:societi:protect:promot:human:right,rosa
152,work:ministri:defenc:year:want:start:debat:strict:need:procur:rocket:legitim:mean:defenc:threat:cyprus,gittata
153,programm:includ:incent:support:measur:aim:achiev:object,serie
154,partner:busi:word:differ:possibl,socia
155,clear:consensus:need:emerg:wide:institut:organ:individu:nation:govern:institut:committe:trade:union:busi:profession:associ:health:board:nation:european:voluntari:bodi,gamma
156,way:think:threshold:start:ecus:ecus:widen:forward:commiss,ventaglio
157,second:offer:potenti:break-through:wider:health:safeti:measur,gamma
158,remind:hous:term:biocid:refer:wide:product:includ:disinfect:insecticid:fungicid:preserv:wood:treatment:textil:structur:materi,serie
159,presid:ask:text:translat:offici:languag:care:taken:clear:languag:term:practition:cover:entitl:capac:just:doctor,fachkraft
160,draft:legisl:essenti:commiss:open:wide:consult:guarante:fulfil:legisl:subject:co-decis:procedur:call:import:report,ventaglio
161,let:say:point:rescu:reput:european:union:critic:debat:recent:year:financ:project:increas:appropri:renew:energi:sourc:thank:main:european:parliament:effort:budgetari:procedur,serie
162,normal:framework:normal:option:use:work:european:union,notate
163,committe:civil:liberti:invit:european:union:come:favour:instrument:fight:sex:tourism:call:draftsman:committe:women:right:specifi:opinion:travel:abroad:abus:children:sexual,molteplicità
164,said:enlarg:market:produc:subject:competit:wider:compani:consum:know:reli:greater:number:supplier:chang:attitud:chang:econom:situat,diversità
165,high:point:presid:special:employ:summit:posit:summit:yardstick:saw:agreement:wide:measur:principl,gamma
166,good:success:presid:approach:task:sens:excit:advantag:europ:rotat:presid:new:presid:bring:new:nation:drive:new:experi:new:determin:mark,gamma
167,provid:opportun:undertak:wider:intervent:initi:coordin:action:respect:patient:isol,gamma
168,seek:address:issu,serie
169,europ:just:privat:sector:wider:experi:ignor,articolate
170,entir:open:particular:involv:weight:relat:close:risk:confus:consum:inconsider,gamma
171,sustain:solvenc:insur:compani:crucial:issu:reassur:consum:matter,serie
172,first:commiss:liais:close:presid:coordin:way:humanitarian:aid:effect:possibl:presid:cours:wide:intern:organis:routin:cooper:area,numero
173,specif:case:fraud:corrupt:instead:taken:basi:first:launch:debat:view:abolish:support:measur:provid:opportun:fraud:second:introduc:greater:open:taxpay:voter:money:use,serie
174,eib:maintain:complet:close:attitud:eastern:european:environment:organis:bankwatch:eastern:european:public:general:come:publicis:environment:assess:claim:carri:lend:money:infrastructur:programm:eastern:europ,serie
175,presid:integr:framework:programm:wide:activ:sphere:intern:cooper:studi:analys:renew:energi:energi:effici:effici:solid:fuel:nuclear:safeti:clear:need:appropri:strategi:develop:sector,sparse
176,long-term:effect:includ:hypospadia:undescend:test:reproduct:difficulti:male:femal:realli,gamma
177,disappoint:particular:phrase:substant:error:affect:transact:under:payment:previous:year,rimasti
178,econom:social:committe:virtual:unanim:adopt:high:posit:opinion:propos:air:green:paper:includ:introduct:communiti:patent,insieme
179,consum:want:good:advic:wide:titl:guarante:fix:book:price,numero
180,measur:view:essenti:improv:run:european:union:ensur:citizen:europ:better:understand:doe,insieme
181,commiss:promot:seri:measur:polici:aim:reconcil:work:famili:life:challeng:find:balanc:area:vital:employ:social:matter,serie
182,fortun:enjoy:genuin:protect:complement:refuge:status:mere:toler:refuge:status:right:situat:total:unstabl:precari:constant:call:question,variabile
183,hand:propos:administr:measur:financi:measur,serie
184,horrif:murder:case:australian:missionari:graham:stain:children:india:arrest:tortur:disappear:individu:extend:trial:trumped-up:charg,spietato
185,success:launch:singl:currenc:entri:forc:treati:amsterdam:resign:commiss:ongo:access:countri,basti
186,clear:regard:carri:duti:come:respons,assunzione
187,amsterdam:treati:came:forc:codecis:procedur:involv:close:relationship:parliament:commiss:council:cover:wide:polici:includ:transport:sector:region:affair:social:matter:employ:initi:structur:fund:consum:protect:public:health:environment:concern,gamma
188,presid:issu:left:address:stage:given:broad:contribut:side:hous:surpris:happen:indonesia:surpris:impot:respons:european:union:tragic:genocid:week:east:timor,serie
189,dioxin:scandal:exampl:need:mad:rush:ban:product:rvos:possibl:discov:thing:new:pollut:simpli:product:pollut,gamma
190,result:cours:satisfactori:situat:regard:self-support:sector:economi:capabl:develop:middl,fascia
191,awar:plastic:materi:increas:use:motor:industri:uniform:test:standard:allow:design:concentr:meet:singl:standard:instead:have:divert:effort:meet:differ:standard,quantità
192,section:concern:view:consider:progress:fact:so-cal:petersberg:task:cologn:document:humanitarian:rescu:task:peace-keep:task:task:combat:forc:crisi:manag:includ:peace-mak:incorpor:task,operazione
193,concern:area:said:present:communic:concern:precautionari:principl:horizont:sens:concern:specif:technic:area:polit:concern,settore
194,desir:creat:legal:entitl:confidenti:lock:away:document:kind:present:public:avail:member:state,varo
195,know:chang:situat:women:underrepres:scienc:sector:mean:polici:educ:guidanc:systemat:encourag:greater:career:choic:girl:obtain:degre:mean:posit:measur:profession:level,sottorappresentazione
