@relation job-weka.filters.unsupervised.attribute.NominalToString-C2

@attribute id numeric
@attribute phrase string
@attribute classes {impoverite,posto,occupazione,lavoro,arricchiremo,dimostrato,tramandati,mansione,carica,mandato,compito,dirige,lavorato,funzione,missione,lavorative,impalcatura,occupazionali,persuaderà,retribuiti,riesce,riqualificazione,benissimo,mestiere,impiego,bene,fastidioso,lavorare,impedirvi,egregiamente,professione,attività,assunzione,applicarci,musotto,deriva,licenziamento,opinabile,operando,dovere,candidatura,pregheremo,cinquantamila,spetterà,migliorarne,ottimo,incarico,prerequisito,infarcito,opera,auguravo,gratificazione,occupazionale,consultati,equilibrare,perdita,incolpando,sposta,efficacemente,mantenerlo,completeremo,sapremmo,spetta,galoppante,psicotica,eccellente,puniremo,affronto,obiettiva,addetto,carrellata,sintetizza,pochissima,occupati,talaltri,licenzia,opportunitàà,soppiantando,orgogliosissimo,job,competenza,professionale,lavoratore,autonome,disoccupazione,difficile,rimasta,disoccupato,editore,agguerritissima,dimitris,inserzione,sbocco,nominare,orribile,lavorativa,disoccupata,mc-jobs,qualificata,adulto,minorenne,farlo,professionali,sottorappresentato,debilitanti,spettanza,altezza,dipeso,roseo,figueira,suvi-anne,assegnatigli,stafford,esaurita,faticose,precariato,decima,incentivo,collocamento,anatema,verificatisi,concreto,svergognando,casa,guerreggiamo,tipo,ingrossano,continuino,licenziano,impegno,spettare,giureconsulto,esauriente,vedersene,ausiliario,dedica,trovarne,precarietà,destituzione,votata,confort,esita,sai,maglia,obietteranno,metaleurop,disonesto,risolverlo,ricrearli,qualifica,sguardo,atipico,quisthoudt-rowohl,accorgermi,impiegano,radicato,sua,tentasse,mobilitarvi,saltando,frequentano,basterà,risalto,analista,complicando,insediate,peschereccie,scomunica,migliori,fucina,indirizza,ricade,coprendo,difficili,sovraoccupazione,jobcreation,competitivo,bilancio,incompiuta,reclutate,inerme,razionalizzazione,nordeuropei,incontrovertibili,puzzle,utile,proliferare,acutizzato,lavorativi,mediocre,manodopera,assegnazione,esaustività,brillantemente,uat,suo,correre,decentramento,ricucitura,richieda,reinventa,licenziate,delatore,impiegando,revisore,magistralmente,titolo,seguano,tampone,precarizzazione,facile,assiduo,pireo,esclopé,operato,disney,euro-repressione,soppressione,riconvertirli,lasciavamo,politico-economico,viso,reintegrate,sovrannazionale,crepano,regalare,almeida,vantano,contributo,lavoravo,perduti,ottimamente,ritirando,contribuire,divaricazione,ufficio,lavora,pacificamente,orgogliosi,lavoraccio,avvantaggiarsi,distinguo,suárez,revisionate,fornirlo,tenuti,accadrà,tutelarla,euforia,giornata,crearne,riversare,panegirico,colf,responsabilità,scioglilingua,costruttiva,compia,affrettata,incaricato,suolo,ken,professionalità,laureata,soccorso,hobsoniana,risolto,creano,ruolo,supremi,male,precario,recepire,tormentarla,soggiornante,attua,regolatore,ministro,marinho,capitato,riverberarsi,promozione,competivi,cedefop,occupare,ricollocamento,buon,sede,documentarie,gravosi,continuata,comparazione,svolgerli,demandata,studiate,lavorano,józsef,convincermi,addestrare,disastrosa,memorizzati,attaccare,pugnalata,evitandole,impegnatevi,qualificato,specializzato,lavoretto,collaborativo,restauratore,jakob,licenziato,direttivi,bando,irrobustire,frettolosamente,puntarvi,agognati,nascostamente,papakyriazis,determinati,moltiplicati,portare,dedicarle,predestinate,femminile,incontaminata,eliminarli,spetti,validamente,esordio,operativa,imporrà,kouchner,comuncazione,mortificazione,southampton,conferma,darlington,attuarle,relazione,poltrona,persuadere,concederlo,pastrocchio,meritino,riservatezza,pagheranno,occupando,taglio,extracomunitarie,affidandola,ricopriva,lavorativo,compete,frantumi,felixstowe,riflettevo,unire,sbarca,avversarla,innescato,rivale,inidonei,occupate,prestazione,pasticcio,kusstatscher,abborracciature,impiegarsi,dimostrassimo,qualificati,diportista,appaltatore,sottovalutati,contribuisocno,create,capofamiglia,migliorare,selezionano,destabilizzazione,progettata,sorvegliato,incaricata,efficace,esprimere,anti-meciar,meclemburgo,scegliessero,determinante,cardiaco,tranquillamente,poca,inadempienza,reclamati,predisponiamo,vasta,profilo,capacità,quattro-cinque,gestante,perduto,intraprendono,leso,magistrale,polemico,distruttrice,generalizza,crearle,macchinazione,sopravviveremmo,approfittano,gettato,possiamo,stentorea,funge,mini-lavori,succinti,uscente,propria,erratica,promotore,lobbista,lavorino,ignori,pregio,specificano,piombati,rattoppi,dismissione,coinvolgano,riscontrate,persuada,anonimato,banana,occuparsene,spezzati,denigratorio,antifrasi,diventeremo,agisco,rovescia,sopprimerla,posizione,grado,cogliere,adattino,dipendono,suffolk,coronate,spettava,proferiscono,comandante,dispersa,distruggano,prole,egregia,angus,miglioria,sisifo,trionfali,uscio,principiante,preme,difenderlo,presentasse,proporzionati,innate,hieronymi,riuscito,costringe,imprimerà,cassa,inadeguatamente,rilocalizza,rappresentanza,trasferendosi,tema,compensabili,fortuna,ricchezza,lombardia,crocetta,sto,incarcerandoli,ries,profondere,sorveglianza,huissier,peggiorerà,licenziare,positivamente,tratteggia,marí,walter,sottoqualificate,chiesi,esattamene,sfiorare,milano,scriverà,giustificazione,competono,impiantino,confutare,avviso,minaccerebbero,cabina,accapigliarsi,viarie,guadagnarmi,duty,progressione,pronunciamento,social-democratico,occupino,rappresentasse,comportarvi,funzionario,ripercussione,giobbe,specializzati,governare,congiuntura,insicurezza,irti,conoscano,assurdità,carneficina,permesso,surf,padrone,affrettato,citata,sgradevoli,pesantissimi,stento,valutate,invidiabile,preposte,equilibrismo,adattandosi,recede,immigrato,rivendicate,ecosoc,tentativo,svolgerebbe,chiamiamo,battilocchio,becchino,risponderebbero,seconda,retribuita,monopolizzare,reclutarne,reinseriscono,crearvi,caratterizzato,qualificazione,dotazione,mansionario,logico,tratterebbe,riqualificare,fatalista,imposta}

@data
54,appear:taken:second:consider:commiss:repres:busi:tri:obtain:offici:usurp:titl:ambassador:overse:proper:implement:programm:respons:appli,missione
55,assist:honour:member:point:follow:inform:air:transport:respons:generat:million:direct:world-wid,posto
56,happen:believ:perform:pitch:discuss:word:perform:longer:proportion:current:remuner:level,lavorative
57,conclud:simpli:thank:souchet:tremend:great:appreci,lavoro
58,scaffold:erect:carri:decid:light:nation:condit,impalcatura
59,e-commerc:offer:member:state:european:union:hitherto:undreamed-of:possibl:term:creat:profession:qualifi,posto
60,financi:instrument:dispos:rapid:develop:market:increas:volum:risk:capit:invest:risk:capit:way:genuin:creat:benefit:stakehold,occupazionali
61,wave:immigr:impact:market,lavoro
62,regard:disabl:principl:equal:treatment:entail:identif:remov:barrier:way:person:disabl:reason:accommod:perform:essenti:function,lavoro
63,forget:e-europ:initi:mean:new:new:technolog:inform:societi:think:women:import:role:play,posto
64,think:endeavour:achiev:employ:strategi:strengthen:enrich:progress:entir:social:agenda:dynam:chang:support:competit:entrepreneurship:european:union:flexibl:market:alongsid:secur:mobil:new:work:model:support:analys:new:social:partnership:model:impact:competit:major:restructur:employ:social,lavoro
65,support:smes:aim:reduc:unemploy:creat:new:effect,posto
66,impervi:peac:agreement:continu:inexor,funzione
67,accept:ethic:provid:make:money:thing:kill:maim:injur,posto
68,issu:eu-wid:carbon:tax:reject:encroach:prerog:taxat:drive:offshor:non-eu:jurisdict:view:damag:economi,posto
69,integr:coastal:zone:manag:discuss:short:structur:weak:coastal:region:need:new:kind:self-imag:modern,posto
70,smes:major:sourc:creation:term:quantiti:play:crucial:role:social:cohes:region:plan,lavoro
71,direct:indirect:european:union:depend:agreement:area:possibl:convers,posto
72,hope:martin:did:fine:help:convent:persuad:colleagu:come:mere:adopt:charter:law:bind:govern:mere:proclam:bind:treati,persuaderà
73,charter:european:law:realli,funzione
74,need:constitut:text:europ:quick:possibl:text:citizen:contain:clear:comprehens:statement:europ:tell:right:union:taken:respons:power:member:state:exercis:includ:futur:europ:intend:guarante:rule:law:protect:human:right,compito
75,whilst:consider:differ:member:state:situat:definit:portug:popul:live:poverti:line:primarili:low:salari:insecur:bad:paid:pension:benefit:low:enabl:worker:famili:elder:live:minimum:digniti,retribuiti
76,true:mental:difficulti:group:good:knowledg:languag:order,lavoro
77,want:courag:liberalis:labour:market,posto
78,mrs:smet:wonder:cours:support,lavoro
79,studi:care:commission:said:colleagu:hume:massiv:loss:sector,posto
80,direct:adopt,posto
81,gallah:transfer:busi:russian:factori:ceil:ignor:export,posto
82,northern:ireland:lose:chanc:get,lavoro
83,instead:export:cigarett:export:region,posto
84,communiti:subsidis:tobacco-grow:make:unlaw:sell:whilst:destroy:live:ordinari:reli:revenu:good:sold:communiti:gain:respect:ordinari,posto
85,legal:basi:complet:worthless:opinion:union:compani:colleagu:right:refer:loss,occupazionali
86,destroy:quick:misunderstand:vote,posto
87,safeguard:regener:environ:european:communiti:level,compito
88,end:centuri:end:europ:speak:voic:europ:biggest:civil:reconstructor:balkan:bigger:unit:state:good:budget:polici:realli:did:help:peac:revolut:possibl:serbia,lavoro
89,money:doe:arriv:lose,lavoro
90,loss,posto
91,new:provid:creat:number:matter:indiffer:number:natur:preserv:tradit:provid:postal:servic,lavoro
92,effect:direct:public:consequ:obvious:loss:poorer:work:condit:public:servic:vari:europ:especi:rural:area:work:class:district,occupazione
93,way:dossier:tobin:tax:tax:haven:maritim:safeti:fight:unemploy:insecur:unabl:progress:declar:intent:virtual:project:resourc:agenda:implement,lavoro
94,particular:agre:consider:region:polici:instrument:direct:sustain:strengthen:econom:social:cohes:creat:skill:econom:viabl:last,posto
95,accept:payment:societi:involv:older:worker:retir:younger:worker:taken:shed,posto
96,primari:educ:prepar:market:prepar:life:fulfil:way,lavoro
97,fund:commit:excess:million:trigger:invest:billion:creat:project:right:border:countri:northern:ireland,posto
98,particular:import:term:creation:disadvantag:group:labour:market,posto
99,board:fact:era:stay:live:pass:chang:percept:employ:sector:medium-s:industri:craft:trade:provid:increas:realist:opportun:young:futur:european:citizen,occupazione
100,commiss:submit:propos:project:manag:develop:best:practic:method:introduc:benchmark:basi:possibl:examin:elaps:applic:success:creation:need:monitor:payment:flow:final:promot:entir:strategi:public:arena,posto
101,luxembourg:firm:fight:addit:expenditur:addit:cost:risk,lavoro
102,look:border:european:intern:market:need:legal:certainti:unit:europ:particular:sphere:social:legisl,lavoro
103,receiv:compens:hand:loss:loss:futur:wage:attempt:guarante:creditor:receiv:compens:sum:owe:word:capit:sourc:futur:incom,lavoro
104,focus:natur:rapporteur:congratul:poignant:gallagh:cunha:magnific,lavoro
105,cfp:need:far-reach:chang:provid:solut:fish:industri:unlik:rule:govern:despit:manag:surviv:evolv:continu:provid:coastal:region:wealth,occupazione
106,presid:commission:start:congratul:varela:far-sight:report:accept:entir:committe:cunha:excel,lavoro
107,swedish:financ:minist:repres:european:union:extern:general:econom:polici:question:come:euro:euro:currenc:goe:belgian:financ:minist,compito
108,view:issu:parliament:discuss:say:simpson:colleagu:let:airlin:regul:member,compito
109,presid:monday:afternoon:parliament:propos:committe:employ:social:affair:look:situat:worker:european:corpor:danon:threaten:loss:biscuit:sector:franc,posto
110,just:want:say:activ:substanti:role:play:european:govern:give:high:repres:power:develop:polici:conflict:altern:polici:unit:state:substanti:strategi:current:employ:europ:regard:partner:regret:say,riesce
111,strategi:employ:avail:money:social:fund:mean:problem:mass:redund:dealt:nation:level:retrain:worker:special:structur:support:reintegr:market:help:start:compani,riqualificazione
112,need:coordin:record:statist:consolid:updat:eurostat:comparison:method:feel:need:spend:money:studi:analys:inform:exchang:pilot:project:said:artifici:creat:subsidis:european:local:public:financ:continu:futur:serv:practic,posto
113,year:lisbon:european:union:bullmann:point:set:goal:meant:achiev:decad:competit:dynam:knowledge-bas:economi:world:allow:achiev:sustain:econom:growth:creation:greater:social:cohes,posto
114,stress:bullmann:good:report:wide:scope:number:propos:meant:loss:focus,lavoro
115,million:new:creat:posit:econom:trend:confirm:good:econom:data:pace:slow,posto
116,need:protect:industri:creat:boost:economi:just:local:european:domain,posto
117,union:polici:respond:aim:help:improv:competit:backward:region:help:creat:skill,posto
118,just:mention:statement:labour:market:reform:say:quot:high:labour:market:reform:promot:mobil:worthwhil:unemploy:offer,lavoro
119,institut:uniqu:model:institut:european:union:play:fundament:role:amaz:thing:greatest:impress:brussel:extent:work:institut:view:job:complet:differ:unmistak:atmospher:histor:project:european:integr,lavoro
120,determin:progress:possibl,lavoro
121,know:info-point:great:surviv:money:european:commiss:arriv:end:year:follow:year,benissimo
122,know:balanc:spoken:jeopardi:madam:president-in-offic:summon:strength:courag:swedish:presid:integr:polici:econom:reform:social:cohes:promot:welcom:practic,occupazione
123,hear:good,mestiere
124,social:partner:agenda:need:includ:maintain:older:creat:give:employe:share:compani:profit,impiego
125,presid:purvi:good:speaker:said,bene
126,presid:ladi:gentlemen:particular:welcom:tabl:green:paper:pvc:say:straight:away:green:paper:disappoint:open:door:panic:panic:panic:pvc:materi,posto
127,know:tiresom:read:critic:comment:critic:articl:press:given:tremend:fundament:hous:precis:tri:report:help:increas:transpar:acknowledg:understand:happen:chamber:democraci,fastidioso
128,claim:cut:work:hour:result:new:doe:appli:low-paid:clear:link:reduc:work:hour,posto
129,expect:great:deal:council:commiss:provid:indic:thank:open:coordin:secur:just:better,posto
130,bottleneck:fight:diseas:eur:million:money:devot,lavoro
131,capac:build:need:everybodi:undp:world:bank:think,lavoro
132,mrs:maij-weggen:role:commiss:coordin:member:state:general:assembl,compito
133,remind:broad:econom:guidelin:adopt:april:import:polit:instrument:budgetari:matter:specif:consider:given:e-learn:initi:import:stage:achiev:strateg:object:establish:lisbon:european:council:object:creat:knowledge-bas:economi:capabl:sustain:econom:growth:better:greater:social:cohes,posto
134,direct:enter:forc:ceil:appli:cigarett:intend:export:thousand:lost:structur:fragil:region,posto
135,sens:mission:lead:tobacco:industri:reloc:manufactur:plant:countri:cigarett:intend:shall:achiev:loss:european,posto
136,repres,compito
137,countri:high:employ:rate:women:repres:part-tim:case:choic,posto
138,presid:ladi:gentlemen:ribeiro:castro:use:report:mention:import:transpar:import:reliabl:statist,occupazione
139,thousand:french:worn:weight:taxat:endless:bureaucraci:countri:did:wait:eur:simpli:left:countri:order:final:better:standard:live:hope:unit:kingdom,lavorare
140,presid:rapporteur:excel:congratul:behalf,lavoro
141,send:messag:just:nation:europ:ideolog:polit:problem:entir:world:forc:peac:forc:cooper:forc:progress:forc:democraci:strengthen:procedur:civilis:world:creat:conflict:conflict:start:use:militari:conflict:consider:order:bring:democrat:result,impedirvi
142,presid:given:constraint:feel:ecb:essenti:good:difficult:circumst:concentr:remain:structur:issu:concern:communic:account,bene
143,presid:ladi:gentlemen:mrs:niebler:brilliant:difficult:subject:deal:behalf:committe:cultur:youth:educ:media:sport,egregiamente
144,propos:produc:modest:environment:benefit:sure:modest:environment:benefit:come:expens:loss:hundr:enterpris:europ:price:european:citizen:waterway:enjoy:hundr:year,posto
145,measur:requir:promot:women:access:train:employ:improv:situat:women:market:help:achiev:better:balanc:life:work,lavoro
146,presid:commission:italian:radic:vote:report:evan:excel,lavoro
147,stress:call:european:commiss:ensur:principl:gender:equal:duli:taken:account:statist:kept:just:program:monitor:intervent:procedur:increas:femal:employ:provis:viabl:new:creation:infrastructur:allow:famili:work:life:reconcil,posto
148,conclus:women:lower:paid:result:plum:manag:posit:have:access:prerequisit:chang:situat,lavoro
149,europ:acknowledg:need:work:women:women,professione
150,recent:year:increas:start:talk:opportun:better:workplac:work:life,posto
151,effect:lobbi:group:repres:societi:elect:parliament:duti:repres:vest,attività
152,presid:principl:agre:report:titley:excel:committe:foreign:affair:human:right:common:secur:defenc:polici,lavoro
153,shed:european:airlin:fill,posto
154,want:knowledge-bas:economi:competit:dynam:grow:econom:sustain:fashion:better:greater:social:cohes:meet:condit:necessari:employ:encourag:coordin:employ:polici:member:state:uphold:cours:right:decis:correspond:circumst:member:exchang:good:practic:includ:aforement:form:particip:social:partner:local,lavoro
155,previous:manag:director:food:manufactur:compani:proud:lead:compani:west:midland:region:achiev:covet:investor:award,attività
156,countri:perform:best:creat:basi:solid:financi:polici:got:grip:necessari:structur:reform:earlier,posto
157,report:recognis:valid:worthwhil:role:local:region:author:play:creation,occupazione
158,accord:china:onlin:estim:agricultur:labour:forc:surplus:requir:mean:million:farmer:look:citi,occupazione
