@relation education-weka.filters.unsupervised.attribute.NominalToString-C2

@attribute id numeric
@attribute phrase string
@attribute classes {istruzione,formazione,educazione,insegnamento,sostenete,hyeronymi,cultura,studiare,educativo,studio,educativi,frequentarla,scuola,gioventù,religiosi,concepiti,istruite,scolastici,apprendimento,prescolastica,scolastico,didattica,specializzazione,insegnare,educatione,aggiornamento,formato,didattico,istruzione-gioventù,best,teoria,università,valutazione,socrates,educare,provenga,scolarizzazione,scolastica,universitario,universitarie,appresteremo,superiore,scolarità,studente,corso,universitaria,ricevuti,educativa,destinatario,intimorito,femmina,posticipato,conoscenza,informazione,formativo,risiederà,professionale,scolastiche,pedagogiche,didattiche,ripristinato,pedagogia,ponga,istruirsi,socratici,qualificazione,votante,culturale,educa,educative,diviene,limitate,grundvik,confezionare,sensibilizzazione,educatore,informative,sopracitati,diploma,esenzione,farmacista,politecnico,audience,erogati,nudo,seminario,istruiti,focali,formazione-gioventùistruzione,accento,turismo,ovvio,opponesse,pedagogica,frequentare,formativi,formative,didattici,gratuite,entusiasta,pianificata,mentalità,virak,esame,scolarizzato,aggiornarsi,opportunità,coordinerà,cofinanziati,leonardo,schierate,poliedrico,filosofico,ammiraglia,radicata,riduttivi,propugnato,assegnata,distrutto,immatricolarsi,erasmus,etnologici,conducano,equiparati,istruttivo,formativo-didattiche,promuovono}

@data
28,commiss:propos:sensibl:insofar:centr:attent:field:health,istruzione
29,recent:unhcr:osc:report:state:clear:kosovo:minor:access:health:public:servic:freedom:movement,istruzione
30,think:import:rapporteur:quit:right:drawn:attent:school:teacher:place:prepar:euro,istruzione
31,presid:congratul:mrs:hyeronymi:excel:work:committe:cultur:youth:media:stress:extrem:high:level:agreement:synergi:committe:extent:proof:main:report:express:opinion:differ:committe:approv:unanim,hyeronymi
32,educ:unemploy:need:pre-empt,istruzione
33,import:sure:get:attent:deserv,istruzione
34,school:prepar:young:singl:market:europ:sure:school:europ:work:prepar:singl:market:young:work,istruzione
35,point:view:want:realli:effect:prevent:conflict:genuin:aid:develop:local:economi:local:democraci,istruzione
36,clear:subsidiar:formal:legitimaci:moral:legitimaci:base:commit:ensur:rural:area:new:europ:new:countri:join:singl:child:remain:access:depriv:right:deserv,istruzione
37,debat:generat:parliament:look:differ:point:view:pull:stop:did:committe:cultur:youth:media:sport:order:common:point:agreement:result:report:adopt:unanim:propos:limit:number:import:supplement,cultura
38,contrari:programm:instead:use:student:parent:high:level:correspond:level:incom,istruzione
39,ask:minist:countri:necessari:step:grant:supplement:advantag:erasmus:student:order:offer:fortun:benevol:father:generous:grandmoth:chanc:travel,istruzione
40,right:follow:death:divorc:exampl:relat:automat:right:resid:host:countri:just:given:right:work:receiv:countri,studiare
41,sport:highest:level:stuff:dream:contribut:develop:mass:sport:social,educativo
42,need:tri:improv:role:play:sport:role:teach:physic:curricula:school,educazione
43,final:presid:believ:europ:resum:provis:semi-structur:aid:especi:area:health:care,istruzione
44,presid:congratul:rapporteur:excel:work:commend:way:cooper:committe:cultur:youth:media:sport,cultura
45,main:earli:phase:life:right:remain:train,istruzione
46,import:lifelong:learn:limit:sphere:train:polici,istruzione
47,structur:adjust:plan:demand:forc:privatis:strateg:sector:financ:insur:industri:public:servic:impos:budgetari:restrict,istruzione
48,item:report:mrs:angelilli:behalf:committe:cultur:youth:media:sport:communic:commiss:council:european:parliament:econom:social:committe:studi:parent:control:televis:broadcast:com:cos,istruzione
49,regard:problem:sector:steer:away:difficulti:approv:studi:credit,istruzione
50,novemb:minist:decis:recommend:step:right:direct:plan:implement:order:facilit:mobil:turn:realiti,istruzione
51,hope:reinforc:flourish:econom:relationship:hong:kong:strengthen:cooper:area:environ,istruzione
52,continu:invest:young:old:alik,istruzione
53,addit:measur:refer:particular:card:programm:reconstruct:extend:train:reconstruct:civil:societi:close:collabor:ngos,istruzione
54,believ:forget:energi:effici:energi:conserv:undeni:import:subject:futur:just:way:make:effici:infrastructur,formazione
55,commiss:recognis:prioriti:regard:emerg:close:relat:issu:health:especi:rural:area:fundament:carri:open:democrat:manner,istruzione
56,communic:problem:committe:cultur:youth:media:sport:committe:industri:extern:trade:research:industri:aim:ultim:secur:speedi:smooth:effici:decis,istruzione
57,initi:commiss:propos:somewhat:vagu:non-committ:given:huge:import:sound:council:suffer:stage:fright:touch:autonomi,istruzione
58,presid:commission:mrs:peij:ladi:gentlemen:wish:begin:thank:mrs:sanders-ten:holt:work:welcom:fruit:cooper:develop:parliament:council:commiss:outcom:text:just:present:text:hope:real:contribut:promot:high:europ:aspir,istruzione
59,way:train:centr:stage:polici:area,istruzione
60,essenti:confus:train,istruzione
61,primari:prepar:job:market:prepar:life:fulfil:way,istruzione
62,collabor:member:state:evalu:school:import:tool:interven:member:state:system:aim:promot:model:far:univers:quantit:qualit:broad:general,cultura
63,awar:consider:progress:goal:launch:major:pilot:project:evalu:school:took:begin:academ:year:secondari:school:countri:took:project,insegnamento
64,item:debat:report:mrs:veyrac:behalf:committe:cultur:youth:media:sport:applic:countri:convent:protect:world:cultur:natur:heritag:ini,istruzione
65,chose:highlight:issu:associ:train:inform:polici:social:cultur:life:young:farmer,istruzione
66,want:just:briefli:ask:futur:debat:cover:polici:area:european:union:import:region:growth:research:social:polici:possibl:abil:involv:contribut:region:growth,formazione
67,recal:difficulti:agre:stabil:growth:pact:question:mark:hang:invest:budget:deficit,formazione
68,utmost:import:socialist:commiss:actual:step:work:programm:year:order:instruct:deleg:region:counterpart:joint:busi:servic:want:commiss:addit:staff:avail:acquir:expertis:health:care:actual:rapid:progress:respect,istruzione
69,brutal:today:media:children:die:cold:barefoot:temperatur:degre:zero:million:million:women:surviv:right:health:care:right:right:work:subhuman:condit,istruzione
70,macau:doe:boast:sound:econom:depend:gambl:textil:failur:attract:high-tech:industri:augur:futur:employ:prospect:young:popul,istruzione
71,creation:european:research:area:need:european:educ:area:dynam:knowledge-bas:economi:talk:lisbon:requir:high:level:member:state:mobil:research:student,educativo
72,decemb:commiss:launch:draft:direct:right:famili:reunif:matter:give:famili:member:right:immedi:access:vocat:train:employ,istruzione
73,under:idea:chanc:basic:health:care:countri:chanc:person:develop:get:decent:start,istruzione
74,presid:champion:protest:isra:govern:ask:solana:authoris:immedi:intervent:bring:reopen:occupi:territori:end:collect:punish:inflict:palestinian:bring:reopen:birzeit:univers:restor:right:life,studio
75,sector:relat:govern:public:servic:health:cultur:shall:safeguard:legisl:prerog:social:cultur:ident:high:level:consum:safeti:protect,insegnamento
76,union:continu:implement:uniform:rights-l:programm:relat:new:inform:technolog:citizen:union:proper:integr:workplac,istruzione
77,reform:system:lack:expertis:threaten:doe:fact:realiti,istruzione
78,women:deni:access:employ:exclud:public:life,insegnamento
79,report:stress:need:sens:respons:regard:equal:treatment:labour:market:vocat:train,istruzione
80,overcom:inequ:inequ:member:state:member:state:rapporteur:committe:environ:remind:inequ:overcom:great:emphasi:ongo:train:doctor:health:staff:health:train:schoolchildren,istruzione
81,effect:develop:polici:measur:practic:avenu:need:explor:matter:urgenc:debt:cancel:need:urgent:recognis:right:countri:hit:aid:manufactur:sell:necessari:medicin:need:high-qual:public:servic:contribut:crucial:develop:human:capabl:need:help:countri:self-suffici:food,formazione
82,hope:shall:signific:increas:contribut:high-qual:women:girl,istruzione
83,adopt:recommend:inevit:lead:greater:mobil:student:mobil:student:utmost:import:continu:develop:european:union,formazione
84,confin:technolog:primari:secondari:tertiari:tradit:form:consid:adult:lifelong:learn:outsid:formal:cycl:take:account:huge:role:technolog:combat:unemploy,istruzione
85,way:explain:progress:necessari:union:system:necessari,educativi
86,hope:head:govern:have:realis:tremend:import:european:union:far:import:think:spend:money,istruzione
87,first:attent:undoubt:paid:train:inform:technolog:pupil:teacher,istruzione
88,hope:futur:report:posit:use:tool:work,istruzione
89,fact:today:hold:combin:debat:new:technolog:mobil:show:european:union:realli:will:work:serious:underlin:import,istruzione
90,presid:teach:learn:knowledge-bas:societi:citizen:societi:european:valu:similar:pompous:express:dubious:import:sprinkl:liber:report:discuss:bid:conceal:real:substanc:reactionari:anti-educ:reform:system:advoc:white:paper,istruzione
91,wish:ministri:member:state:toil:number:concret:object:order:convert:polici:true:european:educ:area,istruzione
92,invest:avail:mean:human:resourc:exist:effect,istruzione
93,februari:minist:adopt:report:concret:object:educ:system:member:state,istruzione
94,cover:principl:subsidiar:doe:improv:competit:need:taken:greater:consider:educ:polici:differ:countri:point:view:individu,istruzione
95,commiss:encourag:push:come:idea:come:implement:ground:minist:mention:trade:union:social:partner,istruzione
96,new:technolog:european:creat:fresh:divid:nation:languag:privileg:languag:communic,istruzione
97,today:requir:govern:citizen:languag:region:languag:border:doe:coincid:countri:border:intern:border:autonom:region,istruzione
98,inform:health:promot:critic:fight:under-ag:bing:drink:health:promot:polici:target:children:parent:teacher:carer:better:label:alcohol:product:integr:adolesc:polici,educazione
99,declar:parliament:call:council:commiss:strengthen:effort:promot:remembr:research:holocaust:encourag:studi:holocaust:dimens:encourag:appropri:form:holocaust:remembr:includ:annual:european:day:holocaust:remembr:necessari:step:facilit:open:archiv:ensur:document:bear:holocaust:avail:research,insegnamento
100,extern:budget:constant:undersp:need:suffer:poverti:malnutrit:hunger:diseas:underdevelop:loss:life-qu:opportun,istruzione
101,complet:intoler:today:sector:public:sector:averag:earn:women:lower:men:equival:experi,studio
102,primarili:import:govern:bodi:health:care:far:effici:use:new:technolog,istruzione
103,item:report:aparicio:sánchez:behalf:committe:cultur:youth:media:sport:commiss:report:council:european:parliament:econom:social:committe:implement:council:regul:eec:export:cultur:good:council:direct:eec:return:cultur:object:unlaw:remov:territori:member:com,istruzione
104,particular:true:oper:aim:improv:health:afghan:women,istruzione
105,presid:ladi:gentlemen:mrs:niebler:brilliant:job:difficult:subject:deal:behalf:committe:cultur:youth:media:sport,cultura
106,urg:colleagu:concern:human:right:visit:unannounc:inform:peasant:poor:countri:ask:view:human:right:polit:freedom:econom:freedom:religi:freedom:free:access:health:servic,istruzione
107,million:children:attend:school:million:children:start:primari:stop:read:write,frequentarla
108,regard:impact:situat:develop:cooper:hope:maintain:programm:communiti:fund:zimbabw:particular:health:sector:given:humanitarian:social:natur:programm:order:penalis:popul:heavili:affect:econom:crisi,istruzione
109,requir:increas:financi:contribut:alloc:offici:aid:develop:basic:line:view:promot:campaign,istruzione
110,european:union:paid:far:attent,istruzione
111,far:specif:consider:recommend:relat:communiti:concern:follow:say:sector:instrument:strategi:fight:poverti:overrid:aim:communiti:develop:polici,istruzione
112,insist:need:major:educ:programm:foundat:cultur:multicultur:school:start:foreign:children:especi:irrespect:legal:posit,educazione
113,constitut:state:liberti:natur:right:human:right:limit:liberti:freedom:thought:express:invalu:afghan:right:print:publish:idea:right:afghan:shall:provid:free:charg:work:right:afghan:capabl,istruzione
114,send:clear:messag:minist:explain:combat:racism:worldwid:level:cours:countri:commit:nation:plan:nation:plan:legisl:base:polit:parti:employ:social:cultur:life,istruzione
115,offer:ampl:scope:in-depth:invest:healthcar,istruzione
116,foremost:thank:rapporteur:committe:cultur:youth:media:sport:mrs:hieronymi:committe:high-qual:work:interest:reaction:report:commiss:council:esc:applic:direct:eec:televis:frontier:main:object:legal:framework:promot:free:movement:audiovisu:broadcast:servic:singl,istruzione
117,insult:hypocrit:global:public:good:health:hit:particular:hard:underdevelop:countri:impos:structur:chang:countri:reduc:expenditur:public:servic:sector:especi:health:sector,istruzione
118,basi:key:element:develop:project:clear:democrat:elect:extrem:import:step:countri:futur,formazione
119,presid:budget:committe:cultur:youth:media:sport:contain:import:new:featur,istruzione
120,access:job:market:depend:need:focus,istruzione
121,worri:hypocrisi:express:disabl:institut:european:union:polici:european:union:capitalist:restructur:privatis:health:welfar:undermin:worker:right:social:insur:blame,scuola
122,way:achiev:digniti:receiv:requir,istruzione
123,hand:seen:illustr:afternoon:consider:fact:today:quarter:earth:popul:live:absolut:poverti:today:cancel:debt:develop:countri:disciplin:invest:health:infrastructur:convinc:fail:learn:lesson:histori:recent,istruzione
124,thank:rapporteur:mayb:write:effort:overview:reflect:contribut:committe:employ:social:affair:committe:cultur:youth:media:sport:opinion:econom:social:committe,istruzione
125,final:say:european:parti:readi:suggest:initi:report:lesser-us:languag:meet:committe:cultur:youth:media:sport,istruzione
126,employ:rate:maintain:improv:skill:individu:mobil:europ:product:sector,istruzione
127,welcom:regul:step:grant:order:sequenc:privileg:line:access:employ:social:secur:integr:embrac,formazione
128,guarante,istruzione
129,item:report:mrs:marten:behalf:committe:cultur:youth:media:sport:commiss:communic:draft:detail:work:programm:follow-up:report:concret:object:train:system:com:cos,istruzione
130,member:state:sole:duti:real:right:enshrin:articl:charter:fundament:right,istruzione
131,commiss:document:issu:refer:committe:cultur:youth:media:sport:famous:subject:lifelong:learn:question:learn:languag:state,cultura
132,order:number:debt:restructur:oper:favour:primari:health:care:sector:dramat:increas:line:debt-reduc:develop:contract:implement:franc,istruzione
133,good:school:gain:self-confid:capac:critic:judgement:posit:resist:kind:dictatorship:form:manipul,formazione
134,believ:commission:european:union:incred:import:task:come:promot:school:base:idea:love:love:neighbour:doe:religion:polit:outlook:eye:hatr:madrassa:islamicist:context:hatr:dissemin,insegnamento
135,glad:engag:public:debat:european:area:charg,istruzione
136,room:unilater:transnat:busi:superpow:unit:state:unilater:focus:new:arm:race:expens:public:provis:includ:health:care,istruzione
137,social:dialogu:involv:polici:mix:base:need:set:guidelin:financ:method:continu:polici,formazione
138,let:clear:fulli:endors:object:promot:employ:good:fair:social,istruzione
139,major:object:partnership:improv:econom:social:situat:partner:countri:necessari:addit:satisfi:basic:fundament:requir:term:health,istruzione
140,presid:repli:mrs:isler:béguin:moment:propos:council:idea:environment:allud:question,istruzione
141,need:convinc:need:introduc:element:univers:matter:european:level:histori:environ:repeat:said:moment:union:attribut:treati:secondari:legisl,insegnamento
142,competit:attract:european:higher:cours:start:take:shape:member:state,insegnamento
143,member:state:minist:awar:rais:point:council:meet,istruzione
144,presid:clear:intern:train:market:doe:exist:fact:european:union:involv:evolut:intern:market:slight:keep:cultur:tradit:union:awar:commiss:right:rais:matter:communic,formazione
145,point:view:right:higher:evid:realiti:women,insegnamento
146,doubt:consider:progress:year:make:right:higher:realiti:world:forget:vision:laid:articl:quantit:qualit:encompass:aim:object:content,istruzione
147,advent:nation:increas:nation,istruzione
148,communist:parti:greec:fight:overal:improv:higher:subsidis:free:higher:fight:stop:establish:commercialis:run:busi:line,istruzione
149,project:share:everybodi:respons:challeng:field:concret:respons:adopt:plan:channel:mean:foundat:method:dialogu:cultur:civilis:focus:area:believ:fundament:youth:media,istruzione
150,comput:palestinian:ministri:pile:isra:soldier:subsequ:blown:grenad,istruzione
151,countri:locat:africa:alloc:averag:annual:budget:debt:servic:reduc:invest:capac:abil:offer:basic:social:servic:healthcar,istruzione
152,money:save:reinvest:arm:social:budget:foremost:improv:public:servic:health,istruzione
153,listen:attent:young:heard:speak:issu:lifelong:learn:mobil:employ:social:integr:anti-rac:combat:xenophobia:import:issu:equal:opportun:young:women:young:men:immigr:addict:alcohol:drug:import:area:call:europ,formazione
154,last:member:state:begin:co-oper:domain:demonstr:mainstream:sport:system:final:come:realis:potenti:sport:offer,educativi
155,propos:intend:guarante:asylum:seeker:arriv:state:enjoy:minimum:level:right:essenti:dignifi:life:includ:hous:free:movement:famili:regroup:school:children:access:employ:profession:train,istruzione
156,challeng:european:union:countri:latin:america:caribbean:face:need:modernis:system:creat:econom:social:climat:favour:sustain:develop:establish:mechan:good:govern,educativi
157,final:field:commiss:approv:ambiti:scholarship:programm:alban,istruzione
158,previous:occas:express:concern:destin:aid,istruzione
159,presid:commission:ladi:gentlemen:report:discuss:today:result:work:committe:employ:social:affair:major:contribut:committe:cultur:youth:media:sport:mean:opinion:deliv:alyssandraki:committe:women:right:equal:opportun:mean:opinion:deliv:mrs:swiebel,istruzione
160,consid:provid:young:basic:skill:includ:digit:skill:profound:understand:societi:enabl:conscious:actor:social:progress,istruzione
161,item:debat:report:vander:taelen:behalf:committe:cultur:youth:media:sport:commiss:communic:legal:aspect:relat:cinematograph:audiovisu:work:com:cos,istruzione
162,report:contain:number:posit:element:regard:inform:prevent:sexually-transmit:diseas:better:school:improv:access:famili:plan:centr:clinic:young,educazione
163,report:address:sensit:issu:sexual:reproduct:health:right:women:reproduct:health:dissemin:contracept:practic:focus:length:polici:health:sexual:polici:young:cours:concern:unwant:pregnanc:abort,educazione
164,presid:van:lancker:report:talk:prevent:health:group:tri:turn:report:abort,educazione
165,report:expos:hypocrisi:fail:provid:suffici:sex:refus:possibl:abort,educazione
166,better:prevent:lead:fewer:abort,educazione
167,point:import:parliament:amend:counterpart:euratom:programm:amend:add:criteria:taken:account:includ:activ:increas:role:women:research:look:synergi,istruzione
168,report:point:abort:rate:high:countri:poor:sex:contracept:emphasis,educazione
169,doubt:excess:consumpt:alcohol:need:stop:mean:appropri:earli:stage,educazione
170,did:asem:iii:discuss:problem:world:take:economi:cultur:polit:leav:public:wonder:actual:came,istruzione
171,fail:provid:better:equal:access:train:lifelong:learn:fail:object,istruzione
172,need:resolv:problem:lifelong:learn:mobilis:actor:involv:financi:resourc:need,istruzione
173,true:mrs:van:brempt:lifelong:learn:concern:leav:framework:formal:enter:inform:result:work:partner:tradit:academ,istruzione
174,respect:believ:implement:expans:polici:territori:prevent:caus:uproot:region:women:away:educ,istruzione
175,precis:path:equal,istruzione
176,respons:member:state:organis:need:practic:european:target:measur,istruzione
177,need:set:evalu:programm:regular,istruzione
178,link:clear:furthermor:emphasis:feira:european:council:state:lifelong:learn:essenti:polici:develop:citizenship,formazione
179,final:wish:focus:european:dimens:train:requir:masteri:second:languag,istruzione
180,european:area:lifelong:learn:huge:workshop:establish:delay:enabl:fellow:citizen:benefit:right:learn,istruzione
181,result:standard:provid:fall:board,istruzione
182,higher:establish:suffer:fund:crisi:european:union:higher:legisl:brought:closer:proper:financi:commit,istruzione
183,fulli:agre:mrs:gutiérrez-cortin:come:europ:just:fund:manag:promot:model:frontier:european:level:restor:research:institut:home:univers,istruzione
184,wish:stress:opposit:attempt:commercialis:knowledg:reduc:role:public:higher:structur:chang:social:function:higher:organis:structur:attempt:rule:class:hijack:content:object:ideolog:reason,istruzione
185,regrett:agreement:reform:extern:assist:mean:time:european:aid:spent:transport:health:combin:poorest:greatest:need,istruzione
186,furthermor:employ:strategi:commit:member:state:take:initi:creat:hundr:thousand:job:lack:member:state:european:union:hospit:public:transport:sector:postal:sector,istruzione
187,report:honour:draft:accord:hugh:procedur:cooper:committe:cultur:youth:media:sport:incorpor:opinion:committe:women:right:equal:opportun:committe:region:prove:import:valuabl:contribut:highlight:measur:intend:promot:occup:geograph:mobil:elimin:obstacl:realis:shall:discuss,istruzione
188,tremend:need:term:employ:hous:public:infrastructur:health:water:inequ:foreign:reserv:high,istruzione
189,support:measur:design:promot:cooper:field:train:aim:establish:common:framework:mutual:recognit:profession:qualif:cooper:social:partner:educ:profession:train:establish,istruzione
190,obvious:minor:benefit:intern:protect:access:obvious:fact:recognis:intern:convent,istruzione
191,access:water:sanit:electr:health:servic,istruzione
192,relev:topic:rais:dialogu:includ:basic:aim:strengthen:secular:foster:trade:busi:link:human:right:issu:essenti:element:new:agreement,istruzione
193,last:commiss:greatest:consider:opinion:committe:cultur:youth:media:sport:stress:import:attach:interim:evalu:new:programm:period:simplif:new:generat:order:guarante:implement:effect:manag:simplifi:procedur:grant:subsidi:concern,gioventù
194,clear:messag:sent:citizen:show:communiti:institut:henceforth:concern:social:educ:potenti:sport:fundament:role:inform,istruzione
195,quit:convinc:ladi:gentlemen:european:year:sport:great:year,educazione
196,adopt:council:common:posit:aim:conclud:issu:feel:consider:import:design:european:year:sport,educazione
197,wish:reaffirm:import:boost:better:educ:valu:sport:order:improv:curricula:especi:parallel:establish:broader:partnership:educ:sport:bodi,formazione
198,prioriti:plan:area:environ:cultur:train:health:transport:situat:inform:societi,istruzione
199,incident:world:social:forum:took:porto:alegr:forum:world:forum:judg:local:author:forum:world:forum:world:independ:media:forum:world:parliamentari:forum,istruzione
200,presid:commission:rede:commission:lami:behalf:sure:hous:committe:cultur:youth:media:sport:welcom:commiss:decis:offer:deregul:educ:cultur:audiovisu:servic:gat:round,istruzione
201,think:main:differ:lie:word:labour:market:reform:parcel:employ:strategi:wider:member:said:rang:taxat,istruzione
202,absenc:in-depth:legal:analysi:appear:decre:measur:enact:date:ministri:religi:affair:doe:necessarili:constitut:violat:declar:human:right:cambodian:constitut,religiosi
203,equal:import:target:close:link:research,istruzione
204,meet:expect:european:citizen:know:achiev:better:job:greater:econom:growth:research,istruzione
205,erasmus:mundus:master:cours:programm:aim:rectifi:fail:establish:european:union:master:degre:student:countri:partnership:european:higher:institut,istruzione
206,support:idea:concert:action:commiss:member:state:partner:field:examin:nation:experi:promot:best:practic:regard:elearn:fight:digit:divid,istruzione
207,european:higher:acknowledg:high:line:need:labour:market,insegnamento
208,vote:text:major:amend:insofar:encourag:improv:higher:europ:greater:open:higher:cultur:languag:student:european:union:countri,insegnamento
209,avoid:negat:trend:right:condemn:french:univers:professor:jean:bodin:univers:monitor:centr:communiti:programm:particular:jean:monnet:chair:spite:obvious:educ:valu:fulfil:ideolog:propaganda:function:obvious:function:natur:incompat:normal:perform:teacher:task,istruzione
210,programm:highlight:import:teacher:train:possibl:develop:effect:polici:extend:programm:cover:primari:school,istruzione
211,principl:aim:use:integr:nict:field:improv:condit:student:learn:relat:world,istruzione
212,regard:entri:resid:famili:member:propos:bring:right:access:employ:profession:train:line:member:famili:question:citizen:union,istruzione
213,coptic:christian:repres:polic:higher:secur:servic,istruzione
214,endeavour:research:develop:centre-stag:energyland:area:train:new:method:new:fund:possibl:known:wider:public:especi:busi:world,istruzione
215,north:commit:aim:have:produc:addit:resourc,istruzione
216,commission:know:parliament:advoc:grant:budget:support:just:money:intend:exampl:use:complet:differ:purpos:saw:recent:exampl:money:spent:defenc:uganda,istruzione
217,long:term:import:mass:medium:radio:wide:use:mean:provid:far,istruzione
218,need:competit:research:competit:research:competit:merit,istruzione
219,underestim:progress:stress:need:overcom:delay:ambigu:provid:effect:coordin:member:state:econom:employ:environ:polici:establish:proper:calendar:set:intermedi:step:achiev:lisbon:gothenburg:object:particular:regard:public:invest:research:lifelong:train:sector:european:network:essenti:servic:start:transport:telecommun,istruzione
220,madam:presid:ladi:gentlemen:congratul:committe:employ:social:affair:committe:cultur:youth:media:sport:success:fruit:open:coordin,istruzione
221,probabl:import:aspect:health:prevent:earli:detect:self-examin:cours:mammographi:screen,educazione
222,distrust,istruzione
223,need:broad:perspect:focus:access,istruzione
224,commiss:prioritis:support:improv:health:outcom,istruzione
225,support:relat:social:sector:invest:water:sanit:budget:support:link:improv:health:outcom:taken:account,istruzione
226,posit:step:tri:achiev:millennium:develop:object:includ:erad:extrem:poverti:hunger:guarante:univers:primari:promot:equal:men:women:give:women:voic:reduc:infant:mortal:improv:mother:health:fight:hiv:aid:malaria:diseas:guarante:environment:sustain:promot:global:partnership:develop,istruzione
227,note:approv:term:higher:europ:dispos:extrem:use:intern:tool:rais:hope:justifi,istruzione
228,ladi:gentlemen:number:invest:futur,istruzione
229,cooper:univers:countri:just:import:strengthen:status:higher:countri:particip:programm,istruzione
230,open:europ:intern:level:dare:promot:european:learn:area:start:look:fragmentari:manner:bridg:cooper:real:area,istruzione
231,sorri:say:situat:countri:austria:includ:current:cost:cut:prevent:increas:invest:agre:result:instead:increas:cutback:sector,istruzione
232,general:aim:programm:improv:access:train:system:mean:inform:communic:technolog,istruzione
233,end:feel:crucial:establish:knowledg:network:partnership:transcend:border:european:union:award:multipl:qualif:involv:higher:institut:differ:member:state,istruzione
234,erasmus:mundus:programm:offer:new:vision:higher:europ:enabl:foreign:student:tour:europ:differ:univers:includ:enter:competit:examin,istruzione
235,quit:obvious:want:train:system:benefit:inform:communic:technolog:short:impli:european:learn:programm,istruzione
236,govern:prefer:shower:employ:subsidi:reduc:social:budget:includ,scuola
237,happen:respons:so-cal:exampl:glean:experi:polici:countri:gone:path:privatis:school:commercialis,istruzione
238,fulli:support:resolut:particular:regard:need:encourag:integr:new:inform:communic:technolog:train:system:europ:improv:system:access,istruzione
