id,phrase,classes
39,year:commiss:introduc:communiti:playing-field:notion:nomin:real:converg:went:stage:mix:confus:econom:nomin:end:pourri:have:regard:nomin:converg:titl:document:suggest:opposit,speelterrein
40,cours:tri:break:lucrat:american:market:let:sure:produc:programm:sell:border:interest:buy:add:independ:produc,pot
41,surpris:indign:condit:temptat:violenc:permeat:young:occasion:blow:cover:social:boil,ergeren
42,cours:extrem:odd:ieng:sari:play:key:role:pol:releas:trial:prime:minist:dismiss:trial:court:justic:hun:sen,pot
43,address:question:specif:commission:apart:singl:question:kinnock:thrown:enorm,gegooid
44,current:allow:build:consider:money,aardige
45,hand:intern:socialist:lenin:trotski:stalin:mao:pol:enjoy:total:immun,pot
46,-year-old:smoke:daili:young:think:cannabi:harmless:studi:produc:medic:profess:indic:conclus:cannabi:pose:physic:especi:psycholog:risk:lead:addict,blowt
47,presid:thank:commission:repli:merit:clear:resembl:child:caught:finger:jam,jampot
48,parliament:want:avoid:continu:debat:flower,bloempot
49,fact:issu:organis:crime:terror:traffick:human:immigr:thrown:constitut:singl:problem,gooi
50,year:pol:rule:countri:health:servic:medic:care:infrastructur:left:entir:destroy:million:children:lost:parent:left:live,pot
51,start:like:dement:regim:pol:sought:introduc:cambodia:year,pot
52,mugab:turn:africa:pol,pot
53,recent:cambodia:face:problem:remnant:pol:troop:illiteraci:lack:intelligentsia:industri:countri,pot
54,result:lost:million:farmer:make:sicco:mansholt:pol:agricultur,pot
55,past:european:union:critic:ground:great:melt:communiti:minor:lost,smeltkroes
56,approxim:financi:aid:come:european,bene
57,open-end:honey:conduc:encourag:self-help:self-reli,zelfredzaamheid
58,greatest:critic:reserv:way:barcelona:partnership:russia:region:power:relat:neighbour:state:indic:desir:integr:thrown,geschoren
59,solut:pragmat:new:product:enter:annex:commiss:ask:prioriti:examin:necessari:product:subject:legal:controversi:case:flower:toilet:roll:suchlik,bloempot
60,regul:mrs:herranz:garcía:want:herb:parsley,keukenkruiden
61,possibl:explan:recommend:provid:immigr:communiti:born:communiti:generat:teach:languag:cultur:origin:teach:extend:indigen:communiti:great:multicultur:melt:aim:creat:quot:common:cosmopolitan:heritag,smeltkroes
62,worth:recal:pol:bloodthirsti:regim:remain:intern:recognis:long:period:defeat:reason:new:regim:hun:sen:liber:countri:band:murder:suspect:maintain:friend:relat:vietnames:neighbour,pot
63,spectr:khmer:roug:continu:fight:particular:pol:movement:broke:away:tri:civilian:life:cambodia,pot
64,think:case:call:kettl:black:stress:happen:slovakia:unaccept:happen:unaccept,pot
65,differ:europ:melt:unit:state,pot
66,say:kerr:rare:miss:opportun:shot:british:govern,kerr
67,kettl:black,appel
68,concern:human:right:stalinist:russia:maoist:china:today:pol:cambodia:south:america:haiti:east:germani:day:honeck,pot
69,mean:final:dispens:special:money:special:pension:fund:member:repeat:subject:public:critic:parliament,pot
70,death:doe:start:american:isra:missil:gun:death:start:victim:pol:rememb:peopl:volga:don:river:deport:year:thousand:kill:massacr:saddam:year,pot
71,materi:occur:quantiti:sort:ceram:packag:exampl:ceram:bottl:bowl:netherland:franc:spain:main:use:packag:brandi:chocol:paté,pot
72,govern:friend:american:follow:pol:pro-chines:reign:terror:vietnames:help:govern:hun:sen:subsequ:elect:produc:result:virtual:imposs:govern:widespread:support,pot
73,condit:fulfil:europ:earthenwar:unit:state:cast:iron:give:definit:domin:posit:monopoli:situat:unhealthi,pot
74,reader:major:french:even:newspap:hyster:read:page:headlin:phnom:penh:freed:communist:pol:seiz:khmer:capit,pot
75,pension:ask:cook:brussel,schild
76,happen:new:piec:news:think:heat:pension:boil:possibl,nijpender
