@relation range-weka.filters.unsupervised.attribute.NominalToString-C2

@attribute id numeric
@attribute phrase string
@attribute classes {série,panoplie,divergents,offre,éventail,vaste,différence,ensemble,palette,multiplicité,nombre,spectre,couche,pasa,variété,diversité,intervalle,portée,convenable,transiter,gamme,multitude,conscient,horizon,diverses,exhaustif,envisagés,coagulation,atteints,massif,échelle,diversifiées,vont,plusieurs,liées,thonière,totalité,divers,prendre,prédominance,parlent,champ,arsenal,découlaient,attentivement,officieuses,adolescent,étendent,prospective,problématiser,large,tas,mesure,codécisions,possibilité,différentes,causant,dommageables,articulées,horizontales,variés,également,liste,impliquent,rapportant,crispation,loupe,fluctuation,nombreuses,choix,agissent,ligoter,agir,grille,délits,ampleur,énumérés,augmenteront,sorte,varie,errants,rayon,tir,explicites,punitif,éducationnel,mozambicaines,atténuer,micromesures,varieraient,délai,variées,nombreux,domaine,oscille,meilleures,choisit-il,vannes,cadre,arás,littéraires,bouleau,rucher,regardante,birdal,diversifiés,fourchette,initiative,florin,bêtise,élevage,variation,synthèse,segment,émaner,vastes,clientèle,paisley,atteinte,élargir,diffusées,offrent,multiple,prénégocié,diktat,allant,cercle,montagneux,commandées,étendue,éliraient,fréquence,soulignaient,quantité,épargne,eaton,marge,jointe,vingt-neuf,aller,régressif,dispersées,pvc,staines,oligopole,aille,alexandros,démunis,étudiera,repoussées,débattues,limitées,basses,trouble,amplitude,âge,pré-élémentaire,certaine,différents,graisser,offraient,remorqués,commenceront,précisent,couvert,aire,dépassement,âgés,provisoires,conjonction,continuum,ample,envergure,aboutir,sous-comité,entière,axées,ouvrirons,coproduction,ingérer,évolué,jean-louis,diversification,montagne,sauvegardés,brok,inonder,interpréter,chiffré,façon,divergence,harmonisée,problématique,pastoralisme,imprévisible,tissu,conjuguent,militaro-politique,kyrielle,grands-mères,prérogative,surprenants,globalisée,largeur,islamiques,râtisser,varient,divergent,méditerranées,étendu,foisonne,tech,assumée,menace,survivent,relions,viceconte,produites,greco-turques,écart,charriés,must-carry,quantitativement,précarité,requerra,absentéisme,assortir,train,terrestre,chemicals,bande,cible,exportation,croisade,pâturage,insignifiance,parc,combinaison,changement,exemption,cdh,variait,rhumatismales,dressera,mix,mobilisation,avoisine,entente,préemballage,élaborer,clercq,documentation,serbe,limitée,prolifique,dégage,latitude,névralgique,aile,exporter,offrant,immunodéficitaires,diversifiée,lit,injection,loge,accompagner,idéologie,clavier,exigeront,animateur,porteront,portait,étendant,aussi,interprétation,inflation,insistent,hétérogénéité,citons,sociétale,turin,sévice,dynamique,fachkraft,retrouve,étendront,emballage,rsas,cultivés,attelé,oléoduc,attendions,sydney,entreprenante,spamming,varier,évoluent,représenteront,catégorie,étendus,emmenées,législature,photosensibilisantes,imaginé,assortiment,pluralité,task,oeufs,client,municipale,documentées,basant,renferme,origine,endroit,mecklenburg-vorpommern,produit,incitant,tarira,situera,bénéficions,déversement}

@data
28,consider:exist:legisl:ippc:landfil:seveso:case:act:rapporteur:differ:stage:develop:legisl:clear:provid:comfort:solut:problem:present:mine:oper,convenable
29,north-south:transport:obtain:wider:possibl:transit:rout,transiter
30,seek:exoner:airlin:shortcom:shift:fault:airport:air:traffic:control:fact:airlin:oper:order:profit:put:passeng:risk,série
31,manufactur:produc:wide:engin:benefit,gamme
32,wide:product:avail:result:risk:consum:safeti:health:new:legisl:approach:requir,multitude
33,area:measur:relat:work:environ:skill:develop:need:increas:figur,nombre
34,reason:awar:problem:danger:possibl:access:bring:support:propos:reserv,conscient
35,banal:sentenc:reduc:foundat:document:european:transpar:initi:call:wide:parliamentarian:public:life:europ:begin:effect:basi:regul:adjust:parliament:make,horizon
36,analysi:price:irrig:water:complex:wide:agricultur:use:european:union:region:differ:need:avail:water:agricultur:usag,diversité
37,believ:public:support:research:vital:order:ensur:result:benefit:broad:possibl:world,couche
38,fulli:recognis:partnership:partnership:limit:statutori:benefit:instanc:generat:total:annual:cost:eur:million,nombre
39,talk:parliament:possibl:express:opinion,diverses
40,european:arrest:warrant:appli:wider:offenc:previous:extradit:agreement,éventail
41,provis:materi:hold:unduli:harsh:unduli:restrict:bank:insur:compani:invest:equiti,série
42,commiss:propos:appli:size:fit:framework:design:equiti:issu:divers:european:financi:market,gamme
43,believ:commiss:communic:cover:wide:aspect:fail:adequ:consider:scale:issu:futur:assess,exhaustif
44,broad:project:support:involv:promot:protect:human:right:support:democraci:good:govern:develop:countri,éventail
45,conceiv:option:youth:parliament:convent:competit:school:sport:club,envisagés
46,precombin:synthet:blood:clot:factor:bring:boundless:low-pric:compound:pharmaceut:industri:origin:assert:quit:simpli:date:demonstr:true,coagulation
47,cours:support:equip:vehicl:introduct:electron:activ:safeti:devic,série
48,final:analysi:improv:polit:way:bring:lisbon:object:achiev,atteints
49,presid:commission:ladi:gentlemen:high-qual:food:produc:nowaday:meet:wide:requir,diverses
50,profession:incompet:disciplinari:offenc:case:attract:penalti,diverses
51,industri:servic:sector:cut:accept:farmer:expect:vagari:world:market:price:current:rock:commod,série
52,demand:highlight:essenti:aspect:implement:commiss:respons:mention:field:extern:polici:intern:level,palette
53,vote:favour:entir:propos:aim:establish:appropri:compens:tariff:disrupt:suffer:passeng:result:overbook:practis:airlin:polici:impos:clearly-defin:respons:carrier,ensemble
54,candid:countri:implement:direct:regul,ensemble
55,present:propos:design:deter:smoke:particular:children:adolesc:deserv:support,série
56,commiss:right:think:difficult:issu:remain:resolv:grate:presid:council:come:number:propos,série
57,think:legisl:bring:livestock:rear:shepherd:hut:standard:difficult:implement:mountain,massif
58,member:state:oblig:defin:common:sanction:appli:case:infring:regul:harmonis:sanction,échelle
59,wide:measur:guarante:better:protect:field,gamme
60,order:intern:financi:manag:effici:commiss:budgetari:author:support:introduc:wide:measur:modernis:improv:public:servic:submit:council:propos:new:version:staff:regul,éventail
61,point:inconsist:doctor:teacher:awar:report:present:year:world:health:organis:cite:famous:horowitz:vicious:circl:accord:ill:creat:poverti:poverti:creat:ill,ensemble
62,regard:amend:remind:commiss:context:so-cal:port:measur:carri:studi:request:unfortun:cooper:port,ensemble
63,lack:european:level:counterpart:sort:democrat:control:welcom:attent:given:convent:wider:option:parliament:exert:influenc:fundament:issu:financ:foreign:polici:concern,diverses
64,view:chang:situat:angola:strateg:import:region:intern:level:prioriti:develop:polici:contribut:consolid:peac:develop:democraci:reconstruct:countri,diversifiées
65,reason:accept:amend:principl:requir:commiss:consid:econom:instrument:report:parliament:council,série
66,invent:rule:basi:ban:transit:lorri:seven:half:tonn:vast:good:practic:construct:sector:effect:august:section:municip:kundl:ampass:joke:debat:have,gamme
67,amend:nos:insist:propos:element:broader:measur:need:guarante:high:level:protect:pedestrian:includ:activ:safeti:measur:chang:infrastructur,ensemble
68,expans:right:asylum:access:educ:healthcar:illeg:immigr:regularis:status:illeg:immigr:recognit:equal:partnership:reject:demand:unequivoc,vont
69,strengthen:pension:provis:prioriti:age:retir:rais:supplementari:form:financ:increas:increas:long-term:privat:save,éventail
70,debat:committe:word:non-profession:group:europ:said:accept:compromis:non-profession:delet,série
71,number:initi:look:approach:river-basin:manag:river:africa:concret:project:drill:well,vont
72,believ:essenti:provid:inform:languag:just:english:french,plusieurs
73,wide:option:agreement:today:reach:commiss:commission:area:respons:shall:overse:ongo:handl:unresolv:issu:shall:necessari:propos:necessari:measur:good,éventail
74,maritim:civil:aviat:sector:determin:secur:european:union:bound:prove:intern:partner:issu:involv:serious,liées
75,addit:manag:bring:improv:better-fram:provis:anonym:reinforc:parliament:right:direct:amend:seri:clarif:thing:import:cell:tissu,série
76,delet:element:action:inevit:result:pollut:have:carri:cost:damag:caus,série
77,produc:mechan:introduc:tier-system:servic:provid:passeng:import:minimum:servic:on-the-spot:assist:airport:cancel:flight:excess:delay:hour:sort:compens:damag:specif:financi:compens:highest:level:protect:provid,éventail
78,know:intern:convent:exclud:liabil:ship-own:actual:fact:direct:indirect:respons:saw:proof:pay:poor:captain:greek:vessel:did:possibl:avoid:disast:whilst:charg:regard:disast:repercuss,série
79,addit:sustain:develop:intergroup:organis:seminar:brussel:novemb:entitl:tuna:fleet:industri:prospect:futur:wide:intern:speaker,thonière
80,pursu:polit:dialogu:countri:includ:asia-europ:meet:foreign:minist:level:april,totalité
81,illeg:manoeuvr:european:elect:meant:elect:repres:european:parliament:deal:wide:subject:possibl:constitut:differ:method:decision-mak:appli,divers
82,wish:commend:ambit:report:propos:contain:concern:parliament:relat:fund:programm:agenc:unit:nation,variété
83,judg:court:enlarg:option:enforc:tool,série
84,whilst:interest:account:contribut:reflect:european:polici:fullest:extent,gamme
85,ask:parliament:understand:margin:flexibl:exist:imposs:entir:reconsid:fundament:point:propos:new:trans-european:network:approv:urgent:countri:new:member:state:includ:union,prendre
86,applic:global:amount:accord:commerci:practic:accept:area:inclus:local:flight:measur:taken:aircraft:land:adequ:insur:cover:withdraw:oper:licenc:insur:cover:suffici,variété
87,commiss:propon:univers:servic:concept:heart:direct:consid:citizen:union:right:wide:afford:postal:servic,éventail
88,quota:complex:work:compani:product:fit:conveni:step,gamme
89,oppos:interest:conflict:good:govern:conceal:scant:import:attach:cooper:entir:communiti:polici:absenc:concept:solidar:respect:differ:constant:presenc:condit:impos:econom:social:model,prédominance
90,line:european:strategi:area:environ:health:propos:commiss:council:approv:conclus:implement:scale:strategi,série
91,adopt:flexibl:approach:enabl:member:state:wide:measur,panoplie
92,conclus:harmonis:need:welcom:extent:respect:differ:financi:product:cultur:differ:financi:servic:member,diversité
93,feel:possibl:accept:far:wider:situat:detriment:spirit:direct,nombre
94,elabor:doctrin:subsidiar:clarifi:scope:european:union:power:enhanc:democrat:account:simplifi:legal:instrument:union:act,panoplie
95,enlarg:european:union:present:region:subregion:social:econom:scenario,série
96,want:differ:cultur:background:differ:religi:belief:non-religi:belief:convict,horizon
97,doubt:profession:compet:underlin:reassert:concern:relat:conflict:attach:mrs:kroe:direct:result:success:corpor:career:date,série
98,furthermor:high:cost:therapi:eur:annum:taken:account:major:burden:countri:health:budget,vont
99,programm:fund:use:project:exchang:expert:workshop:build:invalu:cooper:mutual:assist:member:state:civil:protect:servic,série
100,figur:night:later:suffer:debilit:diseas,parlent
101,europ:ignor:lesson:histori:gain:clear:understand:sphere,champ
102,initi:justic:extent:specialis:work,diversité
103,extent:union:polici:grow:specialis:involv:difficult:detail,diversité
104,need:reach:level:achiev:result:impos:econom:coloss:sum:money:involv:polit:interest:mechan:fli:face:ought:true:valu:aim:sport:foster:illicit:substanc:harm:health:sportsmen:women,arsenal
105,strong:oppos:amend:intend:remov:distinct:coastal:water:inland:water:annex:portug:maintain:clear:distinct:given:epidemiolog:studi:demonstr:differ:regard:indic:level:bacteriolog:use:differ:method,diverses
106,aim:reduc:demand:artifici:addit:creat:advertis:pseudoscientif:lobbi:ensur:consum:access:wide:genuin:safe:highqual:organ:food,gamme
107,continu:emphasis:import:reduc:unemploy:strengthen:growth:increas:invest:competit:level:servic:choic:avail:citizen,éventail
108,clear:issu:polit:secur:natur:agenda:refer:particular:polit:challeng:deal:democraci:human:right:rule:law,série
109,context:commiss:look:project:includ:improv:manag:prison:treatment:detaine,série
110,happen:negat:consequ:term:labour:market:stabil:econom:output:social:cohes:rise:problem,série
111,point:code:clarifi:previous:unclear:rule:deriv:legal:sourc,découlaient
112,specif:type:risk:list:prescript:text:risk:constant:chang:expand:depend:chang:occup:environ,éventail
113,occup:hazard:extrem:broad:risk:harm:health:effect:develop:chronic:diseas:consider,éventail
114,measur:vast:push:lever:prevail,éventail
115,consid:implement:perman:support:measur:area:environ:given:territori:region:natur:reserv:protect:area,série
116,european:union:make:import:contribut:improv:condit:oil:market:short:medium-to-long:term:challeng:ahead,plusieurs
117,addit:homepag:javier:solana:secretari:general:council:high:repres:common:foreign:secur:polici:council:websit:provid:access:press:releas:wide:inform:media:activ:council:differ:polici:area,gamme
118,radic:chang:wide:consequ:approach:possibl:great:angl:debat,éventail
119,real:plus:point:reason:support:increas:fund:avail:programm:impact:direct:live:europ:citizen:life:socrat,série
120,human:appear:valuabl:anim:year:see:enorm:increas:number:women:children:traffick:absenc:solid:statist:figur:estim:million:women:children:year,vont
121,broad:challeng:cover:includ:climat:chang:clean:energi:natur:resourc:transport:public:health:social:exclus:demograph:immigr:global:poverti,gamme
122,report:consid:stapl:food:coffe:butter:salt:rice:pasta:drink:milk:continu:subject:mandatori:derog:liberalis,gamme
123,prefer:follow:develop:year:close,attentivement
124,region:product:foodstuff:support:region:develop:broaden:tourist:attract:includ:agro-tour,éventail
125,rapporteur:goal:lost:sight:function:intern:market:ucit:attract:safe:product:investor:particular:investor:effici:asset:manag:industri:need:fear:increas:global:competit,gamme
126,accord:individu:countri:nation:implement:measur:protect:languag,série
127,agnoletto:discuss:human:right:claus:rais:issu:european:union:council:commiss:actual:appli:claus:treati:appli:sort,plusieurs
128,madam:presid:commission:president-in-offic:council:thank:council:commiss:success:negoti:held:instrument:committe:foreign:affair:respons:rapporteur:deal:matter:subject:codecis:have:conduct:proceed:manner:worthi:codecis:result:quit:human:right:instrument:bring:matter,série
129,guidelin:complet:renew:austrian:presid:develop:ambiti:comprehens:new:strategi:key:field:climat:chang:clean:energi:transport:emphasi:sustain:consumpt:product:pattern,nombre
130,pave:way:wide:polici,éventail
131,right:point:matter:finalis:council:minist,série
132,inform:report:indic:reason:kidnap:polit:pure:crimin:motiv:excus,officieuses
133,commiss:communic:give:detail:overview:manufactur:sector:sensit:combin:sector:action:cross-sector:polici:initi,série
134,high:detail:report:deal:wide:subject,éventail
135,import:point:specifi:term:child:young:cover:age:newborn:year:measur:cours:target:young:age,adolescent
136,lifestyl:diversifi:gambl:cheap:labour:asian:economi:dwindl:choic:opportun:econom:growth:diminish,champ
137,israel:recognis:exist:depend:peac:new:weapon:longer:avail,portée
138,pressur:globalis:new:technolog:clear:highlight:number:gap:key:skill:difficult:worker:adapt:increas:flexibl:labour:market,série
139,pericl:programm:cover:broad:action:organis:just:candid:countri,ensemble
140,area:form:basi:bilater:eu-india:relat:cover:eu-india:subcommitte:meet:econom:polici:dialogu:cooper:includ:industri:polici:scienc:technolog:financ:monetari:affair:environ:clean:develop:climat:chang:energi:cooper:inform:communic:technolog:civil:aviat:maritim:transport:space:technolog:agricultur:marin:polici:custom:employ:social:polici:busi:cooper:develop:cooper:trade:invest:bring:peopl:cultur,étendent
141,net:result:direct:unless:burden:shop:lighten:shop:narrow:product:busi,variété
142,regard:absolut:essenti:point:technolog:assess:help:broaden:instrument:avail:technolog:forecast,prospective
143,provid:strong:leadership:clear:vision:europ:complex:issu:drug:crime:difficult:prepar:enlarg,série
144,precis:interest:audienc:rate:abil:suppli:wide:programm:programm:member:public:draw:sought-aft:european:social:model,éventail
145,europ:citizen:understand:commiss:reject:import:amend:adopt:major:member:parliament:area:piquet:just:emphas,série
146,presid:ladi:gentlemen:benefici:report:provid:opportun:broaden:consider:problem:european:monetari:union:extend:question:discuss:differenti:basi,problématiser
147,meet:concern:european:parliament:consum:buy:product:manufactur:label:given:adequ:degre:secur:have:broad:inform:permit:mass:confus:onesid:recogn:label,large
148,refer:democraci:programm:phare:taci:central:eastern:european:countri:soviet:union:develop:wide:programm:action:support:democrat:reform:develop:constitut:strengthen:civil:societi:protect:promot:human:right,éventail
149,know:trick:hous:fisherman,tas
150,cours:task:industri:instanc:obvious:accompani:measur:need:includ:social:measur:measur:relat:extern:trade:polici:necessari:programm:generat:new:employ,mesure
151,particular:thank:presid:parliament:pressur:profession:offic:parliament:import:paragraph:motion:resolut:report:paragraph:outlin:initi:develop:committe:intend,éventail
152,partner:busi:word:differ:possibl,série
153,european:institut:mea:culpa:inertia:today:leav:asid:disburs:econom:aid:way:useless:time:schizophren:abandon:albania:polit:elect:berisha:nation:intern:hero:drop:ground:fraud:undu:pressur:elect,série
154,first:european:union:need:major:vote:council:cours:parliamentari:codecis:ordinari:legisl,codécisions
155,panel:expert:preliminari:conclus:stress:preliminari:ban:import:hormone-tr:meat:incompat:wto:agreement:rule:health:plant:health:measur,série
156,medicin:food:kept:strict:separ:particular:amend:involv:use:egg:product:ingredi:wide:product,éventail
157,especi:necessari:involv:train:wide:econom:agent:move:vat:taxat:countri:origin:reduct:intervent:govern:offici:cost:higher:degre:particip:citizen:greater:respons:place,gamme
158,europ:european:union:provid:judg:wider:method:investig:especi:check:suspici:bank:account:point:legisl:discuss:issu,possibilité
159,said:enlarg:market:produc:subject:competit:wider:compani:consum:know:reli:greater:number:supplier:chang:attitud:chang:econom:situat,diversité
160,cours:electron:money:implic:central:bank:bank:supervis,éventail
161,have:said:commiss:know:financ:activ:aim:precis:promot:rule:law:way:mauritanian:indic:programm,série
162,question:diet:life:style:environ:medic:scienc:demand:signific:european:respons:import:coher:consist:progress:scrutini:provid:report:mrs:flem:integr:health:polici:compet:import:reveal,différentes
163,strong:market:vital:reason:expos:compani:best:practic:competitor,série
164,first:fact:nation:boundari:technic:coincid:lead:sort:inconsist:practic:satisfactorili:address,causant
165,draft:resolut:call:action:differ:partner:involv,série
166,unfortun:similar:instrument:avail:commiss:respect:remov:harm:effect:fiscal:competit,dommageables
167,europ:just:privat:sector:wider:experi:ignor,articulées
168,dealt:point:fall:label:direct:agre:say,série
169,maintain:risk:price:stabil:assess:accord:broad:indic:variabl:refer:monetari:aggreg,gamme
170,follow:central:bank:given:precis:object:examin:criteria:order:decis,série
171,presid:issu:consid:import:warrant:wide:chang:first:chang:attitud:member:state:general:chang:rang:industri:process:live:habit:product:design:new:vision:world,éventail
172,thank:friend:franci:watt:have:taken:initi:request:organis:hear:expert:attend:highlight:unbeliev:lack:safeti:despit:fact:imo:regul:provid:wide:safeti:measur,éventail
173,accept:number:innov:commiss:incorpor:text:instanc:creation:field:horizont:action:integr:activ:cultur:sector:singl:project,horizontales
174,structur:complement:internet:site:run:commiss:promot:interact:communic:young:wide:area:necessarili:integr:communiti:polici,variés
175,programm:allow:young:absorb:valu:creat:sens:belong:common:social:cultur:area,série
176,cover:wide:issu:transpar:demograph:inform:free:tibetan:languag:open:clear:inform:alleg:incid:involv:ethnic:minor:group:dissid,éventail
177,middlemen:differ:interest,également
178,contact:associ:council:ministeri:level:correspond:appar:bulgaria:romania:make:consider:effort:help:union:support:phare:programm:import:area:view:decis:taken:inclus:common:list,série
179,hand:propos:administr:measur:financi:measur,série
180,token:support:overal:divers:propos:idea:contain:draft:legisl:resolut:report,liste
181,point:rule:state:report:committe:shall:place:head:agenda:sit:follow:day:tabl:case:report:wibe:place:item:today:agenda:follow:report:committe:women:right,gamme
182,potenti:growth:potenti:employ:potenti:new:technolog:develop:environment:technolog:increas:effici:energi,série
183,mean:make:possibl:offer:union:parliament:view:welcom,arsenal
184,far:sentenc:text:goe:given:wide:issu:discuss:context:custom:commiss:prefer:leav:member:state:decid:repres:discuss:specif:issu,diversité
185,nonetheless:believ:key:element:reform:extens:issu:come:codecis:procedur,champ
186,council:undertak:decis:review:request:commiss:ensur:airport:object:area:object:area:transit:penalis:loss:revenu:result:end:duty-fre:inevit:lead:higher:price:consum:loss:earn:airlin:ship:compani:port:airport:threaten:employ:industri:firm:suppli:good:duty-fre:shop,série
187,mean:constitu:element:crimin:offenc:defin:substant:crimin:law:harmonis:mutual:recognit:court:judgement:eurojust:set:protect:victim:crime:measur:signifi:summit:success,impliquent
188,report:march:cite:posit:suggest:effect:eco-tax:co-tax:taxat:creaming-off:short-term:specul:gain:ecb:profit,série
189,eldr:remain:unambigu:support:trade:liberalis:strengthen:multilater:trade:broad:base:negoti:cover:wide:exist:new:trade:matter,éventail
190,realli:increas:matter:decid:qualifi:major:unless:member:state:especi:smallest:mean:oppos:invok:pre-emin:nation,éventail
191,communic:commiss:take:account:need:adopt:approach:combin:econom:social:infrastructur:measur,série
192,furthermor:propos:issu,ensemble
193,environment:label:signal:countri:import:environment:concept:advers:effect:environ:reduc:manufactur:product:group:common:goal:environment:friend:consumpt:promot:relev:intern:standard:observ,rapportant
194,general:rigid:federalist:approach:reflect:unconsci:desir:set:institut:barrier:enlarg:question:long-stand:pattern:behaviour,crispation
195,intent:enlarg:european:nation:stronger:voic:world:stage:improv:coordin:effect:polici:issu,série
196,measur:need:cover:harm:impact:includ:emiss:nois:poor:air:traffic:manag:town:countri:plan:account:econom:interest:airlin:balanc:way,ensemble
197,end:crucial:carri:concret:action:fundament:integr:european:union:risk:capit:market,série
198,object:four-fold:possibl:activ:justici:european:court:justic:open:possibl:obtain:agreement:arm:export:countri:outsid:intern:code:conduct:difficult:unattract:legal:bind:legal:sanction:involv:danger:involv:arm:trade:open:activ:reluct:countri:arm:order:european:state,nombre
199,case:victim:crime:territori:member:usual:resid:mean:problem:suffer:exacerb:complic:circumst:negat:common:constant:treatment:victim:lack:communic:owe:ignor:languag:lack:inform:loneli:lack:protect:area:preserv:legal,série
200,fortun:direct:prescrib:transpar:public:compani:assur:gross:subsidi:monitor:close,loupe
201,account:wide:vat:rate:necessari:rapporteur:right:propos:distribut:vat:revenu:fair:member:state:mean:clear,fluctuation
202,plan:stage:draft:like:subject:modif:follow:wide:consult:way:involv:wide:stakehold,nombreuses
203,committe:cultur:youth:educ:media:sport:call:unanim:opinion:report:care:taken:regul:electron:communic:network:servic:ensur:condit:attach:access:final:analysi:advers:effect:broad:content,diversité
204,tri:ensur:europ:linguist:divers:repres:project:select:pleas:thing:get:ground:european:year:languag:right:adopt:flexibl:approach:languag:issu,choix
205,import:address:secretary-gener:parliament:letter:presid:sent:presid:parliament:yesterday:absolut:need:multi-annu:plan:enlarg:read:parliament:budget:grip:like:come:term:expenditur:linguist:servic:matter,série
206,citizen:member:access:wide:inform:concern:factor:affect:health:way:public:health:system:countri:meet:need,agissent
207,achiev:object:direct:set:requir,série
208,forget:washington:refus:sign:agreement:nuclear:test:unit:state:regard:appli:state:agreement:washington:want:tie:world:bound:way,ligoter
209,eur:contribut:make:european:employ:market:flexibl:increas:mobil:provid:opportun:vocat:train:cross-bord:region,gamme
210,report:presid:submit:european:council:gothenburg:describ:vast:initi:launch:member:state:candid:countri:institut:union,éventail
211,certain:sound:reason:have:explain:mean,agir
