@relation coach-weka.filters.unsupervised.attribute.NominalToString-C2

@attribute id numeric
@attribute phrase string
@attribute classes {bus,autocar,autocariste,car,minibus,entraîneur,monopol,formateur,préparer,autobus,ramènent,opérateur,carrosse,ruiner,molsheim,wagon,écrie,étalement,professeur,infligée,remet,voyage,cent,brèche}

@data
83,order:extend:obligatori:instal:belt:vehicl:includ:commiss:recent:propos:modif:direct:forc:relat:safeti:belt,autocar
84,furthermor:commiss:plan:near:futur:propos:obligatori:approv:vehicl:lorri:similar:forc:privat:car,autocar
85,fourth:expect:commiss:prioriti:safeti:buse:submit:propos:programm:road:safeti,autocar
86,remind:direct:novemb:drawn:regard:safeti:buse:issu:subject:debat,autocar
87,talk:travel:kilometr:hour:motorway,autocar
88,road:mortal:rate:remain:high:safeti:measur:vehicl:step:light:vehicl:categori:minibus:categori:light:heavi:truck:categori,autocar
89,posit:correct:addit:man:cover:provid:chang:necessari:send:pitch,entraîneur
90,turn:safeti:fit:seat:belt:emphas:especi:import:fit:threepoint:seat:belt:buse:roll-ov:bar:mini-bus,autocar
91,presid:hear:say:sure:agre:right:draw:attent:crash:occur:yesterday,autocar
92,tri:stress:overrid:issu:safeti:safeti:driver:lorri:carri:road:user,autocar
93,tragedi:case:school:fastidi:use:fit:seatbelt:break-down:bus:resort:differ:vehicl,autocar
94,import:even:parliament:talk:ship-build:buse:relev:citizen:europ,autocar
95,complet:market:buse,autocar
96,reason:want:floor:today:vote:amend:help:disabl:design:buse,car
97,problem:conceptu:drive:hors:idea:quota:respect,remet
98,parti:came:visit:parliament:strasbourg,autocar
99,mention:said:bbc:footbal:refere:england:team,entraîneur
100,presid:vote:report:just:hatzidaki:remark:abil:committe:chairman:expert:european:union:transport:regul:repres:pension:parti:itali:pleas:note:allow:-metre-long:buse:hold:instead:passeng:travel:european:road:cost:travel:reduc:elder:travel:just:come:strasbourg:travel,voyage
101,bear:mind:vote:today:miller:report:old:bus:direct:hope:need:concern:issu,bus
102,live:needless:lost:rule:appli:passeng,autocar
103,project:propos:aim:improv:rule:forc:propos:new:regul:standard:construct:safer:buse:order:exampl:achiev:better:protect:accid:involv:overturn,autocar
104,final:want:remind:commission:look:forward:receiv:similar:rule:intern:rail:ferri:journey:soon,bus
105,player:weak:experi:field:promis:fair:play:accept:author:realis:import:match,entraîneur
106,request:temporari:derog:kept:absolut:minimum:scrutinis:thorough:commiss:implement:direct:link:complianc:direct:provid:compulsori:wear:seatbelt:fit,autocar
107,hope:hous:join:agre:britain:lead:way:europ:ensur:level:play:field:remov:aid:fit:seat:belt:mini-bus:safeti:sea,autocar
108,taken:view:offer:new:opportun:bus:servic:oper:turn:generat:need:new:job:transport:industri,autocar
109,benefit:propos:even:oper:tangibl:posit,autocar
110,travel:bus:safer:risk:free,autobus
111,commiss:did:approv:merger:iveco:renault:main:categori:buse:tourist:buse:town:urban:environ:buse:use:public:transport:general,autocar
112,reli:buse:extra:cost:lack:flexibl:use:exist:staff:propos:bring:knock-on:effect:lead:cutback:servic,autocar
113,european:commiss:approv:propos:direct:special:arrang:buse:vehicl:special:need:mobil:problem:use:wheelchair:access,autocar
114,stress:direct:european:communiti:set:pace:enabl:industri:compet:common:rule:produc:safe:access:buse:benefit:european:public:transport:user,car
115,recommend:second:read:dana:scallon:behalf:committe:region:polici:transport:tourism:propos:council:decis:conclus:interbus:agreement:intern:occasion:carriag:passeng:bus:com:avc,autocar
116,say:turm:fulli:share:constern:tragic:air:crash:luxembourg:franc:issu:relat:portfolio:transport,wagon
117,item:oral:question:commiss:caveri:behalf:committe:region:polici:transport:tourism:concern:safeti,autocar
118,improv:work:hour:better-rest:driver:road:exhaust,autocar
119,presid:apart:accid:franc:hungari:terribl:accid:greec:just:easter:pupil:lost:live:tembi:thessaloniki:larissa:school:trip,autocar
120,numer:european:countri:especi:year:phenomenon:emerg:led:well-known:histor:club:bankruptci:spend:ambiti:plan:vain:hope:unpaid:player:debt:reach:far:fifa:uefa,entraîneur
121,recent:year:situat:sector:gone:bad:wors:wit:social:dump:epic:proport:case:long-dist:lorri:driver:mention:driver,autocar
122,commiss:european:standard:hotel:inn,car
123,mean:increas:cost:servic:provid:pass:passeng:factor:hit:industri:hard:pressur:low-cost:flight:travel,voyage
124,buse:categori:charg,car
125,million:european:travel:elder,cent
126,year:common:term:mad:came:strasbourg:rome:mental:health:worker:famili:member,autocar
127,presid:behalf:concern:unaccept:high:level:lorri:accid:europ:welcom:report:commiss:work:rapporteur,autocar
128,obvious:inconsist:commiss:quit:right:plan:tackl:appal:toll:road:accid:contin:live:lost:year:power:prevent:accid:involv:lorri:buse:clear:enforc:european:union,autocar
129,object:propos:rapporteur:state:lay:harmon:condit:nonresid:carrier:oper:nation:bus:servic:member,autocar
130,clear:wish:commission:spot:even:sure:welcom:opportun:sad:review:ensur:safer:european:union:learn:tragedi:ensur:doe:happen,autocar
131,field:bus:transport:welcom:transport:environment:reason:need:europe-wid:rule:guarante:overtir:driver:passeng:involv:risk,autobus
132,bus:driver:effect:categoris:road:haulier:carri:differ:task:requir:differ:work:hour,autobus
133,preposter:jospin:endeavour:drive:hors:european:direct:british:date-bas:export:scheme:introduc:condit,brèche
