@relation post-weka.filters.unsupervised.attribute.NominalToString-C2

@attribute id numeric
@attribute phrase string
@attribute classes {puesto,postal,correo,plaza,post,igualitaria,plantearán,eslabón,situaría,prestando,subrepresentadas,partida,cargo,estación,asesoría,vacantes,publicarlo,posterior,bilderberg,función,hito,nombrara,publicar,infrarepresentadas,intermedias,grifos,responsabilidad,consolidando,defunción,actividad,oficina,mantenga,sopetón,nombramiento,nombró,organigrama,amigable,estafetas,enganchándolas,estructural,después,piskinsut,situ,automático,funcionario,sostener,atente,velan,fortalezcan,figura,envío,descalificado,conflictiva,recta,rafá,desbordaron,sombrero,xxiv,pesadez,adelantado,reservar,recrudecerse,ptt,turnando,implantadas,prometió,final,designar,escucha,posición,escasísima,diluyen,finesa,desmontaron,buzón,parada,etapa,nivel,carintia,extinguió,muleta,aduana,categoría,franqueo,comisionado,inconmensurable,aduanero,copec,cartera,correspondencia,aproximativa,vacante,distribuye,postmortem,publica,holdern,meca,dedicaba,presentarse,escala,entrevistas,aliev,proyectan,sillón,observada,acercarla,retroactivo,mechar,departamento,concurso,relevado,desaliento,comunicación,referidas,enviemos,burocráticas,azuce,posteriori,normalizado,materialicen,persona,demora,reinstale,reglamentación,sitúe,aparecieron,minsk,poste,ausburgo,grados,multiplique,desdén,misión,contratación,supervisado,comprometieran,destituido,meta,enfermero,reafirma,liberados,empleo,cátedra,reconstrucción,menosprecia,cliché,post-ag,coordinador,dotación,enviar,görlitz,afianza,post-niza,interinas,equiparable,remunerativo,electiva,suceso,aparcados,regla,poscomunistas,cheque,transfronterizo,penalización,posterioridad,desaprovechan,poplasen,funcionariado,socio,candidato,burocrática,reintegrarán,presentir,división,tras,denominándolo,ata,buttiglione,declive,proponía,despertando,adjudicada,sometiéndose,ajenos,concluirse}

@data
19,mention:deutsch:exampl:procedur:current:progress:commiss:deutsch:respect:area:assur:commiss:doe:intend:protocol:annex:treati:amsterdam:public:televis:broadcast:creat:condit:prevent:appropri:control:aid:matter,post
20,member:state:advoc:set:definit:ceil:number:commission:tandem:rotat:member:state:equal:foot:champion:commission:member:rule:possibl:radic:restructur:colleg,igualitaria
21,third:link:item:request,puesto
22,difficult:solv:problem:manag:antiqu:complex:procedur:commiss:council:deal:programm,puesto
23,order:grant:bank:absolut:certainti:clariti:heavi:invest:programm:expect:commiss:chang:direct:return,correo
24,believ:establish:new:tentat:given:current:task:commiss:forthcom:eastward:enlarg:certain:need:increas:rate:staff:recruit:futur,plantearán
25,token:nepot:lack:transpar:erad:commiss:servic:especi:regard:recruit:temporari,puesto
26,despit:have:possibl:sympathi:rapporteur:mrs:theato:sterl:effort:oppos:establish:independ:european:prosecut:author:stage:feder:europ:oppos,eslabón
27,minist:environ:britain:respons:produc:rural:white:paper:dealt:problem:relat:rural:offic:messag:labour:parti:nice:spoken:simpson,postal
28,let:say:happen:given:valuabl:breath:space,post
29,tradit:offic:rigid:structur:employ:slow:adapt:market:requir:compet:market:held:parliament:amend,correo
30,realli:quit:unnecessari:thought:cold-war:environ,situaría
31,make:provis:new:area:technic:resourc:need:order:refurbish:build,puesto
32,firm:refut:accus:budget:committe:block:necessari:improv:secur:parliament,plaza
33,insid:commiss:emerg:need:achiev:fundament:strateg:object:unfil,puesto
34,regard:commiss:staf:request:council:continu:support:reform:vote:favour:new:read,prestando
35,fair:apolit:issu:clarifi:ask:money:releas,puesto
36,women:particular:underrepres:academ:teach:germani,subrepresentadas
37,whilst:agre:establish:plan:committe:budget:vote:reserv:albeit:one-vot:major,partida
38,feel:proud:success:contribut:european:parliament:nation:parliament:govern:european:central:bank:member:state:central:bank:commiss:commerci:bank:offic:retail:busi:media:citizen:help:bring:histor:changeov,correo
39,way:distribut:revis,puesto
40,interinstitut:commiss:commiss:appoint:decision-mak,cargo
41,import:access:postal:servic:countri:offic:countri:bare:thousand,correo
42,agreement:involv:quit:long:involv:stage:regular:dialogu:checkpoint:close:cooper:partnership,estación
43,liaison:offic:senior:citizen:creat:rapporteur:colleagu:carlo:fatuzzo:like:candid:job,cargo
44,realli:expect:taxpay:pay:consult:succeed:offic,asesoría
45,say:yes:addit:initi:reserv:expect:detail:timet:present:show:intend:remain:year:offic:complet:reform:commiss,puesto
46,outstand:job:establish:role:function:ombudsman:hold:import,cargo
47,presid:report:submit:ombudsman:demonstr:import:necessari,cargo
48,unabl:report:propos:immedi:extern:advertis:contrari:statut:expressli:provid:instanc:trawl:institut:advertis:extern,vacantes
49,far:extern:advertis:concern:statut:awar:laid:council:govern:sequenc:event:involv:recruit,puesto
50,formul:main:intern:thought:duti:inform:giscard:esta:exist:sake:transpar:decid:internet:end:day:order:avail:past:work:tool:convent:interest,publicarlo
51,just:heard:commission:correct:environ:regrett:cours:import:environment:regul:compli:monitor:candid:state,puesto
52,presid:multilater:spirit:world:solidar:global:coalit:intern:terror:immedi:septemb:europ:inspir:leadership:commission:pascal:lami:gone:build:bridg:win:usa:doha:success:develop:round,posterior
53,allow:entri:worker:countri:fill:nation:worker:worker:member:union:resid:countri:right:access:labour:market,puesto
54,reason:rais:issu:submit:prioriti:written:question:parliament:rais:issu:bilderberg:sent:pillar,bilderberg
55,member:state:appli:vat:servic:provid:univers:servic:provid:recognis:problem:caus:outdat:exempt,correo
56,receiv:salari:accord:level:scope,función
57,number:question:relat:number:inspector:border,puesto
58,entri:forc:treati:nice:import:stage:applic:articl:articl:treati,hito
59,polit:prioriti:attach:enlarg:reflect:administr:expenditur:commiss:state:communic:reiter:moment:general:rapporteur:appli:batch:addit:enlarg,puesto
60,candid:inform:accept:candidatur:given:number:candid:doe:exceed:number:fill:propos:elect:acclam:accord:rule:rule:procedur,puesto
61,commission:polit:need:capabl:carri:duti:complet:independ:acut:sens:european:dimens:individu,cargo
62,subject:unemploy:latest:eurostat:figur:member:state:perman:held:women:mean:work:women:insecur,puesto
63,live:expect:quick:effici:commiss:femal:commission:sound:liber:first-rat:abil:import,puesto
64,did:object:buttiglion:appoint:commiss,nombrara
65,surpris:hear:member:parliamentari:express:critic:commission:case:commission:respons:competit:insist:retain:commission:question:put:peculiar:situat:term:relat:parliament:president-design,puesto
66,gain:greater:author:homeland:parliamentari:term,cargo
67,pleasur:hear:mrs:rede:commiss:repres:held:privileg:hold:today,cargo
68,did:object:buttiglion:appoint:commiss,nombrara
69,merg:singl:posit,cargo
70,polit:equival:chequ:understand:council:commiss:commit:purs:robust:discuss:democraci:human:right:issu:articl:cotonou:agreement,correo
71,council:secretariat:current:take:step:council:websit:outcom:council:vote:legisl:propos:accept:codecis:procedur:public:view,publicar
72,form:cooper:result:multitud:cost:new:represent:constant:expand,puesto
73,acknowledg:welcom:posit:timores:author:decis:ask:intern:committe:carri:investig:violent:event:hundr:soldier:resign:clash:armi,función
74,order:univers:servic:provid:necessari:reserv:profit:postal:servic:offic:offic:financ:unprofit:servic,postal
75,good:effici:telecommun:servic:primari:import:european:union,postal
76,mainten:univers:servic:especi:import:deliveri:remot:rural:area,correo
77,vote:amend:result:diminish:univers:servic:current:provid:countri:offic:effici:public:compani:work,correo
78,european:ombudsman:valuabl:controversi:fruit:treati:maastricht,cargo
79,presid:opportun:wish:president-in-offic:council:spring:success:cours:irish:presid:agus:eirí:bóthar:leat:atá:romhat:amach:anseo,post
80,situat:presid:overturn:decis:taken:budgetari:author:increas:auxiliari:line:cost:credit:earmark:author:establish:plan,puesto
81,presid:work:women:member:state:half:employ:civil:servic:come:senior:fair:respons:job:remain:under-repres:spite:have:excel:vocat:qualif:exam:result,infrarepresentadas
82,verona:luxembourg:florenc:addit:stage:discuss:focus:main:budgetari:disciplin:futur:relat:member:state:insid:euro:area:outsid:framework:possibl:new,intermedias
83,help:notic:reach:hous:late:facto:day:tap:turn:limit:oil:flow:iraq:exchang:food:medicin,grifos
84,set:view:maintain:candidaci:remain,cargo
85,nativ:countri:austria:did:excel:job:area,cargo
86,wish:best:luck:mrs:péri:new,responsabilidad
87,help:degre:accept:guidelin:pride,correo
88,report:said:time:provid:excel:start:point:siegbert:alber:import:new:advocate-gener:european:court:justic,función
89,govern:member:nomin:reliev:pain:debat:choos:controversi:person,cargo
90,appoint:presid:european:central:bank:extend:troika:consolid:commiss:bit:mrs:cfsp:moment:invis,consolidando
91,relat:heir:murder:victim:deni:compens:absurd:reason:nazi:barbarian:did:issu:death:certif:jew:manag:escap:gas:chamber:pit:death:nazi:plan:fate:jewish,defunción
92,assum:relat:straightforward:committe:budgetari:control:determin:cost:organ,puesto
93,qualif:post:commiss:laid:advertis:vacant,vacantes
94,women:doubli:difficult:gain:access:train:establish:livelihood:seldom:appoint:decision-mak,puesto
95,general:assembl:address:question:talk:secretary-gener:fact:know:earlier:unit:nation:urg:unit:nation:secretary-gener:appropri:special:envoy:jame:baker:joint,actividad
96,question:mark:futur,oficina
97,hope:offic:high:commission:held:high:esteem:colombia:preserv:ask:commiss:power:ensur:fact:preserv,mantenga
98,say:oppos:possibl:-tender:negoti:transpar:hard:believ:doe:point:public:end:sure:negoti:damag:pariti:condit:given:success:tender:enjoy:result,posterior
99,commiss:maintain:set:target:draw:plan:bring:women:manageri,puesto
100,think:strang:round:negoti:council:sudden:announc:just:finish:possibl:alter:parliament:posit,sopetón
101,appoint:president-elect:commiss:professor:prodi:appoint:team:taken:great:hope,nombramiento
102,hear:kinnock:heard:authoris:parliament:vacant,puesto
103,end:intervent:thank:marín:hard:work:year:commiss:final:president-in-offic:commiss:wish:kinnock:good:luck:lot:tact:caution:difficult:task:await:forthcom:month:year,responsabilidad
104,ask:respons:budget:bear:mind:need:committe:region:consid:post:figur:includ:budget:committe,puesto
105,set:great:store:fact:commission:matter:concern:committe:budgetari:control:commiss:declar:readi:present:fifth:supplementari:amend:budget:introduc:extra:call:agreement:committe:budgetari:control,puesto
106,budget:provid:new:creat:parliament:econom:social:committe:render:administr:build:effici,puesto
107,second:right:say:technic:assist:offic:perform:task:temporari:offici:meant:perman:commiss,puesto
108,madam:presid:took:particip:presid:council:commission:patten:meet:troika,cargo
109,second:import:confirm:confirm:olaf,puesto
110,european:democraci:austrian:democraci:receiv:lesson:anybodi:certain:belgian:govern:embrac:corrupt:parti:financ:arm:dealer:appoint:leader:corrupt:parti:condemn:court:european:commission,nombró
111,polici:encourag:recruit:women:administr:order:creat:reserv:suitabl:candid:futur:promot:manageri:posit,cargo
112,alavano:kind:brought:nato:brought:javier:solana:person:bear:mind:javier:solana:held:hold:differ:today,cargo
113,regard:specif:question:highlight:fact:make:sens:new:statut:repres:progress:comparison:current:situat:ensur:holder:ident:far:possibl:treat:way,cargo
114,complaint:privat:individu:social:welfar:paid:offic:ireland,correo
115,incumb:oper:public:offic:chang:cultur:believ:consid:negat:current:trend:concentr:custom:need:continu,correo
116,fact:commiss:admit:rush:attach:nation:ident:individu:figur:individu:squar:push:asid:merit:case:forc:nation:flag:digest,cargo
117,propos:fact:alloc:vacant:fund:enlarg:reserv:languag:sector:provid:languag:candid:countri:repres,puesto
118,contributori:factor:lack:freedom:countri:serbian:univers:law:promulg:octob:professor:remov,puesto
119,submit:letter:amend:contain:key:point:first:request:new:commiss:effect:year:second:budgetari:measur:enabl:vast:major:technic:assist:offic:parliament:request:committe:budget,puesto
120,futur:new:propos:accompani:assess:compat:financi:perspect:need:regard:list:budgetari,organigrama
121,recommend:second:read:new:creat:european:court:justic:addit:necessari:fund:avail:budget,puesto
122,mrs:schreyer:came:forward:interest:suggest:consid:idea:perform:reserv:categori:avail:improv,puesto
123,combin:possibl:scenario:measur:advers:affect:rural:area:liberalis:postal:servic:threaten:surviv:rural:offic:recent:closur:rural:bank:possibl:reduct:invest:long-term:develop:upgrad:local:access:infrastructur:affect:disadvantag:rural:region,postal
124,background:offer:oppon:ministeri:declar:novemb:nation:day:mourn,puesto
125,senior:offici:ensur:merit:reward:vacant:senior:publish:offici:journal:internet,vacantes
126,end:commiss:request:addit:year:budgetari:author:delight:decis:taken:week:framework:concili:procedur,puesto
127,unless:russian:feder:rectifi:situat:creat:hast:necessari:legal:secur:framework:friend:invest:climat:appear:way:econom:crisi:high:oil:price:notwithstand,amigable
128,distribut:sweden,correo
129,analys:data:avail:probabl:discov:great:deal:hundr:mayb:thousand:offic:close:mountain:area,estafetas
130,turn:unit:kingdom:privatis:offic:block:public:opinion:simpli:toler,post
131,cherry-pick:ensu:jeopardis:abil:deliv:daili:univers:reason:cost,post
132,develop:invest:ireland:rural:offic,correo
133,short-sight:easi:option:allow:rural:offic:die,postal
134,depopul:combat:maintain:public:servic:rural:area:school:offic:transport:servic:social:facil:maintain:pool:resourc:commune:exampl:resort:mobil:servic,correo
135,convinc:mean:econom:social:incent:make:research:profess:competit:unit:state:combin:case:itali:senior:manag:judg:attract:young:offer:posit:futur:profound:respect:digniti:role:research:scientist:europ,enganchándolas
136,spite:public:apolog:offer:editor:newspap:frontier:guarante:taken,post
137,hope:solut:soon:regard:recruit:olaf:repeat:certain:commiss:olaf:actual:agre:quick:possibl,puesto
138,european:parti:christian:democrat:european:democrat:emphasis:follow:import:way:fulfil:aim:implement:singl:market:speedi:liberalis:monopoli:electr:gas:board:offic:open:public:procur:genuin:competit:let:question:local:employ:blur:issu,correo
139,pass:second:resolut:madam:president-in-offic:state:head:govern:evalu:structur:polici:hast,estructural
140,open:creation:new:categori:ferret:requir:vaccin:possibl:vaccin:test:foreseen,posterior
141,hoc:justif:fact:about-turn:polici,post
142,follow-up:obvious:creat:delay:preliminari:stage:proceed:come:committe,correo
143,import:lisbon:head:agre:need:work:pension:issu,después
144,have:said:nice:think:european:parliament:help:new:direct:step:make:huge:democrat:deficit:take:constitut:procedur:move:polici:benefit:citizen:europ,después
145,subject:human:right:democrat:freedom:women:turkey:view:delay:amend:turkish:civil:code:remov:institutionalis:discrimin:women:high:rate:unemploy:illiteraci:domest:violenc:light:undemocrat:treatment:mrs:sema:piskinsut:member:parliament:son:april:congress:held:bulent:ecevit:parti:pressur:withdraw:candid:chairmanship:parti:subsequ:remov,piskinsut
146,council:adopt:posit:matter:juli,puesto
147,emphasis:invalu:contribut:project:scale:creation:new:job:thousand:talk:high:qualifi,puesto
148,govern:pursu:money-sav:polici:regard:essenti:public:servic:got:rid:railway:line:local:offic:hospit:consid:profit,correo
149,last:refer:question:reserv:ensur:condit:reserv:met:releas:includ:fact:commiss:capac:year:term:vacanc,vacantes
150,absurd:cours:local:deleg:need:reform,situ
151,doe:sens:heaven:earth:cohes:polici:continu:effici:jeopardis:futur:villag:offic:villag:lifelin,correo
152,deadlin:cours:past:main:prioriti:creat:soon:possibl,puesto
153,hope:decid:hope:decid:proceed:vote:week:return:matter:appropri:moment:discuss:treati:look:way:endors:posit:citizen:make:sure:relationship:institut:europ:proper:balanc,cargo
154,presid:support:separ:foreign:secur:polici:cooper:restrict:regard:constitut:council:disassoci:attempt:larger:countri:greater:share:presid,puesto
155,need:background:inform:just:agre:automat:increas:number,automático
156,wish:result:point:agre:new,funcionario
157,mean:entir:surplus:inject:budget:creat:econom:social:committe:need:order:function:devolv:august:onward:consequ:expiri:ecsc:treati,puesto
158,commiss:communic:recommend:introduc:so-cal:open:method:coordin:stage:road:complet:converg:member:state:asylum:polici:deni:intent:purpos:spirit:human:underpin:asylum:arrang,sostener
159,year:new:request:purpos:prepar:enlarg:object:call:question,puesto
160,long:overdu:measur:creation:equal:opportun:offic:member:state,atente
161,propos:new:secretari:union:foreign:affair,cargo
162,mission:took:juli:expert:member:state:commiss:opportun:visit:main:border:frontier:area:affect:illeg:immigr:particular:sub-saharan:countri,puesto
163,need:european:coastguard:watch:european:interest:prevent:ship:distress:pass:pillar:member:state:interest:wrong:decis,velan
164,current:french:law:stipul:member:european:parliament:elect:place:situat:incompat:presid:french:department:council:shall:pure:virtu:fact:ceas:exercis:mandat,cargo
165,final:point:presid:administr:cost:sharp:increas:staf:level:new:sharp:rise:cost:build,plaza
166,dual:presid:concept:total:abandon:need:seek:model:prevent:paralysi:grant:countri:commission:strengthen:presid:commiss:provid:presid:chosen:parliament,fortalezcan
167,question:director:general:polici:area:total:approv:budgetari:author:alloc,plaza
168,suggest:mrs:peij:specif:appoint:minist:new:dutch:govern:type:adopt:propos:european:convent:european:minist:extern:affair,figura
169,believ:enlarg:use:case:excus:institut:creat:justif,puesto
170,initi:enter:reserv:natur:ideal:assur:shall:power:meet:prescrib:requir:fund:releas:second:read,puesto
171,rapporteur:propos:note:taken:object:led:report:initi:reject:suggest:increas:weight:limit:reduc:rate:applic:normal:entri:forc:direct:postpon,envío
172,buttiglion:drawn:public:attent:disqualifi:commission:justic:home:affair:make:unspeak:discriminatori:remark,descalificado
173,extrem:sensit:respons:controversi:issu:concern:discrimin:civil:right:refuge:polic:cooper:fight:terror,puesto
174,behalf:prodi:commiss:thank:parliament:have:approv:increas:ask:cours:awar:increas:expect:met:resourc,puesto
175,second:link:matter:financi:perspect:question:approv,puesto
176,say:ladi:gentlemen:in-com:commission:know:given:guarante:carri:work:way:given:signal:regard:commit:feel:welcom:think:continu:path:far:follow,puesto
177,agre:absenc:preambl:refer:europ:judeo-christian:heritag:end:rotat:presid:member:state:eventu:reduct:number:commission:creation:potenti:contenti:european:minster:foreign:affair,conflictiva
178,presid:ladi:gentlemen:number:pole:occupi:manag:commiss:sourc:concern:polish:mep,puesto
179,lithuania:cyprus:meant:receiv:respect:face:problem:take:total:countri,puesto
180,lorri:drive:slovenia:itali:year:cross:border:special:lane:italian:custom:citi:triest:gorizia,puesto
181,happi:announc:secur:support:commiss:strengthen:represent:offic,plaza
182,accord:decis:taken:read:propos:second:read:support:perman:staff:request:institut:connect:enlarg:addit:expenditur:connect:enlarg:order:ensur:success:round:enlarg,puesto
183,experi:nordic:state:show:highest:live:standard:life:achiev:countri:women:mean:success:men:occupi:highest:polit,puesto
184,struggl:worker:sector:refer:numer:demonstr:offic:closur:favour:ensur:postal:deliveri:succeed:delay:case:actual:block:detriment:aspect,postal
185,servic:direct:financi:perspect:come:finish:presid:record:half:term:good:plenti:winner:includ:smes:young:trans-european:network:project,recta
186,agreement:led:open:rafah:border:union:play:role:said:mechan:transit:israel:occupi:territori,rafá
187,public:offic:profit:advantag:taxpay:prime:aim:perform:vital:public:servic:postal:communic:univers:live:afford:price,estafetas
188,main:task:offic:mail:industri:serv:public:move:mail:lowest:possibl:price:best:possibl:standard:servic,correo
189,citizen:incontest:right:adequ:provis:servic,postal
190,seen:servic:privat:exampl:unit:kingdom:netherland:possibl:offic:profit:provid:popul:good:servic,postal
191,council:agre:new:commiss:restrict:sens:court:auditor:econom:social:committe:committe:region:common:structur:requir:aris:enlarg,partida
192,instanc:said:commiss:servic:reorgan:staff:realloc:chang,puesto
193,mention:wto:confer:geneva:novemb:far:new:system:frequenc:distribut:occup:concern:american:pip:european,desbordaron
194,pass:hat:round:tri:thing:pillar:model:way:thing,sombrero
195,commiss:initi:request:order:deal:bse:problem:new:communiti:prioriti,puesto
196,regard:draft:supplementari:amend:budget:permit:salut:excel:job:rapporteur:lauren:brinkhorst:succeed:put:emphasi:prioriti:creat:new:commiss:express:concern:grant:trademark:offic:alicant:entir:alloc:million:ecu:reserv,puesto
197,respect:addit:commiss:court:auditor:welcom,puesto
198,proceed:assumpt:necessari:obtain:effici:save:commiss:administr:apparatus,puesto
199,presid:moral:debat:heaven:sake:read:care:repli:questionnair:care,correo
200,need:xxiv:co-ordin:scientif:committe:work:result:bse:crisi:arisen:result:fundament:misguid:agricultur:polici:meant:anim:treat:basic:commod,xxiv
201,excess:cumbersom:slow:financi:cycl:know:french:govern:budget:serv:administr:stage:general:hurri:channel:fund:ultim:recipi:left:precari:situat:result,pesadez
202,liber:direct:mail:incom:cross-bord:postpon:council:parliament:decid:year,correo
203,decis:european:parliament:took:read:year:final:posit:countri:carri:necessari:deregul:creat:altern:competit:old:postal:monopoli:presum:forc:re-regul:part:offic:activ,postal
204,german:offic:know:recent:rais:charg:pattern:use:fax:magic:nowaday:great:capabl,post
205,odysseus:clear:civil:servant:member:state:increas:post:airport:countri:origin:asylum:seeker:extend:forward:border:fortress:europ,adelantado
206,present:first-weight:rate:charg:domest,correo
207,note:welcom:paragraph:view:new:ought:creat:hope:progress:budgetari:procedur:caveat:express:drop,puesto
208,recent:public:commiss:propos:educ:programm:provid:use:basi:discuss,después
209,presid:allow:congratul:elect:import,puesto
210,read:provid:creation:convers:modif:establish:plan:institut:convert:perman:temporari:transfer:commiss:taken:institut:medic:insur:servic,puesto
211,turn:court:criterion:exceed:court:justic:result:creation:new:council:did:accept:court:auditor:request:alloc:build:project:commiss:provid:expenditur:financi:perspect,puesto
212,presid:have:judici:power:involv:public:interest:reserv:citizen:countri:question,reservar
213,method:propos:allow:necessari:involv:relev:pro-european:polit:forc:commiss:mean:commission:import,puesto
214,ireland:local:offic:play:import:role:contact:point:especi:elder,correo
215,provid:degre:protect:constant:insinu:heard:day:member:pack:thiev:exploit:assist:phantom:line:pocket,recrudecerse
216,council:commiss:parliament:abid:decis:adopt:tsatso:report:exampl:parti:financ:proper:fill:promot:concern,plaza
217,commission:overse:common:foremost:defend:countri:origin,puesto
218,madam:presid:congratul:elect:challeng,cargo
219,aim:goe:european:parliament:want:year:commiss:undertaken:reduc:number:vacant,vacantes
220,extra:olaf:accept:need:stress:sab,puesto
221,talk:organis:payment:subsidi:famili:relat:senior:member:agricultur:depart:receiv:subsidi:cultiv:flax:took:senior:mrs:palacio:minist:agricultur:mrs:palacio:knew,cargo
222,wish:hope:lead:proport:women:increas:near:futur,cargo
223,european:parliament:new:connect:budget:discuss:consist:disciplin:financi:administr:compar:addit:previous:year,funcionario
224,emphasis:import:abolish:gender:inequ:travel:africa:work:women:wish:women:senior:govern:posit:presidenti,cargo
225,democrat:invest:preserv:democrat:offic,postal
226,order:ensur:proper:postal:servic:european:union:level:essenti:end:polici:close:local:offic:reduc:number:deliveri:overwork:postal:staff,correo
227,feel:afford:maintain:postal:servic:offic:oper:busi,ptt
228,shortlist:candid:interview:portfolio:commission:direct:concern:case:offici:commission:personnel:moment,puesto
229,clear:current:debat:european:parliament:ask:commiss:rotat:senior:lent:support:idea,turnando
230,aim:flexibl:network:organis:joint:run:border:near:border,implantadas
231,took:prodi:promis:bring:situat:end,prometió
232,hope:cross-sector:creat:order:link:echo:directorate-gener:develop,puesto
233,ambassador:moratino:greet:held:year:manag:europ:profil:middl:east:cultiv:daili:contact:leader:region,función
234,turn:administr:expenditur:staf:expenditur:point:commiss:did:request:new:draft:preliminari:budget:apart:olaf:european:anti-fraud:agenc,puesto
235,addit:propos:one-off:earli:retir:scheme:organis:way:impact:budget:drastic:reduc:need:new,puesto
236,concern:amend:financi:regul:fact:began:realis:import:conduct:ant:control:intern:control:intern:audit:servic,post
237,segni:return:day:offici:work:visit:hatzidaki:larger:island:europ:crete:assess:sensit:associ:dual:handicap:underdevelop:remot:handicap:person:know:better:previous:handicap:mountain:region:goe:hand:hand:remot,cargo
238,hope:condit:attach:establish:addit:servic:commiss:actual:fulfil,puesto
239,come:three-way:dialogu:hope:receiv:good:news:issu:includ:lift:reserv:categori:new,puesto
240,foreign:state:import:hope:new:provid:commiss:job:expect,partida
241,reason:vote:motion:regard:request:establish:european:public:prosecutor:includ:refer:juge:des:liberté:ensur:guarante:prosecutor:guarante:step:democraci:inquisition-lik:like:danger:propos:adopt:nice,figura
242,furthermor:abil:nation:postal:servic:cross-subsidis:rural:offic:infrastructur:doubt,postal
243,amend:emphasis:import:univers:servic:rural:offic:support,postal
244,fix:date:incent:offic:develop:modernis:servic:plan:market:invest:easier,correo
245,look:goal:move:reach:finish:line,final
246,commiss:prepar:tear:decis:compet:candid:appeal:european:court:justic:case,designar
247,rememb:decis:requir:concern:european:patent:liberalis:competit:gas:electr:board:offic:make:air:traffic:flexibl:galileo:matter:result:real:chang:year:gone:polit:decis:taken,postal
248,institut:pay:offici:salari:determin:intend:seek:european:parliament:approv:appropri:necessari:pay,puesto
249,total:employe:involv:new:organis:newli:creat,funcionario
250,connect:state:vice-presid:chair:committe:budget:block:necessari:strengthen:secur:servic,plaza
251,committe:petit:pleas:fulfil:role:activ:listen:citizen,escucha
252,help:feel:suspici:way:fill:given:main:redeploy:rationalis:recruit,puesto
253,first:comment:fact:opinion:committe:budgetari:control:today:speak:irregular:olaf:specif:grade:offici,puesto
254,creat:year,puesto
255,new:berlusconi:govern:block:central:new:olaf,posición
256,head:main:area:differ:support:commiss:reform:programm:especi:establish:plan:need,partida
