id,phrase,classes
249,ask:posit:view:commiss:action:say:data:protect:right:recognis:charter:fundament:right:loss:penalti:airlin:suffer:seen:balanc:way,puesto
250,tell:hous:month:case:involv:loss:talk:today:compani:need:restructur:compani:work:global:market,trabajo
251,issu:council:appear:follow:age-old:practic:doubt:creat:task:forc,empleo
252,fact:fishermen:lost:failur:extend:agreement:morocco:receiv:compens:payment:employ:allow:ship:broken:set:joint:enterpris,empleo
253,difficult,trabajo
254,similar:particular:posit:point:direct:right:member:reunit:famili:defin:right:relat:educ:employ:order:ensur:smooth:integr:societi:member:safeguard:employ:right:turn:cheap:labour:market,laboral
255,know:hous:exact:paid:huge:rang:differ:salari,trabajo
256,propos:reflect:sixteen:workabl:compromis:includ:educ:train:method:creat:workplac:high:increas:level:invest:enterpris:strategi:lifelong:learn:accord:requir:abil:involv:abolit:subsidi:industri:viabl:futur:creation:region:high:level:unemploy,trabajo
257,agre:object:employ:object:achiev:basic:sound:economi:healthi:public:financ:promis:invest:climat:keen:competit:key:element:idea:creat,empleo
258,presid:rapporteur:member:committe:agricultur:rural:develop:hard:posit:revis:commiss:propos:reform:agricultur:polici:ill:thought-out:unreason,trabajar
259,think:recoup:retrain:delud:particular:spain:greec:itali:portug:concern,reconvertirlos
260,attempt:consult:member:state:assess:potenti:loss:need:financi:resourc:allevi:socio-econom:impact,trabajo
261,fava:report:support:tomorrow:state:data:propos:base:date:particular:reliabl:forecast:loss:underestim:retrain:workforc:envisag:virtual:imposs:given:level:educ:concern,puesto
262,constitut:creat:good:outgo:prime:minist:longer:elect,cargo
263,head:mission:team:did:extrem:profession,trabajo
264,previous:experi:warn:risk:rais:doubt:incent:employe:particip:scheme:provid:creation:danger:use:order:labour:legisl:question:worker:right:specif:field:pay:work:organis:hour:equal:opportun:men:women:matern:patern:right,empleo
265,increas:import:area:provid:tourist:sector:valu:underestim,puesto
266,know:look:depth,trabajo
267,legisl:signal:end:just:elabor:box:fanci:bottl:wrap:plastic:sold:heavyweight:bag,decorada
268,econom:advantag:factor:cheapest:price:number:creat,empleo
269,commit:intern:market:competit:creation:new:growth:depend,empleo
270,situat:atyp:satisfactori:especi:come:supplementari:pension:side:industri:agre,empleo
271,member:convent:certain:sterl:elect:democrat:form:decision-mak:convent:vote:taken:rise:strong:object,trabajo
272,feel:did:good:regard:vulner:develop:agenda:arm:technic:assist:measur:capac:build:ground-break:decis:lifesav:medicin:regard:show:will:long:unit:state,trabajo
273,presid:say:mrs:sarnez:excel,trabajo
274,second:certain:focus:invest:ten:import:tri:support:mean:develop,puesto
275,chairman:respect:committe:posit:oppos,función
276,vote:plenari:reflect:posit,obligación
277,tobacco:cultiv:remain:distinct:sector:affect:famili:generat:season,empleo
278,world:tourism:organis:expect:number:tourist:arriv:doubl:approxim:million:year:million:provid:work:increas:million:million,empleo
279,contrari:say:yes:resourc:bar:fish:promot:replenish:stock:lost:fisheri:sector:busi:depend:replac:region:lose:expertis:return,puesto
280,labour:market:divid:gender:men:domin:new:technolog:women:lower:paid:specialis:offer:secur,puesto
281,half:work:today:comput:profession:live:european:internet:year:new:creat:union:high-tech:sector,puesto
282,scrap:cologn:jaguar:factori:barnsley:close,barnsley
283,current:situat:call:primaci:monetarist:competit:polici:end:resolv:social:problem:agenda:complianc:social:polici:agenda:effect:public:invest:polici:order:creat:million:european:union:need,puesto
284,know:applic,empleo
285,think:compromis:serv:interest:industri:degre:servic:provid:break:monopoli:greater:choic:serv:worker:way:new:compani:creat:new:compani:mean:new,puesto
286,soon:parliamentarian:take:serious,labor
287,need:econom:model:order:figur:re-introduct:high:rate:cost:number,puesto
288,pleas:parliament:support:attach:import:finish:quick:card:hand:juli,trabajo
289,accord:recent:hear:parliament:deploy:instrument:creat:addit:european:union,puesto
290,said:europ:need:away:introspect:constitut:debat:taken:energi:need:focus:issu:matter:european:citizen:growth:environ:human:right:life,empleo
291,commiss:want:busi:away:rest:world:jolli:good,labor
292,need:new:direct:disabl:right:guarante:suffer:condit:kind:discrimin:access,trabajo
293,servic:general:substanti:european:economi:increas:economi:servic:liberalis:competit:extrem:import:sector:essenti:dynam:natur:european:economi:capac:grow:creat,puesto
294,mean:import:recognis:connect:intern:market:abil:compet:fulfil:lisbon:target:achiev:growth:creation,empleo
295,treati:court:justic:legisl,función
296,progress:respect:past:year:area:compet:requir:constant:work:especi:given:difficult:econom:situat:make:opportun:member:state:mechan:aid:order:safeguard:compani:citizen,puesto
297,commission:futur:sector:continu:exist:thousand:hand,puesto
298,textil:industri:competit:deplor:axe,puesto
299,let:rememb:migrant:health:system:short-staf:parent:home:help:need:pursu:career:provid:servic:generat:revenu:unfil:societi:age:shrink,puesto
300,remind:recent:year:dozen:portugues:seamen:lost:norwegian:rout:just:did:speak:norwegian:spite:fact:norway:requir:abid:law:free:competit,empleo
301,just:settler:manufactur:product:good:palestinian:depend,puesto
302,particular:tobacco:sector:decoupl:aid:bring:end:provid,puesto
