id,phrase,classes
33,-year-old:smoke:daili:young:think:cannabi:harmless:studi:produc:medic:profess:indic:conclus:cannabi:pose:physic:especi:psycholog:risk:lead:addict,kiffen
34,parliament:want:avoid:continu:debat:flower,blumentopf
35,regul:mrs:herranz:garcía:want:herb:parsley,küchenkräutern
36,continu:mere:ask:europ:pay:risk:destroy:round,beizusteuern
37,cramer:benefit:talk:term:percentag:idea:money:ertm:know:project:actual:readi:ahead,topf
38,past:european:union:critic:ground:great:melt:communiti:minor:lost,schmelztiegel
39,approxim:financi:aid:come:european,topf
40,legal:system:transplant:flower,blumentopf
41,greatest:critic:reserv:way:barcelona:partnership:russia:region:power:relat:neighbour:state:indic:desir:integr:thrown,topf
42,solut:pragmat:new:product:enter:annex:commiss:ask:prioriti:examin:necessari:product:subject:legal:controversi:case:flower:toilet:roll:suchlik,blumentopf
43,high:unstabl:melt:easili:explod,gemisch
44,start:like:dement:regim:pol:sought:introduc:cambodia:year,pot
45,spectr:khmer:roug:continu:fight:particular:pol:movement:broke:away:tri:civilian:life:cambodia,pot
46,chamber:share:cell:slop:morning-:prison:great:overcrowd,gemeinschaftszelle
47,possibl:creat:room:manoeuvr:discuss:council:take:eur:million:destin:humanitarian:activ:kosovo:humanitarian:aid:carri:total:financi:packag:region,topf
48,surpris:indign:condit:temptat:violenc:permeat:young:occasion:blow:cover:social:boil,entrüsten
49,presid:ladi:gentlemen:neighbour:roof:leak:lend:pan:collect:water:cours:effect:help:plug:leak:roof,eimer
50,intern:pressur:forc:fulli:independ:join:new:collect:state:intend:melt:minor:slavon:peopl:manag:integr:proper,schmelztiegel
51,open-end:honey:conduc:encourag:self-help:self-reli,unbegrenzte
52,great:britain:sudden:appear:market:doe:insur:biometr:risk:make:mention:talk:gold:appear:happen:unit:kingdom:quit:mistaken:inadequ:retir:provis,pot
53,presid:ladi:gentlemen:recal:entir:traumatis:terribl:year:pol:regim:cambodia,pot-regime
54,fact:issu:organis:crime:terror:traffick:human:immigr:thrown:constitut:singl:problem,topf
55,mugab:turn:africa:pol,pot
56,year:commiss:introduc:communiti:playing-field:notion:nomin:real:converg:went:stage:mix:confus:econom:nomin:end:pourri:have:regard:nomin:converg:titl:document:suggest:opposit,hineingepackt
57,think:case:call:kettl:black:stress:happen:slovakia:unaccept:happen:unaccept,langohr
58,wrong:start:just:throw,hineinzuwerfen
59,european:union:rest:intern:communiti:pressur:presid:milosev:kosovo:boil,faß
60,import:person:jewel:crown:achiev:result:inform:post-berlin:negoti:strasbourg:council:agre:european:parliament:request:modifi:berlin:summit:decis:add:new:urban:initi:fund:communiti,gemeinschaftstopf
61,stress:cultur:fund,fonds
62,cours:extrem:odd:ieng:sari:play:key:role:pol:releas:trial:prime:minist:dismiss:trial:court:justic:hun:sen,pot
63,presid:hous:given:great:deal:attent:cambodia:day:pol:stone:age:communist:doctor:philosophi:sorbonn,pot
64,presid:thank:commission:repli:merit:clear:resembl:child:caught:finger:jam,naschen
65,read:horror:past:regim:pol:stalin:haunt:think:situat:exist:north:korea:today,pot
66,condit:fulfil:europ:earthenwar:unit:state:cast:iron:give:definit:domin:posit:monopoli:situat:unhealthi,monopolsituationen
67,kettl:black,Äpfel
68,result:lost:million:farmer:make:sicco:mansholt:pol:agricultur,pot
69,notori:mass-murder:hitler:stalin:mao:exist:exist:equal:respect:pol:verwoerd:saddam:hussein:kim:sung:mention,pot
