id,phrase,classes
26,note:rapporteur:creation:uniform:simplifi:control:document:communiti:licenc:avoid:present:confus:situat:old:document:amend:hand,gemeinschaftslizenz
27,know:titley:paid:tribut:endeavour:commission:kinnock:ensur:safe:possibl,reisebusse
28,coupl:hour:spare:come:birmingham:busiest:rout:buse:europ:join:low:floor:double-deck:buse:actual:oper:europ:meet:standard,Überlandbusnetz
29,reason:want:floor:today:vote:amend:help:disabl:design:buse,reisebus
30,mention:said:bbc:footbal:refere:england:team,trainer
31,protest:member:assist:late:work,bus
32,presid:hatzidaki:report:dimens:road:vehicl:includ:motor,busse
33,lunnon:use:day:fast:stage:folk:did:use:newfangl:thing:horseless:carriag:motorway:thing:bring:foreign:neck:wood,dreitagesfahrt
34,item:oral:question:commiss:caveri:behalf:committe:region:polici:transport:tourism:concern:safeti,reisebus
35,furthermor:commiss:plan:near:futur:propos:obligatori:approv:vehicl:lorri:similar:forc:privat:car,reisebus
36,spanish:voluntari:worker:ana:isabel:sánchez:torralba:die:equatori:guinea:consequ:gunshot:fire:member:arm:forc:travel:aconib:order:work:misionera:escolapia,linienbus
37,agre:adopt:measur:propos:appli:minibus:buse:light:medium:heavy-duti:vehicl,reisebusse
38,address:phenomena:help:creat:environ:conduc:phenomenon:drug:educ:background:sport:role:medic:field:pressur:success:come:sponsor,sporttrainer
39,team:consult:manag:knowledg:member:manag:allow:design:player,trainer
40,extens:primarili:concern,reisebusse
41,regul:drive:rest:period:import:number:lorri:accid:caus:driver:fatigu,reisenbussen
42,tri:stress:overrid:issu:safeti:safeti:driver:lorri:carri:road:user,bussen
43,object:propos:rapporteur:state:lay:harmon:condit:nonresid:carrier:oper:nation:bus:servic:member,linienverkehrsdienstes
44,conclus:socialist:pleas:support:measur:creat:new:fast-track:bus:servic:oper:good:bus:compani:passeng:economi:environ,omnibusdienste
45,yesterday:even:visitor:attack:get:molsheim,bus
46,accept:radic:challeng:commiss:dealt:believ:commiss:will:new:approach:board:closer:complet:singl:market:respect:nation:region:variat:buse:concern:sort:stori:start:even:young:mother:vehicl:home:town:happen,reisebus
47,certain:congratul:commission:endors:say:relationship:disabl:organis:exampl:work:offici:involv:bus:direct,reisebus
48,amend:nos:offer:altern:posit:combust:heater:passeng:compart:minibus,bussen
49,reli:buse:extra:cost:lack:flexibl:use:exist:staff:propos:bring:knock-on:effect:lead:cutback:servic,busse
50,opinion:constitut:infring:freedom:manufactur:decid:consult:custom:axl:requir:meet:safeti:standard:demand:term:weight:mean:buse:carri:load:think:vip:exampl,vip-reisebusse
51,bear:mind:vote:today:miller:report:old:bus:direct:hope:need:concern:issu,busrichtlinie
52,fourth:expect:commiss:prioriti:safeti:buse:submit:propos:programm:road:safeti,bussicherheit
53,shown:visitor:galleri:bus:travel:increas:journey:safer,bustransport
54,furthermor:data:m-categori:belong:class:iii:suggest:specif:risk:justifi:total:ban,reisebus
55,agre:play:count:turn:team:twenty-four:cohes:team:ensur:end:higher:divis:season,trainer
56,wish:mandatori:seat:belt:instal:seat:oblig:ban:sidefac:seat:type:belt:current:avail:seat:offer:passeng:optim:protect,reisebus
57,request:temporari:derog:kept:absolut:minimum:scrutinis:thorough:commiss:implement:direct:link:complianc:direct:provid:compulsori:wear:seatbelt:fit,reisebus
58,robert:mugab:metamorphos:zimbabwean:bobsleigh:team:allow:travel:turin,trainer
59,hope:hous:join:agre:britain:lead:way:europ:ensur:level:play:field:remov:aid:fit:seat:belt:mini-bus:safeti:sea,omnibussen
60,presid:hear:say:sure:agre:right:draw:attent:crash:occur:yesterday,busunfall
61,travel:london:lisbon:permit:pick:passeng:franc:spain,verkehrender
62,madam:presid:parliament:entir:satisfi:way:council:chosen:field:intern:carriag:passeng:bus,kraftomnibus
63,proceed:legisl:provid:greater:secur:injuri:caus:cours:roll-ov,bussen
64,constant:review:issu:hope:gain:faster:widespread:implement:chang:improv:secur:buse:civil:parliament:commiss:want,kraftomnibus
65,parti:came:visit:parliament:strasbourg,schulklasse
66,buse:import:product:automot:industri:need:accept:standard:freeli:singl:market,reisebusse
67,doubt:recal:propos:direct:construct:buse:gave:rise:lengthi:involv:debat:read,autobus
68,bus:direct:secur:minimum:safeti:standard:design:buse:oper:europ:basic:requir:ensur:access:reduc:mobil:continu:manufactur:exist:low-floor:buse:better:facil:passeng:mobil:difficulti:especi:wheelchair:user:parent:pushchair,niedrigflugbussen
69,oper:glasgow:view:hugh:propos:fulli:implement:mainland:european:oper:regard:scotland:destin:far,busunternehmer
70,live:needless:lost:rule:appli:passeng,busreisende
71,sum:strong:common:damag:buse:imag:basic:safe:mean:transport:buse:account:death:thousand:million:passenger-kilometr:compar:privat:car:railway,personenkilometer
72,remind:direct:novemb:drawn:regard:safeti:buse:issu:subject:debat,kraftomnibus
73,contrari:strike:utter:illog:commiss:propos:direct:seek:simpli:ban:side-fac:seat:kind:comfort:individu:seat:form:comfort:group:seat:type:familiar,reisebus
74,road:mortal:rate:remain:high:safeti:measur:vehicl:step:light:vehicl:categori:minibus:categori:light:heavi:truck:categori,omnibussen
75,athlet:understand:know:risk,trainer
76,mean:increas:cost:servic:provid:pass:passeng:factor:hit:industri:hard:pressur:low-cost:flight:travel,busreiseanbieter
77,turn:safeti:fit:seat:belt:emphas:especi:import:fit:threepoint:seat:belt:buse:roll-ov:bar:mini-bus,omnibussen
78,presid:behalf:concern:unaccept:high:level:lorri:accid:europ:welcom:report:commiss:work:rapporteur,reisebus
79,condit:good:train:teacher:sport,sportlehrer
80,allow:scholar:sport:austrian:nation:observ:european:sport:quit:specif:perspect,nationaltrainer
81,taken:view:offer:new:opportun:bus:servic:oper:turn:generat:need:new:job:transport:industri,busverkehrsunternehmer
82,intern:oper:benefit:addit:cost:fill:seat:exist:servic,busunternehmer
83,tragedi:case:school:fastidi:use:fit:seatbelt:break-down:bus:resort:differ:vehicl,ausflug
84,complet:market:buse,bussen
85,includ:ought:start:studi:class:iii:vehicl:class:vehicl:minibus,reisebusse
86,support:simon:murphi:amend:extend:provis:class:class:buse:double-deck:buse:tourist:enabl:disabl:access,fremdenverkehrsbusse
87,commiss:did:approv:merger:iveco:renault:main:categori:buse:tourist:buse:town:urban:environ:buse:use:public:transport:general,hauptverwendungszwecke
88,sportsman:woman:taken:club:associ:feder:doctor:subject:penalti:exact:equal:given:sportsman:woman:forget:shortest:work:life:sportsman:woman,trainer
89,albanian:minor:town:tetovo:see:load:worker:ethnic:macedonian:worker:arriv:skopj:possibl:conclus:treat:differ,tetovo
90,seat:vehicl:servic:communiti:juli:test:accord:direct,reisebus
91,final:want:remind:commission:look:forward:receiv:similar:rule:intern:rail:ferri:journey:soon,busverkehr
92,million:european:travel:elder,bus
93,countri:spite:embargo:achiev:highest:econom:growth:past:year:countri:set:presid:non-align:movement:host:summit:countri:send:thousand:doctor:teacher:sport:countri:armi:occupi:exploit:oppress,trainer
94,year:common:term:mad:came:strasbourg:rome:mental:health:worker:famili:member,bus
95,opportun:ask:commiss:expect:measur:announc:improv:transport:safeti:extrem:urgent:matter:event:yesterday:sad:demonstr,busreise
96,good:news:travel:compani,omnibusunternehmen
97,obvious:inconsist:commiss:quit:right:plan:tackl:appal:toll:road:accid:contin:live:lost:year:power:prevent:accid:involv:lorri:buse:clear:enforc:european:union,reisebus
98,benefit:propos:even:oper:tangibl:posit,busunternehmer
99,clear:wish:commission:spot:even:sure:welcom:opportun:sad:review:ensur:safer:european:union:learn:tragedi:ensur:doe:happen,reisebus
100,pse:liber:green:propos:make:great:deal:sens:kind:heartach:caus:trip:day,schulklasse
101,presid:problem:aros:morn:assist:sudden:prevent:board:bring:hotel:monopol:despit:fact:practic:appli:hitch:past:year,bus
102,order:extend:obligatori:instal:belt:vehicl:includ:commiss:recent:propos:modif:direct:forc:relat:safeti:belt,reisebusse
103,project:propos:aim:improv:rule:forc:propos:new:regul:standard:construct:safer:buse:order:exampl:achiev:better:protect:accid:involv:overturn,reisebus
104,improv:work:hour:better-rest:driver:road:exhaust,ausgeruhtere
105,commiss:support:rapporteur:propos:allow:despit:instal:side-fac:seat,reisebus
106,talk:travel:kilometr:hour:motorway,reisebusse
107,hors:driven:rule:law:govern:purport:suppli:commission:freedom:secur:justic,schert
108,recent:year:situat:sector:gone:bad:wors:wit:social:dump:epic:proport:case:long-dist:lorri:driver:mention:driver,busfahrer
109,buse:categori:charg,reisebusse
110,sens:pragmat:alongsid:vision:awar:work:good:footbal:judg:basi:care:thought-out:theoret:irreproach:game:plan:pure:simpli:result,trainer
111,state:read:welcom:commiss:propos:believ:bring:liber:sector:simplifi:rule:appli:intern:passeng:bus:servic,kraftomnibus
112,taken:measur:mention:abolit:frontier:control:mean:cabotag:system:extend:transport:servic:bus:oper:includ:regular:servic,busunternehmer
113,commission:awar:colleagu:titley:monday:rais:issu:tragic:loss:life:involv:crash:french:alp:young:constitu:kill:hire:local:franc:seatbelt,bus
114,unit:kingdom:fatal:road:accid:involv:buse,linienbus
115,footbal:good:team:bad:reach:leagu,coach
116,access:provis:buse:regard:board:person:reduc:mobil:ensur:larger:proport:citizen:public:transport,bussen
117,know:pension:elder:enjoy:spot:sightse:visit:beauti:citi:europ:good:health:travel,besichtigen
118,said:just:great:pension:travel:bus:necess:sightse,reisebus
119,chang:rest:requir:drive:time:sever:reduc:abil:school:compani:offer:trip:abroad:econom:viabl:rate,busunternehmen
120,presid:apart:accid:franc:hungari:terribl:accid:greec:just:easter:pupil:lost:live:tembi:thessaloniki:larissa:school:trip,reisebus
121,posit:correct:addit:man:cover:provid:chang:necessari:send:pitch,trainer
122,welcom:committe:propos:bus:servic:provid:differenti:leisur:industri:express-coach:industri,reisebus
123,final:striker:box:pass:goalkeep:just:ball:goal:sudden:shout:stop:turn:round:bring:ball,trainer
124,parliament:deal:buse:direct:lift:direct:issu:concern:inform:societi:fight:fight:commiss:consid:disabl:consult:disabl:outset:legisl,bus-richtlinie
125,tell:titley:achiev:legisl:necessari:ensur:univers:instal:seatbelt:new:manufactur:end:decad:european:union,reisebus
126,import:even:parliament:talk:ship-build:buse:relev:citizen:europ,busse
127,tonight:face:test:address:buse:direct:address:issu:campaign:europ:million:disabl:right:access:public:transport,busrichtlinie
128,say:far:tourist:concern:competit:extrem:strong:categori:buse:market:current:open:tradit:nation:base:know,fremdenverkehrszwecke
129,extra:cost:propos:busi:compani:lead:reduct:invest:safer:newer:vehicl:hit:industri:undermin:passeng:safeti,busunternehmen
