id,phrase,classes
47,given:high:financi:involv:second:mauritania:communiti:real:assess:fictiti,finanzvolumen
48,stress:graviti:situat:half:popul:live:eur:day:doe:access:electr:child:suffer:malnutrit,zahlen
49,time:high:undoubt:higher:today,zahl
50,reaction:result:irish:referendum:lead:european:direct:involv:draft:treati:nice:play:sycophant:quit:clear:type:europ:depict:treati:base:total:lack:respect:europ,verantwortliche
51,want:ask:commission:awar:inform:publish:moroccan:press:moment:specif:week:demain:magazin:economi:enterpris:militari:polit:diplomat:morocco:accus:have:block:agreement:protect:person:interest,demain
52,minimum:amount:insur:date:realist:sum,betrag
53,target:obtain,richtziel
54,today:million:uproot:world:increas,zahl
55,think:provid:amnesti:intern:accur,zahl
56,discuss:staff:repres:conclud:commiss:wish:emphasis:examin:relev:relev:document:circul:today:document:adopt:commiss:juli:increas:year:expenditur:head:generat:commiss:reform:modest:temporari,zahlenangabe
57,madam:presid:fail:duti:acknowledg:effort:institut:key:european:union:fail:highlight:extrem:activ:role:play:commission:patten:ensur:financi:surviv:palestinian:author,persönlichkeit
58,difficult:quot:actual:suspect:higher:possibl:imagin,zahlen
59,accord:undp:recent:global:spend:health:research:address:global:diseas:burden,undp-zahlen
60,accord:commiss:achiev:improv,zahlen
61,today:europol:intergovernment:control:nation:parliament:foremost:govern:council:minist:justic:home:affair:repres:europol:manag:board:last:supervisori:lead:independ,persönlichkeit
62,field:greater:european:integr:need:whilst:respect:communiti:method:guarante:public:level:proper:ensur:provis:general:servic,handlungssicherheit
63,import:clear:simpl:ground:rule,zahlen
64,achiev:sort:want:head:right:direct,angestrebte
65,heard:impress,zahlenmaterial
66,doe:president-in-offic:council:think:truth:claim:italian:prime:minist:berlusconi:italian:financ:minist:tremonti:came:power:previous:centre-left:govern:hole:budget:worth:eur:million:cover:budget:preced:govern:came:light:present:govern:check,regierungsgeschäft
67,did:refer:commiss:publish:subject:exampl:million:live:poverti:line:member:state:social:transfer,zahlen
68,strike:posit:pervers:report:welcom:reduct:number:journey:offici:busi:offici:luxembourg:brussel:boast:eur:million:save:way:ignor:fact:conceal:enforc:transfer:lower:middle-stream:offici:luxembourg:brussel:famili:traumat:social:financi:intoler,zahlen
69,essenti:report:lead:sensibl:prevent:curat:approach:asbesto:poison:potenti:result:lower:worker:affect,zahl
70,similar:problem:involv:lower:aris:head:consumpt:payment:extern:action:drop:point:relat:previous:year:specif:initi:promot:democraci:human:right:reach:anticip:payment,zahlen
71,debt:hipc:increas:usd:billion:usd:billion:present:world:poorest:countri:situat:bankruptci:hipc:citizen:surviv:dollar:day,zahlen
72,import:factor:recognis:europ:chang:direct:qualit:quantit:leap:order:achiev:object:high:competit:knowledge-bas:societi,zahl
73,real:necess:believ:preval:polit:type:economi:characteris:lobbi:certain:yield:desir:result:far:shown:econom:slowdown,datum
74,know:given:presid:latin:america:face:potenti:problem:polit:instabl:social:inequ,zahlen
75,enlarg:complet:talk:invest:eur:billion:realiti:communiti:fund:includ:fund:avail:current:amount:eur:billion:year,investitionssumme
76,stand:right:eur:million,betrag
77,year:greater:year:present:problem,mehr
78,face:tragic:astound:alloc:inadequ:sum:take:account:increas:budget:eur:million,befremdet
79,total:field:energi:especi:regard:renew:energi:develop:cooper:bigger,gesamtbetrag
80,read:council:retain:preliminari:draft:budget,voranschlag
81,women:labour:market:women:repres:administr:bodi:union:drop:administr:bodi:exampl:employ:organis:women:administr:bodi:maintain:social:partner:repres:labour:market,anteil
82,brussel:summit:correct,zahlen
83,includ:process:deadlin:regul:competit:meaningless,angaben
84,budget:prove:good:congratul:rapporteur:commit:effort:result:achiev:thank:commission:schreyer:entir:commiss:structur:secretariat:draftsmen:emphasis:technic:budget:role:primarili:make:add:lack:strength:courag:introduc:genuin:polit:measur,echtem
85,quick:read:record,zahlen
86,final:need:amend:withdrawn,zahl
87,commiss:soon:publish:employ:gain:growth:effect:year:intern:market,zahlen
88,accept:reach:averag,anvisiert
89,difficult:task:reach:quota:sustain:scientif:credibl:remain,quote
90,januari:septemb:return:member:state:figur:doe:includ:ireland:netherland:luxembourg:provid,datum
91,futur:adjust:amount:actual:spent:origin:plan:way,zahlen
92,refus:say:move:direct,zahlen
93,perfect:clear:tabl:copenhagen:regard:minimum:guarante:polici:basi:articl:interinstitut:agreement,zahlen
94,assum:copenhagen:incorpor:treati:definit:laid:approv:procedur:soon:said:facto:possibl:influenc:financi:perspect:codecis:procedur:involv:interest:parti:budgetari:author:thrown:die:posit:accept:reject,zahlen
95,death:indirect:relat:drug:aid:traffic:accid:violenc:suicid:bring:approxim:year,zahl
96,met:powel:mrs:rice:polit:american:polit:scene:bid:ensur:substant:debat:european:union:presid:bush:issu:summit:council:june,persönlichkeit
97,rapporteur:cite,zahlen
98,select:procedur:carri:high-level:select:board:compris:lead:academ:world,persönlichkeit
99,question:fact:regard:employ:rate:refer:region:level:european:level:member:state:bound:specif:oblig:literatur:mathemat:realli:european:employ:strategi:level:doe:sole:idea:involv:demand:result:european:parliament:public:opinion,zahlen
100,budgetari:conflict:agreement:reach:moment:strong:criticis:council:unilater:includ:budgetari:access:treati,haushaltszahl
101,plain:sail:rapporteur:propos:reduc:commiss:brainstorm,wert
102,countri:balanc:payment:difficulti:quit:encourag:growth,wachstumszahl
103,british:govern:concern:extra:cost:recycl:publish,zahlen
104,admit:millennium:declar:govern:pledg:halv:present:prospect:ambiti:goal:achiev,zahl
105,level:boost:train:extra:invest:achiev:target:social:infrastructur:develop:countri:ensur:spent:primari:educ:health:care,zahl
106,parliament:propos:introduc:number:sector:target:regul:social:infrastructur:basic:educ:health:environ:civil:societi,darunter
107,area:litr:head:popul,zahlen
108,tri:way:sustain:sens,gesucht
109,increas:gross:half:signific:increas:amount:given:rural:develop,bruttozahlen
110,tuna:account:can:fish:product:direct:employ:industri,zahlen
111,illustr,zahlen
112,countri:acced:european:union:million:far:usa:russia:combin:show:magnitud:necessari:basi:state:later:million:inhabit:held,zeigt
113,continu:partnership:cooper:agreement:european:union:enlarg:mean:accept:claim:compens:aris:trade:issu:world:likewis:believ:preced:kind:accept:question:aris:russia:produc:correct,zahlen
114,youth:organis:just:accept:find:sponsor:recurr:problem,prozentsatz
115,current:member:state,anteil
116,polit:orient:televis:news:broadcast:public:privat:write:substanti:balanc:explicit:critic:distanc:screen:public:biagi:santoro:luttazzi:assur:know:itali:miss:polit:boss:pay,luttazzi
117,recent:publish:undoubt:larger:today,zahl
118,sale:batteri:differ:quit:consider:member:certain:decis:favour:propos:percentag:sale:collect:target,verkaufszahl
119,european:develop:fund:solidar:fund:remov:equat:new:period:valu:present:period:recalcul:basi:member:state:result:actual:slight:reduct:percentag:gross:nation:incom:levi:come:year:commiss:new:propos:compar:present:plan:period,zahlen
120,situat:wish:express:opinion:precis:level:achiev:new:budget:part:prioriti:establish:earli:stage:part:wish:tie:new:parliament:precis,zahlen
121,exampl:budget:term:clear:let:messag:understood:council:regard:constitut:treati:parliament:prudent:term:discretionari:expenditur:communiti:budget:prudent:arm:budget:author:council,zahlen
122,impress:convinc:climat:chang:call:question:model:growth:global:warm:indescrib:consequ:europ:economi:world:energi:crisi:risk:drag:conflict:right:present:peaceabl:border:petrol:run:hubert:peak:theori:confirm:final:immeasur:victim:environment:disast:terror:unaccept,höher
123,parliament:debat:forest:focus:manag:obtain:ridicul:eur:million:european:commiss,summe
124,welcom:fact:wish:amend:treati:chang,vertragsänderung
125,said:assur:final:choos:export:countri:affect:major:beneficiari:total:just:mention,zahl
126,exampl:imagin:futur:revers:burden:proof:commiss:eurostat:critic:examin:plausibl:new:call,zahlen
127,sure:justifi,zahlen
128,backdrop:manag:polit:answer:safeguard:commiss:charact:presid:sole:charg:specif:polit:colleg,persönlichkeit
129,say:behalf:union:europ:nation:principl:accept:strategi:parliament:reinstat:budget:suggest:commiss:reduc:council,haushaltszahl
130,member:state:lower,zahl
131,read:unesco:reveal:lack:educ:key:factor:forc:women:poverti,zahlen
132,chang:result:vote,betrag
133,resolut:contain:consid:laudabl:vote:quit:propos:increas:expenditur:vote:budget:imposs:support:resolut:conclus,zahlen
134,second:issu:anniversari:doe:appear:agenda:believ:parliament:acknowledg:fact:year:distinguish:isra:palestinian:met:geneva:sign:peac:agreement:middl:east:base:peac:coexist:viabl:state:demonstr:solut:difficulti:border:settlement:secur:refuge:jerusalem:problem:left:negoti:deadlock,persönlichkeit
135,financi:year:rate:implement:payment:consider:improv:compar:previous:financi:year,ziffer
136,encourag,datum
137,presid:mrs:grybauskaitė:ladi:gentlemen:zimbabw:unfortun:topic:regular:frequent:thursday:debat:hold:press:human:right:problem,simbambwe
138,given:donat:provid:practic:aid:unless:cancel:debt,zahlen
139,outsid:confin:european:institut:belgium:averag:eur:hour:paid:work:word:time:quot,betrag
140,accord:latest:eurostat:highest:rate:unemploy:new:member:state,eurostat-daten
141,kind:europ,zahlen
142,need:correct:europe-wid:scale,zahlen
143,resign:karami:govern:joint:declar:presid:al-assad:lahoud:withdraw:syrian:troop:ten:thousand:demonstr:yesterday:martyr:squar:rechristen:freedom:squar:express:weight:pressur:polit:necessari:genuin:democrat:set:train,lahoud
144,possibl:ladi:gentlemen:unless:adequ:budgetari:resourc:gross:communiti:incom:set:commiss:fine:unless:involv:member:state:direct:main:stakehold:lisbon:strategi,ziffer
145,account:scientif:advic:provid:stecf:june:topic:reserv:posit:right:seen:report,stecf
146,decad:activ:weightlift:unfortun:manag:achiev:bodybuild:dream:favour:women,bodybuilder
147,mention:heard:today:particular:strong:emphasi:devast:region:portugues:mainland:recent:year,zahlen
148,attack:opposit:true:author:credit:arrest:suspect:spite:rule:parti:coalit:radic:islamist:group:recent:ban,parteienkoalition
149,answer:question:rais:costa:chairman:committe:transport:tourism:mention:confirm:import:network,zahlen
150,reason:cautious:decid:appear:propos:financ:instrument,betrag
151,yoghurt:fat:good:good:measur:sugar,joghurt
152,eur:billion:spent:direct:aid:market:measur:presid:propos:meant:-state:europ:cut:eur:billion,betrag
153,point:stand:commit:financi:perspect:forthcom:fulli:appli:provis:articl:treati:tri:establish:annual:parliament:approv:view:guarante:communiti,zahlen
154,delight:question:luxembourg:presid:intimid:nois:great:european:polit:problem:direct:sort:kill:direct:case,einschüchtern
155,real:impact:polici:seen:follow:relat:current:exampl:base:past:year,zahlen
156,fund:calcul:basi:favour:region:account:have:taken:histor:ceil:laid:support:local:product,zahlen
157,look:develop:world:rememb:tourism:play:role:region:countri:report,zahlen
158,number:imprison:religi:mention:member:hous:appear:list:individu:case:union:systemat:send:chines:negoti:partner:framework:human:right:dialogu,geistlichen
159,accord:latest:publish:concern:union:expenditur:year:countri:old:greec:portug:head:list:net:beneficiari:refer:gdp,zahlen
160,commit:work:hard:author:issu:basi:present:feel:mention:question:honour:member,zahl
161,look:complaint:constant:increas:primari:signific:european:administr:wors:member:public:endeavour:assert:right,anzahl
162,simpli:note:import:germani:european:union:come:maintain:job,zahlen
163,let:just:final:size:chemic:busi:europ:medium-s,zahl
164,presid:recent:receiv:new:inform:key:notori:russian:yuko:trial:khodorkovski:lebedev,schlüsselfigur
165,take:liberti:ask:council:commiss:regular:interv:stand:compulsori:licenc:appli:look:forward:receiv:accur:data:respons,zahlen
166,deduc:execut:year:fail:budgetari:alloc:appropri:vote:final:applic:member:state:communiti:programm,ausführungszahlen
167,adopt:financi:perspect:face:prospect:have:agre:interim:annual:budget:base:mean:money,zahlen
168,hearten:ethiopian:author:set:liberti:doe:demonstr:mass:arrest:taken:govern:hitherto:declin:known:total:number:person:actual:detain:locat:held,zahl
169,lesbian:bisexu:women:correspond:homosexu:bisexu:men:expos:unprovok:violenc,bisexuellen
170,exagger:got:wrong,zahlen
171,growth:coupl:employ:growth:present:unemploy:million:halv:year,arbeitslosenrate
172,voluntari:agreement:institut:hard:surpris:institut:prepar:simpli:accept:adopt:summit:meet:institut:basi:assur:gone:far,ratsgipfel
173,look:cite:smes:main:point:contact:lisbon:agenda,zahlen
174,employ:worri,beschäftigungsdaten
175,presid:commission:repeat:argument:express:member:drawn:motion:resolut:realli:emphasis:import:resolut:result:extrem:incid:death:offici:real:probabl:higher:speaker:said:gather:peac:outsid:offic:high:commiss:refuge:cairo,zahl
176,rapporteur:wish:congratul:work:present:known:studi:carri:communiti:level,zahlen
177,awar:paasilinna:benchmark:improv,ziffern
178,commiss:prepar:simpli:say:basi:criteria:far:come:far,zahlen
179,report:state:hungari:percentag:threaten:poverti:lower:european:union:averag:similar:czech:republ:sweden:denmark:slovenia,eu-durchschnitt
180,thank:major:medic:advanc:area:child:care:peri-nat:care:child:infant:mortal:fallen:level:seen:histori:probabl:unexpect:decad,perinatalversorgung
181,studi:reveal:quot:earlier:cost:secur:measur:high:insignific:relat:overal:cost:transport,zahlen
182,got:increas:got:genuin:commit:invest:technolog:futur,zukunftsträchtige
183,financi:servic:clear:european:commiss:prioriti:servic:negoti:promin:european:commiss:bilater:servic:request,dienstleistungsersuchen
184,consid:just:accept:toler:limit:expect:differ:great:measur:rang:toler:expect:high,wert
185,final:refut:statement:public:deficit:euro:zone:european:union:estim:month:came:euro:zone:point:forecast:commiss:publish:report:public:financ,zahlen
186,quit:differ:defin:european:central:bank:independ:object:context:mandat:ensur:price:stabil,zahl
187,unanim:ascrib:reced:agricultur:fact:integr:administr:control:obvious:have:effect,zahlen
188,emphasis:complet:steadi:elig:french:oversea:depart:converg:object:status:outermost:region:region:mainland:franc:region:unfortun:seen:aid:cut:consider,konvergenzziel
189,estim:attract:train:new:research:order:fulfil:research:need:doe:account:older:withdraw:labour:market,zahl
190,think:proud:higher,zahlen
191,glad:german:foreign:minist:steinmeier:hesit:confirm:come:meet:committe:say:expect:promin:likewis,persönlichkeit
192,accord:commiss:sourc:middl:august:grate:commission:up-to-d:today:hectar:burnt:includ:burnt:area:hectar:galicia:farm:total:burnt:area:hectar:equival:total:area:burnt:spain:half:entir:area:burnt:europ,zahl
193,say:agricultur:account:total:trade:effect:relat:region:european:union:chang:shape:societi:need:come:sort:overal:concept,overall-konzept
194,realis:relat:european:countri:just,zahlen
195,reason:mild:winter:reduc:cost:heat:main:reason:compani:particip:over-optimist:busi:growth:over-estim:emiss:member:state:complac:accept,zahlen
196,commiss:tell:receiv:satisfi:addit:far:final:commiss:expect:decis:compat:spring:hunt:derog:malta:order:open:shut:case:file,zahlen
197,exact:debat:green:paper:ensur:open:area:focus:major:problem:stigma:discrimin:exchang:best:practic:epidemiolog:area,datum
198,heard:figur:hear:year:mention,zahlen
199,accord:world:health:organis:worldwid:suicid:rate:repres:rise:trend:half-centuri,statistik
200,challeng:prevent:immigr:solitari:commission:frattini:attempt:headway:use:tricycl,dreirad
201,ecu:billion:year:symbol:ecu:million:ecu:million:repres:averag:annual:unus:appropri:combin:phare:taci:programm,zahl
202,mislead,mißverständlich
203,make:pledg:govern:juggl,zahlen
204,familiar:know:cours:women:glass:ceil:reach:point:despit:commission:effort:achiev,zahlen
205,rememb:document:discuss:minut:concern:structur:fund:exampl:portug:dispos:document:date:cover:portugues:region,zahlen
206,look,zahl
207,certain:support:realist,betrag
208,longer:mind:interest:examin:growth:public:deficit:unemploy,zahlen
209,apart:talk:children,zahlen
210,juli:headquart:democrat:indonesian:parti:pdi:storm:militari:para-militari:troop:dead:disappear:injur:minimum:condemn,mindestzahl
211,project:base:lowest:arriv:ecu,betrag
212,know:rapporteur:filippi:mention:forgiv:repeat:need:underlin:appreci:talk:street-corn:flower-sel:import:sector:account:job:product:estim:ecu:billion,zahlen
213,given:rang:true:number:amaz,zahl
214,heard:commission:just:wonder:money:provid:europ:born:desir:fruit,zahlen
215,year:higher,anteil
216,increas:slight:germani:accept:total:number:asylum:seeker,zahl
217,thank:commission:precis:answer:distinguish:asylum:seeker:refuge:civil:war:germani:cours:gave,zahlen
218,regret:fact:set:percentag:cut:year:commiss:guid:primarili:biologist,zahlenangabe
219,regard:trade:aspect:think:european:export:releas:begin:januari:satisfactori,datum
220,amend:adopt:final:resolut:demand:quot:immigr:outsid:communiti:receiv:equal:treatment:regard:econom:social:right:recognit:civil:cultur:polit:right:particular:right:vote:local:elect:non-european:foreign:resid:europ,somit
221,situat:regard:implement:programm:object:region:improv:relat:given:report,zahlen
222,think:messag:need:sent:intergovernment:confer:servic:ideal:stop:concentr:shortsight:come:elect:come:generat:let:seek:best:interest:common,zahlen
223,obtain:want:commiss:relat:mention:written:opinion,zahlen
224,number:decis:line:taken:presum:april:commiss:present:assess:parliament:opportun:debat:assum:press:confer:request:clarif:matter,zahlen
225,produc:gave:extrapol:wrong,beziffert
226,car:produc:outstand:test:degre,testzyklus
227,mention:visegrad:countri:simpli:hot:discuss:report:quot:billion:enlarg:includ:visegrad:countri:impli:judgment:council:futur:enlarg:unfold:countri:involv,spektakulärsten
228,believ:linkag:establish:articl:fish:permit:pre-exist:entitl:fish:fact:articl:fix:number:vessel:status:quo:constitut:unaccept:restrict:fish:effort,fangerlaubnisse
229,believ:furthermor:refer:courag:complain:problem:encount:sad:real:situat,zahl
230,point:commiss:second:half:show:propos:increas:volum:reserv:countri:unrel:consumpt:need:european:union:ask:ratifi:market:ton:banana:surplus:european:union:capac:absorb,statistik
231,unemploy:european:union:problem:measur:young:women:elder:disabl:citizen:blame:achiev:main:object:adventur:creat:job,zahlen
232,think:fundament:explan:lie:public:debt:went:gdp,zahlen
233,countri:unemploy:quit:differ:belgium:netherland,arbeitslosenzahl
234,mere:refer:funk:said:germani:presum:appli:countri:strong:currenc,zahlen
235,sweden:finland:exampl:third:school:access:internet:fewer:percent:school:germani,fall
236,problem:substanti:today:alarm:year:program:period,zahlen
237,view:announc:low:certain:allow:creat:situat:simpli:redistribut:poverti:take:money:south:give:east,betrag
238,analys:structur:fund:member:state:receiv:grant:present,zahlen
239,council:clarifi:dispens:regard:right:direct:eec:permit:grant:temporari:reduct:rate:duti:usag:member:state:disadvantag:weak:econom:develop:geograph:locat:occas:polit:conflict:countri,benutzungsgebühr
240,suffic:remind:valu:commerc,zahlen
241,shock:want:stop:accept:concept:green:agricultur:polici:declar:support:tradit:farm:aim:agricultur:polici,erschütternde
242,text:present:indic:econom:progress:achiev:vietnam:remind:possibl:suspend:agreement:case:human:right:violat,zahlen
243,madam:presid:view:current:million:unemploy:improv:employ:situat:greatest:challeng:current:face:union,beschäftigungslage
244,exampl:daili:newspap:copi:sold:member:state:shrank:proport:advertis:copi:print:media:steadili:diminish,werbeausgabe
245,madam:presid:european:commiss:consider:overproduct:appl:pear:nectarin:peach:horticultur:sector,zahlen
246,problem:aris:downright:lie:public:domain:aid:polici:right:communiti:aid:czech:republ:realiti:unemploy:figur:rise:doubl:leap,zweistelligen
247,think:need:object:analysi:factor:basi:basi,zahlen
248,council:regret:posit:turkish:govern:concern:case:mrs:leyla:zana:assur:situat:human:right:democraci:includ:right:member:kurdish:popul:turkey:continu:promin:agenda,inbegriffen
249,appear:account:previous:prototyp:dri:upright:figur:work:look:enter:book:correct:interven:happen:compani:lie:respons:commiss:given:fact:harmon:european:fiscal:legisl,zahlen
250,mention:begin:fulli:agre,zahlen
251,rapporteur:cornelissen:right:point:ecu:million:lead:abus:cheapest:measur:prioriti,zahl
252,turn:countri:scotland:similar:trend,trend
253,luxembourg:freight:traffic:limit:provid:direct:passeng:movement:million:come:direct:correspond:amend,zahl
254,fact:total:debt:candid:countri:fact:deepli:worri,gesamtverschuldung
255,actual:thought:assum:begin:intern:market:increas,ausgegangen
256,council:start:perform:magic:start:juggl:emiss,emissionswerten
257,furthermor:specifi:tobacco:kill:million:world:year:reach:million:year,zahl
258,set:lower:threshold:exced:recogn:quit:optimist:view:effect:public:health:high:level:short:period:hope:commiss:council:way:reduc:exist:feel:distanc,werte
259,easi:creation:new:job:area:avail:million:employ:industri:usa,zahlen
260,involv:select:major:pro-european:polit:candid:european:parliament:real:input:influenc:polit:system:come,persönlichkeit
261,achiev:militari:victori:conflict,zahlen
262,particular:stand:smaller:size:compani:wors,unternehmensgröße
263,septemb:discuss:annual:report:contain:relat:situat,zahlenmäßige
264,clear:visibl:differ:unemploy:world:largest:econom:area,beschäftigtenzahl
265,actual:fact:communiti:document:tabl:give:detail:make:clear:realist:debat,zahlen
266,report:take:wind:sail:shout:loudest:shall:countri:netherland:shout:loud:adjust:account:rotterdam:effect:balanc:sheet:netherland:net:contributor:look:quit:differ:repeat:claim:dutch:govern,rotterdam-effekt
267,awar:exampl:belgium:just:countri:exampl:minist:employ:labour:cite:unemploy:entir:countri:gross:misinform:minist:take:account:fulli:unemploy:benefit:seek:employ,zahl
268,sake:ecu:million:arian:ecu:million:kaleidoscop,zahlen
269,want:say:ladi:gentlemen:contribut:cultur:polit:heritag:modest:day-to-day:work:person:renew:faith:futur:european:union,persönlichkeit
270,awar:simpli:appoint:polit:good:coordin:doer:high:commission:common:foreign:secur:polici,koordinationsfähigen
271,look:third:moni:programm:direct:indirect:european:voluntari:servic,zahlen
272,say:hope:agre:neighbour:certain:pass:latest:talk:echo:submarin:court:consid:entir:fleet:u-boat,datum
273,fund:need:supplement:fortun:appear:need:origin:thought:reduc:good:news,betrag
274,love:know:just:spent:femal:entrepreneurship:social:infrastructur:reconcil:job:famili:support:women:rural:area,zahlen
275,negoti:held:decis:taken:year:basi:negoti,zahlen
276,definit:standard,grenzwert
277,inadequaci:amount:provid:far:close:gap:develop:region:evid:given:desir:result:real:converg:fail:achiev:greater:discrep:appear:confirm:exampl:relat:countri:greec,datum
278,messr:blair:schröder:contempl:vienna:summit,zahl
279,result:reform:age:sector:fall,zweig
280,speak,zahlen
281,similar:speci:white:fish:overal:total:allow:catch:irish:fishermen:destroy:seal:way,weißfisch
282,concern:proport:isra:research:dedic:civilian:sector:exact:involv:militari:sector,beziffert
283,instead:prefer:commiss:suggest:earlier:regul:vessel:inspect,zahl
284,case:studi:worri:increas:imbal:region:gross:domest:product:inhabit:member:state:continu:residu:converg,nationalstaatlicher
285,cours:countri:forest:relat:unaffect:exampl:spain:correspond,zahl
286,white:paper:talk:fact:say:extern:cost:assess:commiss:annual:eur:billion,veranlagt
287,repres:credibl:forc:council,persönlichkeit
288,offer:mythic:difficult:past,zahl
289,presid:year:negoti:seven:year:european:region:aid:cours:area:wish:clearer:commit:partnership:local:region:author:guarante:payment:deliv:project:specif:social:risk:capit:smaller:voluntari:organis:benefit,betrag
290,third:aggreg:idea:budgetari:appropri:council:parliament:far:remov:consequ:intens:debat:lie:come:week,gesamtzahl
291,second:add:austrian:dialogu:social:partner:polit:institut:fiscal:polici:polit:mandat:similar:way:year:homeland:austria:import:contribut:austria:present:posit:econom:success:social:secur:countri:high:employ:rate:lower:jobless:boast,arbeitslosenzahl
292,good:quot:light:happen:doorstep:kosovo:forget:conflict:dimens:take:area:central:africa,zahlen
293,like:seen:council:lot:closer:parliament:eur:million,zahl
294,aparicio:sánchez:obvious:studi:issu:care:use:member:committe:come:substanti:improv,faktenlage
295,signific:reduct:exposur:achiev:concern:eur:million:initi:includ:outstand:debt:eur:million:present,unfangreiche
296,exact:communiti:budgetari:disciplin:associ:implement:provis:appli:differ:area:respons:financi:control:independ:task:assign:offic,nachgezählt
