id,phrase,classes
30,instead:unfortun:recommend:mean:doe:receiv:attent:requir:promot:effect:shorter:payment:period:consequ:lead:cash:flow:european:compani,liquiditätsbelastungen
31,alleg:brain:salmon:similar:caus:tragedi:bse,lachsgehirn
32,commerci:farmer:concern:lose:forc:buy:limit:number:expens:seed:seed:breed:compani,saatgutsorte
33,work:deal:problem:increas:resist:multi-disciplinari:task,resistenz
34,bse:crisi:case:swine:fever:resist:salmonella:indic:alarm:basi:union:agricultur:polici:break,salmonellenstämmen
35,carri:death:penalti:inevit:relat:european:union:turkey:huge,belasten
36,reliev:pressur:brenner:motorway:great:caus:problem:socio-polit:natur:free:privat:vehicl:local:heavi:good:traffic,schwerverkehr
37,presid:president-in-offic:commission:realli:wish:heart:given:polit:view:portugues:easier:presid:presid:caus:bilater:sanction:impos:feder:austrian:govern:countri,belastung
38,second:number:project:implement:anti-drug:programm:place:addit:limit:human:resourc:dispos,belastung
39,concentr:coordin:polici:defin:context:appli:member:state:commit:lower:technic:administr:barrier:needless:busi:progress:approach:consumm:express,belasten
40,experi:provid:opportun:develop:polici:way:despit:van:orden:fear:unnecessarili:antagonis:alli:stress:nato,belastung
41,opinion:attent:paid:ensur:livelihood:risk:cours:enorm:worker:busi:entrepreneur:want:ceas:trade,belastung
42,specif:technic:regul:control:gillnet:hake:fish:specif:aim:limit:fish:type:equip:caus:limit:number:net:length:net:allow:left:water,verbleib
43,draft:procur:direct:possibl:local:author:counti:council:author:procur:good:servic:way:minim:environ,minimale
44,environ:disappear:public:eye:polit:eye:environ:increas,umweltbelastung
45,given:sensit:subject:adopt:report:provok:negat:respons:candid:countri:enlarg:unnecessari,belastet
46,technic:term:human:resourc:countri:ill-equip:play:effect:role:negoti:greater:timet:recognis:tight,belasten
47,pledg:great:cultur:european:law:enforc:communiti:time:somewhat:cavali:data:protect,belastung
48,open:humankind:new:opportun:put:new:societi,belastung
49,key:clear:vaccin:new:vaccin:need:know,stamm
50,moment:talk:vaccin:readi:form:vaccin:diseas:mutat,stamm
51,thank:mutat:human:behav:differ:way:differ:bird:differ:region,stamm
52,duti:head:austrian:govern:care:austrian:industri:excess:balanc:open:protect:number:speaker:refer:maintain:case,überfordert
53,part:countri:south:suffer:great:shortag:food:oblig:help:popul,landesteilen
54,issu:greater:competit:greater:stress:individu:cours:known:detriment:health:major:popul,belastung
55,rememb:diseas:know:border:mean:high:virul:avian:influenza:easili:spread:problem:communiti:just:individu:countri,vogelgrippenerreger
56,question:romanian:bulgarian:economi:current:access:clear:fund:requir:year:potenti:run:eur:billion:arrang,verkraften
57,reduc:specif:item:measur:combat:racism:xenophobia:anti-semit:allow:use:effect,budgetsituation
58,budget:consider,belastet
59,human:give:rise:human:differ:person:genet:materi,stamm
60,coupl:month:scientist:germani:discov:strang:salmon,seltsame
61,remain:great:deal:allay:grow:concern:citizen:european:union:emerg:bacteria:resist:antibiot:overus:anim:human,resistenten
62,sever:blow:sector:account:fragil:market:situat:salmon,belastet
63,exampl:work:offic:contract:repetit:injuri:day:long,mausproblemen
64,cent:gdp:annum:countri,belastung
65,particular:famili:children:concern:air:travel:offer:quickest:mean:get:away:sun:put:nerv,sonniger
66,addit:measur:propos:demand:institut:fund:requir:balanc:categori:concern,höchstgrenze
67,typic:work:caus:stress:reflect:kind:support:rapporteur:communic:commiss:year:programm:commiss:end:year,belastung
68,indonesia:wish:retain:respect:import:posit:present:govern:realli:halt:violenc:european:union:clear:indonesia:polit:murder:violenc:accept:relationship:european:union:indonesia:view,angesehene
69,mugab:personifi:negat:african:develop:corrupt:authoritarian:power:leader:line:pocket:expens:racial:divis:exploit:envi:polit:violenc:econom:backward,personifiziert
70,negat:scenario:european:union:relationship:russia:great:side:have:fail:import:test:abil:cooper:prevent:crise:accord:partnership:agreement,belastet
71,point:prophylact:vaccin:virus:imposs:know:advanc:actual:fmd:virus:brought,virenstämme
72,presid:destin:live:constant:threat:outbreak:foot:mouth:diseas:new:constant:come:fore,erregerstämme
73,pkk:ceasefir:polit:negoti:ensur:perman:peac,wackligen
74,look:demand:driver:day:congest:just-in-tim:cultur:realis:driver,belastung
75,hand:enorm:uniti:countri,zerreißprobe
76,threat:administr:so-cal:republika:srpska:hinder:prevent:resid:citizen:bosniaherzegovina:continu:recogn:undertak:journey:sarajevo:levi:exit:tax:german:mark:payabl:mark:cours:possess,zerreißprobe
77,replenish:programm:budget:certain:merit:support:principl:extra:fund:mean:intern:realloc:avoid:addit:communiti:purs:prevent:increas:nation:membership:contribut,allfällige
78,women:world:particular:poorest:countri:bear:burden:life:endur:stress:circumst,ertragen
79,point:mistak:concern:antibiot:growth:stimul:food:problem:food:mean:antibiotic-resist:bacteria:problem:human:health,bakterienstamm
80,ensur:substanti:progress:bueno:air:difficult:area,führungsrolle
81,subject:environment:threat:face:europ:recent:leak:cyanogen:river:danub:reveal:exist:hidden:environment:threat:imperil:europ:report:european:environ:agenc:predict:decad:centuri:product:paper:glass:plastic:wast:increas:emiss:cadmium:mercuri:rise:wast:manag:environ:heavi:metal:gase:toxic:substanc:combin,belasten
82,embryo:research:possibl:women:egg:cell:avail:donat:egg:cell:put:woman:great:medic:risk,verfügungstellen
83,shall:gnat:swallow:camel:public:health:suffer:result,augenwischerei
84,ask:possibl:long:term:diplomat:solut:issu:certain:place:countri:threaten:exist:doe:profound:psycholog:consequ,belastung
85,age:popul:creat:economi:provid:pension:social:safeti:net,belastet
86,want:train,belastbar
87,quot:europ:suffer:month:orthomyxovirus:caus:repeat:current:caus:word:happen:right:president-in-offic:council:extrem:danger:centr:avian:influenza,stamm
88,given:grow:america:countri:recent:time:look:prioriti:forward:high:prioriti,spannung
89,countri:oper:respons:polici:good:time:benefit:flexibl:bad:time:let:borrow,entlasten
90,cyclic:condit:public:financ:european:union,konjunkturbedingungen
91,high-pathogen:report:year:precautionari:measur:affect:area:world:non-exist:fatal:worldwid:death:year,stamm
92,exampl:peak:tourism:number:month:lead:increas:environment:damag:infrastructur:countri,belastung
93,know:number:elder:increas:work:popul:declin:mean:great:social:welfar,wohlfahrtssystem
94,concern:express:great:wealth:varieti:exist:countri:european:union:reduc:result:offici:communiti:polici:standard:seed:europ,standardsaatgutsorten
95,consider:given:concern:felt:repres:health-rel:profess:consum:relat:develop:resist:bacteria,resistenz
96,reason:principl:touch:speaker:excess:antibiot:result:develop:resist:bacteri,bakterienstamm
97,investig:demonstr:bacteri:resist:antibiot:specif:develop:milk:process:ensur:residu:possibl:occur:milk:effect,milchverarbeitung
98,humanitarian:crisi:huge:albania:countri:struggl:cope:grave:econom:social:problem:think:awar,belastung
99,carri:role:regard:commiss:parliamentari:calendar:person:diari:consider,termin
100,want:clear:stretch:imagin:let:stretch:treati:determin:activ:absolut:clear:role:play:commiss:parliament,strapazieren
101,new:member:parliament:feel:lengthi:discuss:topic:shake:impress:chocol:generat:pleasur:experi:parliament,erwehren
102,fact:alcohol:polici:base:entir:high:price:consum:say:high:tax:alcohol,druck
103,hope:convey:french:presid:tell:have:meet:strasbourg:intoler:constant,dauerbelastung
104,peac:trade:establish:closer:associ:consolid:mean:currenc:union,belastung
105,argument:allow:new:servic:develop:doe:stand:given:servic:develop:telecommun:organis:equal:have:huge:profit:certain:cheapli,superprofiten
106,mention:number:econom:criteria:high:rate:inflat:high:nation:debt:result:nation:budget:militari:expenditur:militari:conflict:pkk:high:real:rate:continu:predomin:public:sector:huge:region:differ:turkey:prosper:differenti:turkey:european:union:bring:control:differ:educ,Überbeanspruchung
107,longer:wait:tackl:root:problem:effect:greater:resili:peopl:plant:anim,belastung
108,aggrav:long-term:pension:system,druck
109,diseas:endem:select:appropri:vaccin:pure:lotteri,impfstoff
110,european:greater,belastet
111,presid:ladi:gentlemen:arbitrari:arrest:member:european:parliament:number:fellow:campaign:vientian:sever:relat:european:union:lao,vientiane
112,presid:president-in-offic:commission:ladi:gentlemen:recent:year:transatlant:trade:relat:come,belastung
113,cover:aspect:involv:organis:aspect:repercuss:later:date:repetit:injuri:stress:numer:form:non-well-b,strain
114,doe:sens:contrari:advoc:report:carrying-out:emerg:vaccin:epidem:cours:presuppos:possibl:ascertain:rapid:actual:diseas:involv,seuchenstammes
115,previous:reason:kyoto:intern:crimin:court:question:iraq:relat:great:deal,irakfrage
116,way:compani:opt,druck
117,recent:weekend:world:econom:forum:secretary-gener:note:conduct:intern:polit:favour:mainten:stabl:equit:rule-bas:intern:order:role:collect:secur,belastung
118,present:transmiss:avian:influenza:human:risk:world:pandem:virus:combin:human:virus:flu:virus:creat:new:high:contagi:fatal:think:commission:eur:million:credit:just:announc:prove:tragic:inadequ,virusstamm
119,carri:new:influenza:sar:hour:unwit:live:million:risk,grippevirus
120,record:avian:flu:undergon:multipl:reassort:mutat:evolv:high:speed:point:januari:virus:emerg,vogelgrippestamm
121,dozen:virus:mutat:moment:pose:threat:europ:circul:year,virusarten
122,communiti:channel:effort:research:make:fund:avail:develop:obtain:oral:vaccin:effect:relev:bird:speci:combat,stamm
123,last:constitut:sourc:fiscal:social:fraud:place:member:state:account,sozialbetrug
124,clear:reli:egg-bas:vaccin:know:flu:month:come:stream,influenzastamm
125,period:result:great:budget:union,druck
126,suffer:affect:problem:involv:rise:number:orphan:health:care:fact:impact:aid:felt:particular:sexual:activ:generat:econom:activ,waise
127,bear:mind:sever:financi:construct:new:offic:build:european:parliament:court:auditor:satisfi:appropri:procedur:follow:award:contract:construct:offic:brussel:suffici:rigor:control:minim:cost:overrun:final:cost:complex:repres:good:valu:money:european:parliament:european:taxpay,belastung
128,firm:peripher:region:particular:tempt:abroad:thing:cheaper:increas:job:market:communiti,verlockung
129,council:realli:want:achiev,überstrapazieren
130,monitor:begin:day:look:extent:increas:econom:use:anim:agricultur:bacteri:resist:medicin:part:use:veterinari:medicin:famili:antibiot:approv:human:medicin,resistenz
131,third:pre-access:packag:contain:attract:offer:state:wish:join:doe:excess:current:member:state,überfordert
132,public:disaffect:run:risk:alien:citizen:centr:decision-mak,wieweit
133,second:subject:communiti:programm:major:point:asbesto:mental:mention,belastung
134,believ:help:particular:dealt:sensit:polit:controversi:recent:month:confer:presid:hold:stress:point:emphasi:group:wish:bring:debat:coher:parliamentari:view,belastung
135,want:kind:situat:clear:take,einstand
136,want:clear:expenditur:commiss:reform:put:financi:framework,druck
137,futur:commiss:agenc:case:come:want:resourc:head,sprengen
138,aid:grant:scale:shortsight:reason:long:purs:european:taxpay:slow:reorganis:econom:structur:member:state,belasten
139,provid:passeng:better:servic:increas:legisl:put:airlin:today:work:excel:countri:appli,drangsalieren
140,impact:enlarg:creat:new:imbal:unexpect:chang:employ:pattern:social:cohes,belastung
141,place:farmer:reform:effect:reform:stabilis,abverlangt
142,context:die:european:union:effect:drug-resist:affect:avian:flu,medikamentenresistenten
143,doe:alter:fact:differ:opinion:unit:state:number:european:countri:put:great:transatlant:relat,belastet
144,accept:cut:greater:implement:difficult:countri,aufgaben
145,opinion:error:know:minor:parliament:nation:budget:social:polici:just:punish:deficit:curious:sanction:run:counter:tradit:concept:redistribut:wealth,einzelstaat
146,exampl:famous:intern:rice:bank:research:cross-breed:local:rice:led:develop:new:varieti:show:seven-fold:yield:improv,reissorte
147,commiss:continu:examin:care:indic:resist:form:transfer:anim:human,resistenz
148,work:look:follow:question:inter:alia:first:misus:anti-microbi:medicin:human:medicin:second:misus:anti-microbi:medicin:addit:third:question:resist:multi-resist:germ:final:factor:respons:increas:resist,resistenz
149,compar:road:toll:railway:high:concomit:oper:cost,infrastrukturbenutzungsgebühren
150,sens:agreement:buttress:economi:region:give:structur:impuls:european:fisheri:industri,gebeutelten
151,doe:commiss:propos:present:member:state:excess:financi,überfordert
152,revers:commit:sever,rückschlag
153,hundr:billion:pay:goodwil:put:busi:hamper:recoveri,wertberichtigung
154,wonder:let:union:great,überfordern
155,clear:budget:avail:new:instrument:way:budget:exist:programm:remain:case:budget:initi:provid:commiss:eur:million:council:eur:million:far:niggard:scope:new:instrument:exchang:cooper:field:higher:educ,belasten
156,diseas:put:great:suffer:famili:financi,probe
157,know:long:hour:cultur:reason:bring:stress:potenti:breakdown,belastung
158,deal:health:area:start:commission:said:communic:diseas:drug-resist:threaten:communiti,stamm
159,european:commiss:ban:chicken:import:countri:affect:new:bird:flu:immedi:effect,vogelgrippevirus
160,obvious:mountain:area:valley:effect:kettl:environment:pollut:massiv:intensifi:citi:subject:vulner:possibl:increas:effect:traffic,vorbelastet
161,essenti:safeguard:collegi:natur:commiss:parliament:approv:commission:individu:basi,druck
162,know:mean:term:place:infrastructur:term:servic:offer,belastung
163,second:greater:communiti:support:need:develop:research:oral:vaccin:combat:promot:thereof:need:aris:total:cost:vaccin:born:communiti,stamm
164,echo:enorm:contract,anforderung
165,sensit:psychologist:cope:stress:wonder:organ:financi:specialist:short:courag:manag:day:day:life:bundl:energi,streßbewältigerinnen
166,discuss:parliament:manufactur:said:thing:possibl:factor:reason,belastung
167,awar:hiccup:peac:creat:difficulti:entir:region:put:europ:relat:arab:world:general,störung
168,equal:obvious:unfold:situat:chechnya:put:relat:russia:consider,belastet
